id,migration_status,migration_reasoning
7959,non_migrated,Fastiv-born sculptor; career entirely in Kyiv art institutions.
7961,non_migrated,Fastiv-born sculptor; career entirely in Kyiv art institutions.
7963,non_migrated,Kerch-born painter; trained in Lviv; career entirely in Ukraine.
7965,non_migrated,Kharkiv-region cinematographer; trained at VGIK Moscow then career entirely at Kyiv Film Studio.
7966,non_migrated,Kyiv-born architect; career entirely in Ukrainian architectural institutions.
7969,non_migrated,Bila Tserkva-born screenwriter; career entirely in Ukrainian film and arts institutions.
7977,non_migrated,Born in Rostov-on-Don Russia; trained and career entirely in Ukrainian design institutions.
7981,non_migrated,Kyiv-born film director and producer; career entirely in Ukrainian film industry.
7982,non_migrated,Born in Kazan Russia; trained and career entirely in Odesa art institutions.
7983,non_migrated,Lviv-born violinist; trained in Lviv and Moscow then career entirely in Lviv.
7984,unknown,Bio is truncated; international competition prizes mentioned but no clear country of settlement confirmed.
7986,non_migrated,Born in Moscow region; trained in Moscow then career entirely in Ukrainian textile art.
7990,non_migrated,Born in Georgia; trained and career entirely in Ukrainian opera institutions.
7993,non_migrated,Donetsk-region ballet master; career entirely in Ukrainian dance and pedagogical institutions.
7995,non_migrated,Donetsk-born ballet master; career entirely in Ukrainian dance institutions.
7997,non_migrated,Kharkiv-born poet; entire literary career in Ukraine.
7998,non_migrated,Dnipropetrovsk-born architect; career entirely in Ukrainian architectural institutions.
8000,unknown,Born 1885; bio is truncated and insufficient information to determine migration or fate.
8001,non_migrated,Chernivtsi-region woodworking artist; career entirely in Ukrainian folk art institutions.
8003,non_migrated,Born in Samara Russia; trained in Kharkiv and career entirely in Ukrainian graphic arts.
8004,non_migrated,Mykolaiv-born decorative arts artist; career entirely in Ukrainian institutions.
8005,internal_transfer,Joined СК РФ (1989) and moved to Moscow in 1989 — voluntary career relocation to Russia.
8007,non_migrated,Donetsk-region entertainer; career entirely in Ukrainian performance venues.
8010,non_migrated,Mariupol-born poet; teacher and writer career entirely in Ukraine.
8012,non_migrated,Lviv-born designer; career entirely in Lviv design and arts institutions.
8015,non_migrated,Donetsk-region soprano; career entirely in Ukrainian choral and philharmonic institutions.
8016,non_migrated,Born in Ust-Kamenogorsk Kazakhstan; moved to Kyiv and career entirely in Ukrainian publishing.
8018,non_migrated,Born in Karaganda Kazakhstan; studied in Lviv and career entirely in Ukrainian arts.
8021,non_migrated,Odesa-born graphic artist; career entirely in Odesa art institutions.
8022,non_migrated,Dnipropetrovsk-born composer; career entirely in Ukrainian music institutions.
8023,non_migrated,Mohyliv-Podilskyi-born painter; career entirely in Ukrainian arts and education.
8024,non_migrated,Donetsk-region conceptual artist; career and art practice based in Ukraine.
8026,internal_transfer,Worked in Latvia SSR (Народний артист Латвій. РСР 1976) and received zasluzheny diyach RF 2007 — spent substantial career in Soviet Latvia and Russia.
8031,non_migrated,Kyiv-born architect; career entirely in Kyiv architectural institutions.
8036,non_migrated,Zolochiv-born soprano; career entirely in Ukrainian opera institutions.
8037,non_migrated,Mykolaiv-region poet; career entirely in Ukrainian literary institutions.
8039,migrated,Studied at Ludwig-Maximilian University Munich and University of Cambridge — settled in Western Europe after leaving Soviet sphere.
8042,non_migrated,Kharkiv-region graphic artist; career entirely in Ukrainian arts institutions.
8046,non_migrated,Kyiv-born painter; career in Kyiv arts institutions with no emigration signals.
8047,non_migrated,Marhanets-born painter; career entirely in Ukrainian arts institutions.
8048,non_migrated,Lviv-born jewelry artist; career entirely in Lviv art institutions.
8051,non_migrated,Korosten-born choral conductor; studied Moscow Conservatory then returned; military posting abroad (Hungary) then based in Ukraine — Zasluzhenyi artyst Ukrainy.
8052,non_migrated,Volhynia-born poet; career entirely in Ukrainian literary institutions.
8053,internal_transfer,Studied Leningrad Conservatory; received Zasluzhenyi diyach mystets RF (2009) indicating substantial career in Russia.
8057,non_migrated,Born in Saratov Russia; studied and career entirely in Mykolaiv region of Ukraine.
8060,non_migrated,Svitlovodsk-born painter; career entirely in Odesa and Ukrainian arts institutions.
8067,non_migrated,Kharkiv-born pianist; career entirely in Ukrainian music institutions with НТШ membership.
8068,non_migrated,Born in Novosibirsk Russia; trained in Kyiv and career entirely in Ukrainian national theater.
8070,non_migrated,Born in Armavir Russia; studied and career entirely in Kyiv architectural institutions.
8073,non_migrated,Born in Solikamsk Russia; trained in Kyiv and career entirely in Ukrainian music institutions.
8074,non_migrated,Vinnytsia-region writer; career entirely in Ukrainian literary institutions.
8077,non_migrated,Kherson-region actor; career entirely in Ukrainian theater and performance.
8080,non_migrated,Lviv-born textile artist; career entirely in Lviv arts institutions.
8081,non_migrated,Kirovograd-region conductor; career entirely in Ukrainian music institutions.
8084,non_migrated,Kharkiv-born graphic artist; career entirely in Kharkiv arts institutions.
8086,non_migrated,Krolevets-born graphic artist; career entirely in Kharkiv arts institutions.
8089,non_migrated,Khmelnytskyi-region literary scholar; career entirely in Ukrainian academic institutions.
8090,non_migrated,Mykolaiv-born baritone; career entirely in Ukrainian philharmonic institutions.
8092,non_migrated,Chernihiv-region architect; career entirely in Kyiv academic institutions.
8093,non_migrated,Dnipropetrovsk-born sculptor; career entirely in Kyiv arts institutions.
8101,non_migrated,Born in Ivanovo Russia; studied in Alma-Ata; from 1983 lived and worked in Ukraine.
8112,non_migrated,Lviv-region writer; career entirely in Ukrainian literary institutions.
8116,migrated,States explicitly "Працює у Мюнхені (Німеччина) та Лондоні" — settled in Western Europe.
8117,unknown,Bio is truncated after note of Kyiv career; no clear emigration signal but membership ended 1986 — insufficient info.
8118,non_migrated,Zakarpattia-born poet; career entirely in western Ukrainian literary institutions.
8120,non_migrated,Born in Uzbekistan; settled in Crimea from 1989; career in Ukrainian arts institutions.
8123,internal_transfer,Trained at Tashkent Conservatory (Uzbek SSR) and received Zasluzheny artyst Uzbek SSR (1974) — spent substantial career in Uzbek SSR.
8124,non_migrated,Born in Przemysl Poland; worked in Ukraine from 1954; career entirely in Ukrainian choral institutions.
8125,non_migrated,Zakarpattia-born writer; career entirely in Ukrainian literary and translation institutions.
8132,non_migrated,Zakarpattia-born prose writer; career entirely in Ukrainian literary institutions.
8136,non_migrated,Born in Rostov Russia; career entirely in Kherson region Ukrainian arts institutions.
8142,non_migrated,Born in Primorsky Krai Russia; trained in Moscow; career entirely in Ukrainian arts institutions.
8152,non_migrated,Born in Yevpatoria Crimea; career entirely in Ukrainian arts institutions.
8153,non_migrated,Zaporizhzhia-born graphic artist; career entirely in Zaporizhzhia arts institutions.
8154,non_migrated,Volhynia-born graphic artist; career entirely in Zaporizhzhia arts institutions.
8157,non_migrated,Dnipropetrovsk-region monumental artist; career entirely in Zaporizhzhia arts institutions.
8158,non_migrated,Born in Ufa Bashkortostan Russia; trained in Kharkiv; career entirely in Ukrainian architectural institutions.
8159,non_migrated,Vinnytsia-born graphic artist; career entirely in Ukrainian arts institutions.
8161,migrated,Explicitly described as "Ukrainian poet in Poland"; born and living in the Lublin Voivodeship of Poland — settled in non-Soviet country.
8163,unknown,Bio is truncated and insufficient information to determine migration status.
8169,non_migrated,Odesa-born graphic artist; career entirely in Lutsk and Ukrainian arts institutions.
8173,non_migrated,Kaniv-born designer; career entirely in Kyiv arts institutions.
8174,non_migrated,Vyzhnytsia-born wood artist; career entirely in Chernivtsi region arts institutions.
8175,non_migrated,Mariupol-born painter; studied at Leningrad polytechnic (Soviet era); career in Ukraine.
8178,internal_transfer,Received Zasluzheny artyst RSFSR (1957); worked in Saratov and other RSFSR theaters until 1959 — voluntary career in Russia.
8179,non_migrated,Born in Novosibirsk Russia; career entirely in Ukrainian arts institutions.
8180,non_migrated,Kyiv-born painter; career entirely in Kyiv arts institutions.
8182,non_migrated,Mykolaiv-region choreographer; career entirely in Ukrainian dance institutions.
8185,non_migrated,Zaporizhzhia-region literary scholar; career entirely in Kyiv academic institutions.
8186,non_migrated,Born in Omsk Russia; trained in Kyiv; career entirely in Ukrainian animation and film.
8187,internal_transfer,Received Zasluzheny artyst Buryat-Mongol ASSR (1953); worked as soloist in military ensemble in Odesa then in Russian opera houses — split career but substantial time in Soviet Russia.
8189,non_migrated,Kyiv-born graphic artist; career entirely in Kyiv arts and academic institutions.
8190,non_migrated,Kyiv-born monumental artist; career entirely in Kyiv arts institutions.
8192,non_migrated,Kyiv-born painter; career entirely in Kyiv arts and industrial institutions.
8193,non_migrated,Kyiv-born monumental artist; career entirely in Kyiv arts institutions.
8194,internal_transfer,After training in Moscow studied in Gorky (Nizhny Novgorod); career as soloist at Perm Philharmonic then Yekaterinburg opera — voluntary career in Russia.
8197,non_migrated,Born in Moscow; trained in Kyiv; career entirely in Kyiv arts institutions.
8198,non_migrated,Nikopol-born painter; career in Ukraine with Moscow artists union membership but based in Ukraine.
8202,non_migrated,Donetsk-region violinist; career entirely in Ukrainian music institutions.
8203,non_migrated,Kyiv-born theater artist; career entirely in Kyiv arts institutions.
8204,non_migrated,Kyiv-born graphic artist; career entirely in Kyiv arts institutions.
8207,non_migrated,Dnipropetrovsk-region literary scholar; career entirely in Ukrainian academic institutions.
8209,non_migrated,Born in Tyumen Russia; started in Novosibirsk opera then from 1963 career in Ukraine as Narodny artyst URSR — settled in Ukraine.
8210,non_migrated,Born in Gorky Russia; trained and career entirely in Ukrainian opera institutions.
8213,non_migrated,Kyiv-born film director; career entirely in Ukrainian film and advertising.
8218,non_migrated,Donetsk-region designer; career entirely in Ukrainian arts institutions.
8219,non_migrated,Kyiv-region writer; career entirely in Ukrainian literary institutions.
8221,non_migrated,Odesa-born graphic artist; career entirely in Ukrainian arts institutions.
8222,non_migrated,Kyiv-born painter; career entirely in Kyiv arts institutions.
8226,non_migrated,Born in Derbent Dagestan Russia; trained in Moscow region; career entirely in Ukrainian arts institutions.
8234,non_migrated,Kyiv-born sculptor; career entirely in Kyiv arts and academic institutions.
8235,non_migrated,Kyiv-born sculptor; career entirely in Kyiv arts institutions.
8236,non_migrated,Zaporizhzhia-region painter; career entirely in Ukrainian arts institutions.
8237,non_migrated,Smolensk Russia-born ceramic artist; trained in Leningrad; career entirely in Ukrainian arts institutions.
8239,non_migrated,Lviv-born jewelry artist; career entirely in Lviv arts institutions.
8247,non_migrated,Luhansk-region mezzo-soprano; career entirely in Ukrainian music institutions.
8252,non_migrated,Chernihiv-region painter; career entirely in Lviv arts and academic institutions.
8253,non_migrated,Kyiv-born graphic artist; career in Kyiv arts institutions.
8256,internal_transfer,Born in Ivanovo Russia; trained in Ivanovo; from 1965 in Syktyvkar (Komi Republic Russia); member СХ РФ — career entirely in Russia with no Ukrainian connection evident.
8259,unknown,Born 1863; early career details and fate unknown — insufficient information.
8260,non_migrated,Chernivtsi-region writer; career entirely in Ukrainian literary institutions.
8262,migrated,Born in Detroit USA; trained at Concordia University Montreal Canada; member of diaspora Kapela Bandurystiv — lifelong diaspora member in North America.
8263,internal_transfer,Received Zasluzhenyi diyach mystets Moldovy (2000) and was СК Moldovy member (1979–2002) — spent substantial career in Moldovan SSR/Moldova.
8264,non_migrated,Cherkasy-region literary scholar; career entirely in Ukrainian academic institutions.
8265,non_migrated,Kherson-region poet; career entirely in Ukrainian literary institutions.
8267,migrated,Born in Buenos Aires Argentina to diaspora family; defended doctorate abroad; member НСХУ — lifelong diaspora member in South America/abroad.
8271,non_migrated,Born in Rostov Russia; trained at Crimean art school; career entirely in Ukrainian arts institutions.
8274,non_migrated,Lviv-born musicologist; career entirely in Lviv academic and music institutions.
8277,non_migrated,Donetsk-region graphic artist; career entirely in Ukrainian arts institutions.
8279,non_migrated,Kyiv-born painter; career entirely in Kyiv arts institutions.
8280,non_migrated,Poltava-region writer; career entirely in Ukrainian literary and theater institutions.
8281,non_migrated,Born in Homel Belarus; trained in Lviv; career entirely in Ukrainian literary institutions.
8282,non_migrated,Kherson-region actor; career entirely in Ukrainian theater institutions.
8283,non_migrated,Zaporizhzhia-born monumental artist; member НСХУ (Ukraine) and СХ РФ (2013) but primary career in Ukraine.
8285,non_migrated,Born in Kyrgyzstan; trained at Moscow Conservatory; career entirely in Ukrainian opera institutions.
8288,non_migrated,Koziatyn-born musicologist; career entirely in Ukrainian music institutions.
8291,non_migrated,Born in Georgia; trained in Tbilisi; settled in Ukraine from 1995 — career in Ukrainian arts.
8292,non_migrated,Born in Primorsky Krai Russia; trained in Kharkiv; career entirely in Ukrainian academic institutions.
8293,non_migrated,Cherkasy-region writer; career entirely in Ukrainian literary and academic institutions.
8294,internal_transfer,Received Zasluzhenyi artyst RF (1996); bio states from 1973 career moved to Russia (Kemerovo) — voluntary career relocation to Russia.
8296,internal_transfer,Member СК РФ since 1968 and Zasluzhenyi diyach mystets RF (1992) — substantial career based in Russia.
8300,unknown,Bio is truncated after 1994–99 teaching post; "Контан" surname may indicate emigration through marriage but insufficient information.
8302,non_migrated,Born in Bykhaŭ Belarus; studied in Kazakhstan; career entirely in Ukrainian architectural institutions.
8303,non_migrated,Born in Zheleznodorozhny Komi Russia; trained at Gorky Conservatory; career entirely in Ukrainian music institutions.
8307,non_migrated,Kryvyi Rih-born painter; career entirely in Ukrainian arts institutions.
8308,non_migrated,Kyiv-born painter; career entirely in Kyiv arts institutions.
8309,non_migrated,Kyiv-born writer; career entirely in Ukrainian media and literary institutions.
8310,non_migrated,Born in Moscow; career entirely in Mordovia Russia as Mordovian-language poet — no Ukrainian emigration applicable; based in Russia throughout.
8313,migrated,Emigrated to USA in 1951 with family; member of УВАН diaspora institution and vice-president from 1998 — established in USA diaspora.
8315,non_migrated,Ternopil-region writer; career entirely in Ukrainian literary institutions.
8320,deported,Bio explicitly states "Депортов. 1944 до Узбекистану" — deported by Soviet state as part of Crimean Tatar deportation.
8321,non_migrated,Lviv-region literary scholar; career entirely in Ukrainian academic institutions.
8322,non_migrated,Chernihiv-born painter; career entirely in Ukrainian arts with no emigration signals.
