id,migration_status,migration_reasoning
4925,internal_transfer,Received title Заслужений артист Білоруси 1994; substantial career in Belarus (Soviet republic) voluntarily.
4928,non_migrated,Born in Crimea; graduated Kharkiv art-industrial institute 1971 and worked in Ukraine.
4929,non_migrated,Born in Vilnius; graduated Kharkiv institute 1984 and taught in Kharkiv from 1986; career based in Ukraine.
4930,migrated,Identified as Ukrainian artist in Slovakia; graduated Prešov university 1955 and worked as teacher and author in Slovakia throughout adult life.
4931,migrated,Identified as Rusyn writer in Serbia; worked in journalism in Novi Sad from 1969; settled in non-Soviet Yugoslavia/Serbia.
4935,non_migrated,Born in Lviv; graduated Kyiv conservatory 1984 and worked at Lviv opera from 1984; career entirely in Ukraine.
4939,non_migrated,Born in Sumy; worked as artist-restorer and folk art master in Ukraine.
4940,non_migrated,Born in Vinnytsia; Bila Tserkva agricultural institute 1972; career as writer and ecologist in Ukraine.
4941,non_migrated,Born in Lviv; graduated Lviv institute 1981 and works there as glass artist.
4942,migrated,Member of both Ukrainian and Hungarian Artists Unions (СХ Угорщини 1987); career substantially based in Hungary (non-Soviet country).
4943,non_migrated,Born in Poltava; researched folk architecture and worked in Ukraine throughout career.
4944,non_migrated,Born in Dusheti Georgia; Kyiv conservatory 1972; career as pianist and teacher based in Kyiv.
4945,non_migrated,Born in Feodosiya Crimea; Kyiv film institute 1981; worked at Kyiv film studio throughout career.
4946,non_migrated,Studied at Moscow higher art school; career as sculptor based in Kyiv.
4948,non_migrated,Born in Donetsk region; Kyiv university 1958; career as writer and translator entirely in Ukraine.
4949,non_migrated,Born in Derhachi Kharkiv; Kharkiv institute 1974; career as musicologist in Kharkiv.
4953,non_migrated,Born in Zhytomyr; worked in Zhytomyr art institutions throughout career.
4954,non_migrated,Born in Poltava; Ukrainian Academy of Arts Kyiv 1994; works as restorer and monumental painter in Ukraine.
4956,non_migrated,Born in Zhytomyr; graduated Krasnodar institute RF 1973 for education; career as choreographer based in Zhytomyr.
4957,non_migrated,Born in Krasnodar territory; graduated VGIK Moscow 1976; worked at Kyivnauchfilm studio 1976–89 and in Ukraine thereafter.
4959,non_migrated,Born in Kyiv; graduated National Academy of Fine Arts Kyiv 2005; career as artist in Ukraine.
4960,non_migrated,Born in Krasnodar territory RF; National Artist Ukraine 2001; career as painter and teacher based in Kyiv.
4961,non_migrated,Born in Saky Crimea; graduated Simferopol university 1999; works as teacher and poet in Crimea/Ukraine.
4962,non_migrated,Born in Rivne region; graduated Lviv institute 1986 and worked in Ukraine throughout career.
4964,internal_transfer,Worked at Kyrghyzstan design institute (Кирггосппроект) after graduating Kyiv institute; voluntarily transferred to Soviet Kyrgyzstan for career.
4966,non_migrated,Born in Poland (Polish territory); graduated Kyiv art institute 1979; from 1986 works in Ukraine.
4970,non_migrated,Born in Odessa; won international competitions but bio does not confirm permanent emigration; career based in Ukrainian/international opera circuit.
4973,non_migrated,Born in Vinnytsia; Lviv art school; career as painter in Ukraine.
4974,non_migrated,Born in Primorsky territory RF; Krasnodar pedagogical institute 1965; member НСХУ 1981; career based in Ukraine.
4975,non_migrated,Born in Krasnodar territory RF; graduated Lviv institute 1990; career based in Ukraine.
4976,non_migrated,Born in Sevastopol; international design prize winner; career as designer based in Ukraine.
4980,non_migrated,Born in Khmelnytsk; Moscow conservatory 1986 for education; career as military conductor based in Ukraine.
4981,non_migrated,Born in Ternopil region; Lviv institute 1972; career as painter in Ukraine.
4982,non_migrated,Born in Iran; worked in Penza RF 1959–62 then Khmelnytsk 1962–92; career settled in Ukrainian SSR.
4986,unknown,Born Kharkiv c.1890; studied Italy; soloist Kharkiv opera 1912–26; bio ends with "?" and no post-1926 location is confirmed.
4989,non_migrated,Born in Vinnytsia; worked in Ukrainian academic institutions throughout career.
4992,migrated,Identified as Ukrainian publicist and civic figure in Slovakia; studied Charles University Prague; career based in Slovakia.
4995,non_migrated,Born in Kyiv region; Dnipro university 1967; career as literary scholar in Izmail and Ukraine.
4996,non_migrated,Born in Primorsky territory RF; graduated Latvian Academy of Arts Riga 1982; then worked in Khmelnytsk Ukraine 1982–92.
4997,non_migrated,Born in Odessa region; Kyiv theater institute 1979; career as theater scholar and professor in Kyiv.
4999,non_migrated,Born in Ternopil; worked in Ternopil civic and literary circles; career entirely in Ukraine.
5000,non_migrated,Born in Zhytomyr; Kyiv theater institute; career as poet and literary scholar in Ukraine.
5001,non_migrated,Born in Zhytomyr; worked as singer in Zhytomyr institutions throughout career.
5002,internal_transfer,Born in Polotsk Belarus; military aviation school 1958; Literary Institute Moscow 1966; East Siberian institute Ulan-Ude 1975; career dispersed across multiple Soviet republics voluntarily.
5003,non_migrated,Born in Khmelnytsk; Odessa pedagogical institute 1983; teaches painting in Ukraine.
5004,non_migrated,Born in Ternopil; Lviv institute 1982; career as painter in Ukraine.
5005,non_migrated,Born in Khmelnytsk; Lviv university 1977; career as poet and publicist in Ukraine.
5007,non_migrated,Born in Zhytomyr; graduated Vyzhnytsia school 1961; worked as painter in Poltava and Ukraine.
5008,migrated,Born in Moscow; studied in St Petersburg 1993–96; won National Portrait Gallery prize London 2001; career based in UK/Western Europe.
5009,non_migrated,Born in Vinnytsia; State Prize Ukraine 1993; National Artist Ukraine; career entirely in Ukraine.
5010,non_migrated,Born in Ternopil; Ternopil pedagogical institute 1991; career as writer and civic activist in Ukraine.
5011,non_migrated,Born in Lviv; competed in Moscow and internationally; insufficient evidence of permanent emigration; career based in Ukraine.
5013,non_migrated,Born in Ivano-Frankivsk; Lviv conservatory 1989; works in Ivano-Frankivsk as accompanist.
5014,non_migrated,Born in Lutsk; Volyn university 2006; works as poet and archivist in Ukraine.
5015,non_migrated,Born in Ivano-Frankivsk; works in Ukraine as conductor and music educator.
5017,non_migrated,Born in Poltava; member-correspondent NANU; career as literary scholar at Shevchenko Institute in Kyiv.
5018,migrated,Displaced persons camps during WWII; from 1950 settled in USA; graduated Minneapolis College of Art and Design; career in USA.
5020,non_migrated,Born in Lviv; graduated Lviv institute 1986; career as painter in Ukraine.
5025,non_migrated,Born in Kherson; Kherson pedagogical institute 1979; career as poet in Ukraine.
5027,non_migrated,Born in Santa Fe Argentina (diaspora); Kyiv civil engineering institute 1963; career as architect in Kyiv; received Ukrainian state prizes.
5028,non_migrated,Born in Kotovsk Odessa; worked as decorative artist in Ukraine throughout career.
5029,non_migrated,Born in Odessa; Odessa art school 1987; career as painter in Ukraine.
5030,non_migrated,Born in Omsk RF; Odessa art school 1987; member НСХУ 1995; career based in Ukraine.
5031,migrated,Born in Lviv; graduated Krakow Academy of Arts 1956; from 1968 settled in USA; taught at Ukrainian Art Association Philadelphia.
5033,non_migrated,Born in Donetsk; Kyiv institute of culture 1977; career as jazz singer based in Kyiv.
5034,non_migrated,Born in Lviv; Lviv and Odessa institutions; career as painter in Ukraine.
5035,non_migrated,Born in Sambir Lviv; Lviv conservatory 1972; career as conductor and teacher in Lviv.
5036,non_migrated,Born in Donetsk; Donetsk music-pedagogical institute 1977; career as singer and teacher in Ukraine.
5039,non_migrated,Born in Ivano-Frankivsk; Lviv university 1984; career as writer in Lviv.
5042,non_migrated,Born in Zaporizhzhia; Kyiv art institute 1949; participated in Ukrainian exhibitions from 1951; career in Ukraine.
5045,non_migrated,Born in Zhytomyr; Kyiv institute of culture 1987; worked in Malyn and Ukraine.
5046,non_migrated,Born in Chernivtsi; Lviv university 1979; career as journalist and writer in Ukraine.
5047,non_migrated,Born in Sumy; National Artist Ukraine 1999; career as opera singer entirely in Ukraine.
5048,non_migrated,Born in Chernihiv region; works as painter at Rivne НСХУ studios; career in Ukraine.
5050,non_migrated,Born in Rivne; Kyiv art institute 1978; career as graphic artist and painter in Ukraine.
5053,non_migrated,Born in Kyiv region; Kyiv art institute 1990; career as painter in Kyiv.
5055,migrated,Born in Toronto Canada; graduated Toronto University 1987 (music theory and history); career as conductor and composer in diaspora context.
5057,unknown,Born in Berdychiv 1868; studied and worked in Russian Empire; bio ends with "?" and post-emigration or death date is unconfirmed.
5058,non_migrated,Born in Ivano-Frankivsk; Lviv institute; works as sculptor in Ukraine.
5062,non_migrated,Born in Vladikavkaz RF; Rivne institute of culture 1996; soloist at Rivne institution from 1975; career based in Ukraine.
5064,non_migrated,Born in Kyiv; Kyiv art institute 1979; career as art historian in Kyiv.
5069,non_migrated,Born in Kharkiv; Kharkiv institute 1969; career as actor and teacher at Poltava and other Ukrainian theatres.
5074,non_migrated,Born in Kirovohrad; Simferopol art school 1952; career as painter in Ukraine.
5076,non_migrated,Born in Bila Tserkva; Kyiv conservatory 1985; teaches and works at Kyiv conservatory.
5077,non_migrated,Born in Kirovohrad; career as writer and publisher in Ukraine.
5078,non_migrated,Born in Azerbaijan; Kharkiv Academy of Design and Arts 2008; works as painter in Ukraine.
5079,non_migrated,Born in Crimea; Tiraspol pedagogical institute 1984; worked as nurse and teacher in Crimea/Ukraine.
5080,non_migrated,Born in Borzia Chita RF; Kyiv civil engineering institute 1969; worked in Ukrainian restoration institute 1965–94.
5081,non_migrated,Born in Dniprodzerzhynsk; Dnipro university 1970; career as literary scholar at Dnipro university.
5083,non_migrated,Born in Pruzhany Belarus; Kyiv conservatory 1970; taught piano in Kyiv from 1970.
5085,non_migrated,Born in Kursk RF; Kharkiv institutes 1992 and 1996; member of both НСКУ and Russian composers union; career based in Kharkiv Ukraine.
5086,non_migrated,Born in Novgorod RF; Kyiv conservatory 1962; taught in Vinnytsia and elsewhere in Ukraine 1961–91.
5088,non_migrated,Born in Mariupol; Kyiv civil engineering institute 1957; career as architect in Kyiv.
5092,non_migrated,Born in Zakarpattia; Uzhhorod university 1977; career as writer and journalist in Ukraine.
5093,non_migrated,Born in Donetsk; works as painter and sculptor in Ukraine.
5094,non_migrated,Born in Donetsk; works as painter and sculptor in Ukraine.
5095,non_migrated,Born in Kyiv; Kyiv university 1968; career as poet at research institute in Kyiv.
5098,non_migrated,Born in Sverdlovsk RF; Crimean art school 1996 and Kharkiv academy; works as painter in Ukraine.
5099,non_migrated,Born in Kyiv; National Academy of Fine Arts Kyiv 2000; career as graphic artist in Ukraine.
5100,non_migrated,Born in Zhytomyr; Kyiv theater institute 1977; works at Kyiv film studio from 1980.
5104,non_migrated,Born in Khmelnytsk; National Artist URSR 1990; career as conductor and professor in Ukraine.
5108,internal_transfer,Member of both Ukrainian Artists Union (1990) and Moldova Artists Union (1995); career substantially based in Moldova (Soviet republic).
5109,non_migrated,Born in Chernivtsi; son of Ivan Hutsul; works as painter and restorer in Ukraine.
5110,non_migrated,Born in Chernivtsi; Odessa art school 1978; works as painter in Chernivtsi.
5111,non_migrated,Born in Ivano-Frankivsk; Prykarpatsky university; career as writer and philosopher in Ukraine.
5112,non_migrated,Born in Chernivtsi; Odessa pedagogical institute 1982; teaches and works in Chernivtsi.
5119,non_migrated,Born in Berdychiv; Vinnytsia pedagogical institute 1982; works as singer and teacher in Ukraine.
5120,internal_transfer,Born in Kazakhstan; Заслужений артист Латв. РСР 1958; worked in Latvia then Ukraine; voluntarily transferred within Soviet sphere.
5121,non_migrated,Born in Cherkasy; Kyiv university 1977; career as poet and journalist in Ukraine.
5122,migrated,Member of Russian art circle in Paris 1903–14; settled in France for substantial period.
5123,internal_transfer,Born in Kyiv; worked in Moscow theater (Ф-Ф шоу and Moscow youth theatre of fashion); voluntarily relocated to Russia for career.
5125,non_migrated,Born in Sumy; Kryvyi Rih pedagogical institute 1991; career as graphic artist in Ukraine.
5127,non_migrated,Born in Kyiv; daughter of Leonid Davydenko; works as painter in Ukraine.
5130,non_migrated,Born in Tashkent; member НСАУ 2001; career as architect in Ukraine.
5132,non_migrated,Born in Kirovohrad; studied at Repin Institute St Petersburg 1993; works as graphic artist in Ukraine.
5133,non_migrated,Born in Kyiv; Kyiv theater institute 1976; career as art historian in Ukrainian Ministry of Culture.
5137,non_migrated,Born in Kyiv; Kyiv art institute 1979; career as painter in Kyiv.
5140,non_migrated,Born in Kyiv; daughter of Mykola Hordijchuk; career as musicologist at Kyiv conservatory.
5141,non_migrated,Born in Kyiv; Kyiv art institute 1982; career as painter in Ukraine.
5146,non_migrated,Born in Zhytomyr; Kyiv university 1966; career as poet and editor in Ukraine.
5152,internal_transfer,Born in Kyiv; Lviv then Moscow conservatory 1972; received title Заслужений артист РФ 1996; career substantially based in Russia.
5160,non_migrated,Born in Vinnytsia; Kyiv institute of culture 1997; works as singer and choir director in Ukraine.
5164,non_migrated,Born in Cherkasy; studied Ryazan RF for engineering; career as writer in Ukraine.
5165,non_migrated,Born in Uman; Nizhyn pedagogical institute 1983; works as teacher and poet in Kyiv from 1991.
5167,non_migrated,Born in Kyiv; Kyiv institute of decorative-applied arts 2006; career as designer in Ukraine.
5169,non_migrated,Born in Cherkasy; Kyiv civil engineering institute 1968; career as architect in Simferopol and Ukraine.
5170,non_migrated,Born in Kharkiv; career as art historian and designer at Kharkiv institutions.
5171,non_migrated,Born in Zhytomyr; candidate of philology 1994; career as prose writer in Ukraine.
5172,non_migrated,Born in Luhansk; Kyiv art institute 1963; worked as painter and teacher in Kyiv.
5173,non_migrated,Born in Zakarpattia; National Artist Ukraine 2016; career as painter in Zakarpattia.
5175,non_migrated,Born in Lviv; Lviv institute; career as painter and graphic artist in Ukraine.
5176,non_migrated,Born in Poltava; National Artist Ukraine 2008; career as entertainer and singer based in Ukraine.
5178,non_migrated,Born in Chernihiv; Kyiv civil engineering institute 1980; career as architect in Ukraine.
5180,non_migrated,Born in Kirovohrad; Leningrad higher art school 1975; worked as painter in Ukraine 1975–2000.
5181,non_migrated,Born in Lviv; Lviv institute 1972; career as decorative artist in Ukraine.
5184,non_migrated,Born in Kryvyi Rih; studied Leningrad higher art school; National Artist Ukraine 2019; career in Ukraine.
5187,non_migrated,Born in Takhia-Tash Karakalpakia; Odessa art school 1975; works at Rivne art-production combine in Ukraine.
5193,non_migrated,Born in Kyiv; studied Kostroma RF art school 1987; works as jewelry master in Ukraine.
5195,non_migrated,Born in Kyiv; Kyiv theater institute 1982; career as cultural figure in Ukraine.
5196,non_migrated,Born in Ternopil; Kharkiv institute 1978; career as opera singer in Ukraine.
5197,non_migrated,Born in Vinnytsia; Kyiv conservatory 1968; soloist of Armed Forces ensemble 1959–95 in Ukraine.
5199,non_migrated,Born in Ternopil; Lviv conservatory 1976; career as leading soloist at Lviv opera.
5200,non_migrated,Born in Khmelnytsk; Kyiv art-industrial college 1990; worked at Polonske porcelain factory and in Ukraine.
5201,non_migrated,Born in Volyn; Lviv institute 1967; career as sculptor and graphic artist in Ukraine.
5202,non_migrated,Born in Dnipropetrovsk; Dnipro university 1972; career as writer and journalist in Ukraine.
5204,non_migrated,Born in Kharkiv; Kharkiv art school 1986; career as painter in Ukraine.
5205,non_migrated,Born in Odessa; Odessa pedagogical university 1976; career as art historian in Odessa.
5207,non_migrated,Born in Sumy; Kharkiv art school 1967; career as theater artist and painter in Ukraine.
5210,non_migrated,Born in Kyiv; won international competitions; career as pianist based in Ukraine.
5212,non_migrated,Born in Kyiv; Kyiv university 1954; career as art historian and ceramics master in Ukraine.
5215,non_migrated,Born in Zhytomyr; National Artist Ukraine 1996; career as director and theater scholar in Ukraine.
5217,non_migrated,Born in Kyiv; Odessa theater-artistic-technical school 1985; career as theater artist in Ukraine.
5231,non_migrated,Born in Uman; Ukrainian Academy of Fine Arts Kyiv 2000; career as sculptor and teacher in Ukraine.
5233,non_migrated,Born in Kyiv; Kyiv civil engineering institute 1950; career as architect at Kyiv NII 1961–95.
5235,non_migrated,Born in Rivne; Rivne pedagogical institute 1999; career as graphic artist in Ukraine.
5236,migrated,Identified as Ukrainian writer in Slovakia; graduated Prešov pedagogical university; career as writer and civic figure in Slovakia.
5237,non_migrated,Born in Monino Moscow; Kyiv art institute 1974; career as graphic artist and painter in Ukraine.
5238,non_migrated,Born in Zolotonosha; studied Kyiv art institute 1927; career as theater artist in Ukraine.
5239,non_migrated,Born in Zhytomyr; career as poet and civic figure in Ukraine.
5240,non_migrated,Born in Kyiv; Kyiv university 1999; works as journalist at National Radio Company of Ukraine.
5243,non_migrated,Born in Zhytomyr; Kyiv conservatory; National Artist Ukraine 2007; career as soprano and director in Ukraine.
5244,non_migrated,Born in Lviv; won international competitions (Athens 1987); career as leading soprano based in Ukraine.
5245,non_migrated,Born in Khmelnytsk; Zhytomyr cultural school 1969; career as writer in Ukraine.
5246,non_migrated,Born in Lviv; Ukrainian Academy of Printing 1988; career as graphic artist and designer in Ukraine.
5247,non_migrated,Born in Kharkiv; Kyiv university 1959; career as photo artist and journalist in Ukraine.
5248,non_migrated,Born in Zakarpattia; Lviv conservatory 1960; career as soprano and teacher in Ukraine.
5254,non_migrated,Born in Cherkasy; Zasluzhenyi artyst Ukraine 1999; career as military conductor in Ukraine.
5255,non_migrated,Born in Odessa; Odessa conservatory 1972; career as pianist and professor at Odessa conservatory.
5258,non_migrated,Born in Dnipropetrovsk; Dnipro art school 1955; career as graphic artist in Ukraine.
5259,non_migrated,Born in Cherkasy; Cherkasy pedagogical institute 1977; works as poet and teacher in Ukraine.
5260,non_migrated,Born in Kirov RF; Moscow art institute 1976; career as painter at Kyiv creative-production combine.
5261,non_migrated,Born in Kyiv; National Academy of Fine Arts Kyiv; career as painter in Ukraine.
5262,non_migrated,Born in Malyn Zhytomyr; Kyiv civil engineering institute 1979; career as architect in Kyiv.
5266,non_migrated,Born in Stry Lviv; National Academy of Fine Arts Kyiv 2000; career as graphic artist in Ukraine.
5270,non_migrated,Born in Chernivtsi; National Artist Ukraine 1994; career as singer and composer in Ukraine.
5274,non_migrated,Born in Donetsk; Ukrainian Polygraphy institute Lviv; career as graphic artist in Ukraine.
5275,non_migrated,Born in Dnipropetrovsk; Dnipro university 2005; career as writer in Ukraine.
5277,migrated,Moved to Ivano-Frankivsk in early 1970s from Magadan; Lviv university 1991; from 1995 lives in Chicago USA.
5280,non_migrated,Born in Ryazan RF; Kyiv art institute 1965; career as art historian and restorer in Kyiv.
5281,non_migrated,Born in Yangiyl Uzbekistan; Odessa civil engineering institute 1977; career as architect in Ukraine.
5282,non_migrated,Born in Kamchatka RF; career as Koryak linguist and translator; worked in research institutions.
5283,non_migrated,Born in Klin Moscow region; studied Lviv art school; career as monumental artist in Ukraine.
5284,non_migrated,Born in Lviv; career as singer and bandura player in Ukraine.
5287,non_migrated,Born in Krasnoyarsk RF; graduated Komunarsk institute Luhansk 1973; member НСПУ 1982; career as writer in Ukraine.
5291,non_migrated,Born in Kamianets-Podilskyi; Lviv institute 1988; career as painter in Ukraine.
5292,non_migrated,Born in Donetsk; Kyiv drama studio 1975; career as actor in Ukrainian theatres.
5295,non_migrated,Born in Zhytomyr; National Music Academy Kyiv 2001; career as composer and musicologist in Ukraine.
5298,non_migrated,Born in Kyiv; Kyiv art institute 1980; career as sculptor in Ukraine.
5301,non_migrated,Born in Kherson; National Artist Ukraine 2009; career as actor and director in Ukraine.
5306,non_migrated,Born in Zakarpattia; Ukrainian Polygraphy institute Lviv 1979; career as graphic artist in Ukraine.
5307,migrated,Identified as Ukrainian writer and pedagogue in Slovakia; studied Prešov pedagogical university 1970–74; career in Slovakia.
5308,non_migrated,Born in Lviv; Kyiv theater institute 1990; career as film director in Ukraine.
5309,non_migrated,Born in Kyiv; Kyiv art institute 1974; career as graphic artist and painter in Ukraine.
5310,non_migrated,Born in Chernivtsi; Odessa pedagogical institute 1991; career as painter in Odessa region Ukraine.
5311,non_migrated,Born in Ternopil; studied Riga radio-technical school; career as writer and salon manager in Ukraine.
5312,internal_transfer,Born in Zhytomyr; received Заслужений художник РФ 1995 and member-correspondent Russian Academy of Arts 2007; career substantially based in Russia.
5313,non_migrated,Born in Chernihiv; Moscow conservatory; won international prizes in Belgrade 1989 and Italy 2001; career as pianist based in Ukraine.
5315,non_migrated,Born in Izium Kharkiv; Заслужений артист УРСР 1988; career as composer and pop singer in Ukraine.
