id,migration_status,migration_reasoning
5533,non_migrated,Born in Ukraine (Kherson region); studied Lviv institute; career as graphic artist in Ukraine; NSHU member.
5534,non_migrated,Born in Ukraine (Ivano-Frankivsk region); studied Lviv institute; career as artist in Ukraine.
5535,non_migrated,Born in Ukraine (Zakarpattia); career as artist in Ukraine; Ukrainian honours; NSHU member.
5536,non_migrated,Born in Ukraine (Khmelnytskyi region); career as singer in Ukraine; National Artist of Ukraine.
5537,non_migrated,Born in Ukraine (Lviv region); career as artist in Ukraine; Ukrainian honours; NSHU member.
5539,non_migrated,Born in Ukraine (Kyiv region); studied Kyiv institute; career as teacher and poet in Ukraine; NSPУ member.
5540,non_migrated,Born in Ukraine (Kyiv region); studied Lviv; career as decorative arts artist in Ukraine; NSMНМУ member.
5541,non_migrated,Born Kyiv; studied Kyiv University of Culture; career as writer in Ukraine; NSPУ member.
5545,non_migrated,Born Kharkiv; studied Kharkiv institute; career as graphic artist in Ukraine; NSHU member.
5547,non_migrated,Born in Ukraine (Lviv region); studied Lviv institute; career as graphic artist in Ukraine.
5548,non_migrated,Born Kyiv; studied at National Academy; career as sculptor in Ukraine; NSHU member.
5549,non_migrated,Born in Ukraine (Kirovohrad region); career as sculptor in Ukraine; national prizes; NSHU member.
5551,non_migrated,Born Odesa; studied and worked in Odesa and Ukraine; career as ballet master in Ukraine; Ukrainian honours.
5552,non_migrated,Born in Ukraine (Kharkiv region); studied Kharkiv; career as actor in Ukraine; Ukrainian Soviet honours.
5553,migrated,Born in Ukraine (Ternopil); member of United Ukrainian Artists of America; studied in New Jersey art school; career as artist in USA.
5554,non_migrated,Born in Ukraine (Khmelnytskyi region); career as singer in Ukraine; National Artist of Ukrainian SSR.
5556,non_migrated,Born in Ukraine (Vinnytsia region); studied Odesa Conservatory; career as choral director in Ukraine; Ukrainian honours.
5559,migrated,Born Kyiv; emigrated 1943 to Italy; obtained degree in Münster (Germany) 1949; member of Russian Writers Club New York (from 1979) and PEN Club; settled in USA.
5561,non_migrated,Born in Slovakia; moved to Ukraine in 1947 with parents; career as decorative arts artist in Ukraine; Ukrainian member organisation.
5564,non_migrated,Born in Ukraine (Chernivtsi region); studied Vyzhnytsia; career as decorative glass artist in Ukraine.
5567,non_migrated,Born in Ukraine (Cherkasy region); career as poet and politician in Ukraine; NSPУ member.
5568,non_migrated,Born in Ukraine (Poltava/Cherkasy region); career as poet in Ukraine; NSPУ member.
5571,migrated,Born in Poland (Lemkivshchyna); Ukrainian by origin; studied in Poland and USA (Westminster Choir College); career in USA (non-Soviet country).
5572,migrated,Born in Poland (1951); moved to USA in 1961; studied in USA (New Jersey; Pittsburgh; Chicago); career in USA.
5575,non_migrated,Born Kyiv; studied at Ukrainian Academy of Arts; career as artist in Ukraine; NSHU member.
5577,non_migrated,Born Kharkiv; studied in Voronezh (Russia); worked briefly in Voronezh then career in Ukraine; Ukrainian honours.
5578,non_migrated,Born in Poland (1942); family resettled to Ukraine; studied and worked in Ukraine; Ukrainian honours; NSHU member.
5579,non_migrated,Born Kharkiv; studied Kyiv University; career as translator in Ukrainian publishing; NSPУ member.
5580,non_migrated,Born in Ukraine (Vinnytsia region); studied Kyiv University; career as writer and folklorist in Ukraine; NSPУ member.
5582,non_migrated,Born Odesa; studied Kyiv Art Institute; career as graphic artist in Ukraine; NSHU member.
5583,non_migrated,Born in Ukraine (Poltava region); studied Lviv institute; career as artist in Ukraine; NSHU member.
5584,non_migrated,Born in Russia (Ordzhonikidze; Soviet); studied in Ordzhonikidze and Odesa; career as artist in Ukraine; NSHU member.
5586,non_migrated,Born in Russia (Gorky; Soviet); studied Lviv institute; career as monumental artist in Ukraine; Ukrainian honours; NSHU member.
5587,non_migrated,Born in Ukraine (Khmelnytskyi region); studied Kyiv University; career as poet and literary scholar in Ukraine; NSPУ member.
5589,non_migrated,Born in Ukraine (Kirovohrad region); career as writer in Ukraine; NSPУ member.
5591,non_migrated,Born Lviv; studied Lviv institute; career as decorative glass artist in Ukraine.
5592,non_migrated,Born in Ukraine (Lviv region); studied in Ukraine; career as writer in Ukraine; NSPУ member.
5594,non_migrated,Born in Ukraine (Lviv region); studied Lviv University; career as poet and teacher in Ukraine; NSPУ member.
5596,non_migrated,Born in Russia (Khabarovsk; Soviet); studied Odesa; career as ceramics artist in Ukraine; NSHU member.
5597,non_migrated,Born in Ukraine (Odesa region); studied Odesa University; career as writer and academic in Ukraine; NSPУ member.
5600,non_migrated,Born Kyiv; studied at VGIK Moscow; career as writer and director at Ukrainian film studios; NSHU/NSPУ member.
5602,migrated,Born in Ukraine (Lviv region); in Canada from 1949; studied at University of Alberta; career as artist in Canada (non-Soviet country).
5603,non_migrated,Born in Ukraine (Dnipropetrovsk); studied Kharkiv institute; career as composer in Ukraine; NСКУ member.
5604,non_migrated,Born in Ukraine (Ternopil region); studied Lviv Conservatory; career as singer in Ukraine; Ukrainian Soviet honours.
5605,non_migrated,Born in Ukraine (Mykolaiv region); career as graphic artist in Ukraine; Ukrainian honours; NSHU member.
5617,non_migrated,Born in Ukraine (Zaporizhzhia); studied at Zaporizhzhia art school; career as artist in Ukraine.
5618,non_migrated,Born in Ukraine (Zaporizhzhia region); studied in Ryazan (Russia); career as artist at Zaporizhzhia art combine; NSHU member.
5621,non_migrated,Born in Ukraine (Poltava region); career as singer in Ukraine; Ukrainian honours.
5623,non_migrated,Born Kharkiv; studied Kharkiv art school; career as poet in Ukraine; NSPУ member.
5627,non_migrated,Born in Ukraine (Zaporizhzhia region); studied Kharkiv; career as designer and artist in Ukraine; NSHU member.
5630,non_migrated,Born Kyiv; studied at Ukrainian Academy of Arts; career as artist in Ukraine; NSHU member.
5631,non_migrated,Born in Ukraine (Donetsk region); studied Kyiv Conservatory; career as choral director in Ukraine.
5634,non_migrated,Born Odesa; studied and worked at Odesa Conservatory 1954–80; career in Ukraine.
5635,non_migrated,Born in Ukraine (Kyiv region); studied Ukrainian Academy of Arts; career as artist and theatre designer in Ukraine; NSHU member.
5640,non_migrated,Born in Russia (Taganrog); studied in Rostov; career as singer in Ukraine from 1989 onwards; National Artist of Ukraine.
5642,non_migrated,Born in Ukraine (Lviv region); studied Kyiv Art Institute; career as artist in Ukraine; NSHU member.
5644,non_migrated,Born Kyiv; studied Ukrainian Academy of Arts; career as artist in Ukraine; NSHU member.
5646,non_migrated,Born in Ukraine (Poltava region); studied Kharkiv; career as decorative arts artist in Ukraine; NSHU member.
5647,non_migrated,Born Chernivtsi; studied Chernivtsi Conservatory; career as singer in Ukraine; National Artist of Ukraine.
5650,non_migrated,Born in Ukraine (Kirovohrad region); studied Lviv University; career as writer and journalist in Ukraine; NSPУ member.
5651,non_migrated,Born Kyiv; studied National Academy in Kyiv; career as sculptor in Ukraine; NSHU member.
5652,non_migrated,Born in Ukraine (Vinnytsia region); studied Zaporizhzhia institute; career as artist in Ukraine.
5654,non_migrated,Born in Ukraine (Ivano-Frankivsk region); studied Kyiv Art Institute; career as sculptor in Ukraine; NSHU member.
5657,non_migrated,Born in Ukraine (Poltava region); studied Kyiv Conservatory; career as singer in Ukraine; National Artist of Ukraine.
5659,non_migrated,Born in Ukraine (Vinnytsia region); studied in Moscow correspondence course; career as artist in Ukraine.
5668,non_migrated,Born in Russia (Omsk); studied in Russia; career as singer in Ukraine with national honours; National Artist of Ukraine.
5669,non_migrated,Born in Ukraine (Vinnytsia region); career as artist in Ukraine; National Artist of Ukraine (2022).
5670,non_migrated,Born Kyiv; gold medal at competition in Baltimore USA but career based in Ukraine; no evidence of emigration.
5672,non_migrated,Born in Germany (1945); moved to France 1949; studied in seminaries; studied at Moscow institute; worked in Russia; from 1991 career in Ukraine — settled in Ukraine post-Soviet; non_migrated (returned to Ukrainian sphere).
5675,migrated,Born in Slovakia (1973); Ukrainian dirig in Slovakia; studied and career in Slovakia (non-Soviet country).
5677,non_migrated,Born in Ukraine (Kyiv region); studied Kyiv University; career as poet in Ukraine; NSPУ member.
5689,non_migrated,Born in Ukraine (Dnipropetrovsk); studied Lviv institute; career as graphic artist in Ukraine; NSHU member.
5691,unknown,Born in Russia (Chukotka); Evenk poet based in Chukotka; no Ukrainian career mentioned — appears included as foreign/non-Ukrainian author; not classifiable under Ukrainian migration categories.
5693,non_migrated,Born in Ukraine (Chernivtsi region); studied Kyiv Conservatory; career as choral director in Ukraine; Ukrainian honours.
5695,non_migrated,Born Luhansk; studied Kharkiv conservatory; career as pianist in Ukraine; no emigration mentioned.
5696,internal_transfer,Born Vinnytsia; studied Kyiv theatre institute; received Заслужений діяч мистецтв РФ (1993) — worked in Russia for substantial period; voluntary career move to Russian Federation.
5698,non_migrated,Born Uzhhorod; studied Lviv; career as graphic artist in Ukraine; Ukrainian honours; NSHU member.
5699,non_migrated,Born in Russia (Orenburg region; Soviet); studied in Ukraine; career as poet in Ukraine; NSPУ member.
5703,non_migrated,Born Kirovohrad; studied Kyiv Conservatory; career as conductor and composer in Ukraine; Ukrainian honours.
5705,non_migrated,Born in Ukraine (Lviv region); studied Lviv Polytechnic; career as poet in Ukraine; NSPУ member.
5709,non_migrated,Born in Ukraine (Dnipropetrovsk region); studied Kyiv Conservatory; career as conductor in Ukraine; Ukrainian honours.
5712,non_migrated,Born in Ukraine (Donetsk region); studied in Kyiv; career as theatre artist in Ukraine; NSTDU member.
5723,non_migrated,Born in Russia (Khabarovsk); studied in Moscow; worked in Ukraine; NSPУ member; career based in Ukraine.
5728,non_migrated,Born in Kazakhstan (Soviet; Alma-Ata); studied Kyiv Art Institute; career as artist in Ukraine; NSHU member.
5730,non_migrated,Born in Kazakhstan (Soviet; Alma-Ata); studied Kyiv Art Institute; career as sculptor in Ukraine; NSHU member.
5732,non_migrated,Born in Ukraine (Kyiv region); studied Kyiv University; career as sculptor in Ukraine; NSHU member.
5736,non_migrated,Born in Ukraine (Ivano-Frankivsk region); studied Ivano-Frankivsk and Kyiv; career as composer in Ukraine; Ukrainian honours.
5738,non_migrated,Born in Ukraine (Dnipropetrovsk); studied National Music Academy Kyiv; career as composer in Ukraine; НСКУ member.
5739,non_migrated,Born in Ukraine (Zaporizhzhia region); studied Kharkiv; worked in Crimea and Ukraine; career in Ukraine; NSHU member.
5741,non_migrated,Born in Ukraine (Crimea); studied Kazan (Russia); career as pianist and pedagogue in Ukraine; no emigration.
5744,non_migrated,Born in Ukraine (Vinnytsia region); studied Kyiv Art Institute; career as architect in Ukraine; NSAU member.
5746,non_migrated,Born in Moldova (Soviet); worked on mines in Luhansk region of Ukraine; career in Ukraine; NSPУ member.
5747,non_migrated,Born in Ukraine (Vinnytsia region); studied Tulchyn and Odesa; career as writer in Ukraine; NSPУ member.
5753,non_migrated,Born Kyiv; studied Kyiv institute of culture; career in Ukrainian cultural institutions; Ukrainian honours.
5755,non_migrated,Born Kyiv; studied Kyiv film institute; career as film director in Ukraine; Ukrainian honours.
5764,non_migrated,Born in Ukraine (Ivano-Frankivsk region); studied Lviv Conservatory; career as conductor in Ukraine; Ukrainian Soviet honours.
5765,non_migrated,Born in Belarus (Soviet; Mogilev); career as fashion designer in Ukraine with international prizes; no emigration from Ukraine mentioned.
5766,non_migrated,Born in Russia (Krasnodar; Soviet); studied in Dresden and Kyiv; career as singer in Ukraine; Ukrainian Soviet honours.
5769,non_migrated,Born Kyiv; studied Kyiv construction university; career as artist in Ukraine.
5772,non_migrated,Born Odesa; studied Kyiv Art Institute; career as artist in Odesa; NSHU member.
5773,non_migrated,Born Lviv; career as singer and bandura player in Ukraine.
5774,migrated,Born in France (1934) of Ukrainian origin; lived in Paris from 1952; founded drama school in Paris in 1958; career in France (non-Soviet country).
5775,non_migrated,Born Lviv; studied Lviv University; career as art scholar in Lviv; no emigration.
5776,migrated,Born in Ukraine (Lviv region); studied at Institute of Fashion Technology in New York (1963) and School of Visual Arts (1969); career as artist in USA.
5777,non_migrated,Born Ternopil; studied Lviv institute; career as artist in Ukraine; NSHU member.
5779,non_migrated,Born Uzhhorod; studied Lviv institute; career as artist in Ukraine; NSHU member.
5782,non_migrated,Born in Georgia (Soviet); studied Kharkiv; career as singer in Ukraine; Ukrainian honours.
5786,non_migrated,Born in Ukraine (Ivano-Frankivsk); career as poet in Ukraine; NSPУ member.
5792,non_migrated,Born Kyiv; studied Kyiv Art Institute; career as artist in Ukraine; Ukrainian honours; NSHU member.
5793,non_migrated,Born Kyiv; studied National Academy in Kyiv; career as artist in Ukraine; NSHU member.
5796,non_migrated,Born in Ukraine (Kirovohrad region); studied Kyiv University; cultural-educational career in Ukraine; no emigration.
5798,non_migrated,Born in Ukraine (Volyn region); studied Volyn music college; career as singer in Ukraine; Ukrainian honours.
5800,non_migrated,Born Kharkiv; studied Lviv Conservatory; career as conductor and composer in Ukraine; Ukrainian honours.
5803,non_migrated,Born in Ukraine (Ternopil region); career as conductor in Ukraine; national prizes.
5804,non_migrated,Born in Ukraine (Kirovohrad region); studied Kyiv Art Institute; career as art scholar in Ukraine; NSHU member.
5807,non_migrated,Born in Ukraine (Donetsk region); studied Donetsk University; career as journalist and poet in Ukraine; NSPУ member.
