id,name,birth_year,birth_city,profession,bio_text
9462,Коскін Володимир Олексійович,1956.0,м. Кременчук Полтавської обл.,письменник,"(27. 02. 1956, м. Кременчук Полтавської обл.) – письменник. Член НСПУ (2012). Закінчив Київський педагогічний інститут (1978). Працював методистом у Сумському обласному кіноклубі (1978–81); керівником..."
9466,Косницька Неоніла Ігорівна,1962.0,с. Богданівці Деражнян. р-ну Хмельн. обл.,живописець і графік,"(21. 01. 1962, с. Богданівці Деражнян. р-ну Хмельн. обл.) – живописець і графік. Член НСХУ (1998), СХ РФ (1996). Закін. Далекосх. інститут мистецтв (м. Владивосток, РФ, 1985; майстерня К. Шебеко). Від­­тоді..."
9468,Косович Віталій  Якович,1939.0,"м. Славута Кам’янець-Поділ., нині Хмельн. обл.",живописець,"(10. 06. 1939, м. Славута Кам’янець-Поділ., нині Хмельн. обл.) – живописець. Член НСХУ (2010). Закін. худож. факультет Одес. пед. інституту (1975; викл. І. Лог­вин). Від 1968 – викладач Хмельн. дит. худож. школи;..."
9469,Косович Ніна Степанівна,1950.0,"с. Заболотів Снятин. р-ну Станіслав., нині Івано-Фр. обл.",художниця декоративної кераміки,"(28. 04. 1950, с. Заболотів Снятин. р-ну Станіслав., нині Івано-Фр. обл.) – художниця декоративної кераміки. Член НСХУ (1988). Закін. Сня­­тин. культ.-осв. училище (1969). Працювала 1974–2003 на Іва­­но-Фр...."
9472,Косопуд Богдан Йосипович,1957.0,с. Кротошин Пустомитів. р-ну Львів. обл.,співак (баритон),"(20. 07. 1957, с. Кротошин Пустомитів. р-ну Львів. обл.) – співак (баритон), поет-пісняр, педагог. Заслужений діяч мистецтв України (2012). Закін. Львів. консерваторію (1983; кл. П. Кармалюка). Соліст Львів...."
9473,Косоруков Олександр Олександрович,1931.0,"с. Дубров­­ка Рязан. обл., РФ",російсь­­кий літературознавець,"(Косоруков Александр Алексан­­дрович; 29. 11. 1931, с. Дубров­­ка Рязан. обл., РФ) – російсь­­кий літературознавець, перекла­­дач. Кандидат філологічних наук Державні нагороди СРСР. Закін. Моск...."
9478,Косташ Раїса Георгіївна,1960.0,"м. Сталіно, нині Донецьк",живописець,"(23. 06. 1960, м. Сталіно, нині Донецьк) – живописець. Член НСХУ (1990). Закін. Пензен. художнє училище (РФ, 1985; викл. Ю. Сіверін). Працювала монументалістом у Худож. фонді Донецька (1986–90). Живе у Києві...."
9485,Костенко Вікторія Миколаївна,1927.0,"м. Камишлов, нині Сверд­лов. обл., РФ",графік,"(17. 09. 1927, м. Камишлов, нині Сверд­лов. обл., РФ) – графік. Дру­жина А. Костенка. Член НСХУ (1972). Закін. Свердлов. худож­нє училище (нині Єкатеринбург, РФ, 1949; викл. О. Коровін, Ф. Шмельов). Працювала..."
9488,Костенко Ганна Костянтинівна,1988.0,Одеса,прозаїк,"(07. 01. 1988, Одеса) – прозаїк. Член НСПУ (2006). Лауреатка Міжнар. конку­рсу «Гранослов» (2005), Міжнар. літ. укр.-нім. премії ім. О. Гон­ча­ра (2007), конкурсу видавництва «Смо­лоскип» (2010). Закін. Одес...."
9490,Костенко Зоя Федорівна,1948.0,"м. Ворошиловград, нині Луганськ",живописець,"(15. 01. 1948, м. Ворошиловград, нині Луганськ) – живописець. Дочка Фе­дора, сестра Олександра Костен­ків. Член НСХУ (1977). Закін. Київський художній інститут (1972; викл. В. Пузирков, І. Тихий, В...."
9492,Костенко Ліна Василівна,1930.0,"с. Ржищів, нині місто Київської обл.",письменниця,"(19. 03. 1930, с. Ржищів, нині місто Київської обл.) – письменниця, культуролог, громадська діячка. Мати О. Пахльовської. Орден Почесного легіону (2022). Державна премія України імені Тараса Шевченка..."
9495,Костенко Михайло Йосипович,1943.0,с. Завадівка Кіровогр. р-ну Кіровогр. обл.,художник мону­ментально-декоративного мис­тецтва,"(28. 09. 1943, с. Завадівка Кіровогр. р-ну Кіровогр. обл.) – художник мону­ментально-декоративного мис­тецтва. Член НСХУ (1985). За­кін. Львів. інститут прикладного та декоративного мистецтва (1977;..."
9497,Костенко Олександр Федорович,1938.0,Київ,живописець,"(30. 04. 1938, Київ) – живописець. Син Федора, брат Зої Костенків. Член НСХУ (1975). Закін. Київський художній інститут (1963; викл. В. Костецький, О. Шовкуненко). На творчій роботі. Учасник міських, всеукр...."
9500,Костенников Анатолій Михайлович,1944.0,"ст. Морозково Свердлов. обл., РФ",музикознавець,"(31. 01. 1944, ст. Морозково Свердлов. обл., РФ) – музикознавець, музично-громадський діяч, педагог. Канд. мистецтвознавства (2005). Член НСКУ (2005). Закін. Астрахан. консерваторію (РФ, 1978; кл. Ю. Іванова)...."
9501,Костерева Юлія Євгенівна,1973.0,м. Люботин Харків. обл.,графік,"(25. 05. 1973, м. Люботин Харків. обл.) – графік. Дружина Ю. Кручака. Ґран-Прі 2-го міжнар. конкурсу відео­поезії «Cyclop» (2012). Член НСХУ (2010). Закін. Харків. худож.-пром. інститут (1998, викл. В. Зволь­ський, І...."
9502,Костерін Володимир Олександрович,1938.0,"с. Холуй Іванов. обл., РФ",художник мініатюрного мистецтва,"(02. 08. 1938, с. Холуй Іванов. обл., РФ) – художник мініатюрного мистецтва, архітектор. Ла­уреат Всесоюз. виставки-кон­кур­су 6-го Всесвіт. фестивалю молоді та студентів (Москва, 1957). Майстер..."
9503,Костецька Тамара Степанівна,1949.0,"с. Заліське, нині Тальнів. р-ну Черкас. обл.",поетеса,"(19. 08. 1949, с. Заліське, нині Тальнів. р-ну Черкас. обл.) – поетеса. Член НСПУ (1977). Закін. Київ. вечірню філію Укр. полігр. інституту (1972). Працювала журналісткою, у ред. видавництва «Веселка» (Київ,..."
9507,Костилєва Валентина Андріївна,1946.0,"м. Білогірськ, нині АР Крим",режисер-мультиплі­катор,"(18. 03. 1946, м. Білогірськ, нині АР Крим) – режисер-мультиплі­катор, сценаристка. Член НСКінУ (1991). Закін. Київ. інститут театр. мистецтва (1970; викл. Т. Золоєв, Г. Крикун). Відтоді працювала до 1997 реж...."
9508,Костинський Олександр Мойшович,1946.0,Київ,сценарист,"(19. 01. 1946, Київ) – сценарист, письменник, графік. Член СКінУ (1983–97). Закін. істор. факультет Київ. університету (1975). Від 1970 почав писати російською мовою твори переважно для дітей. Працював на..."
9509,Костирко Ірина Іванівна,1956.0,м. Дніпродзержинськ Дніпроп. обл.,живописець,"(16. 10. 1956, м. Дніпродзержинськ Дніпроп. обл.) – живописець. Дружина О. Костирка. Член НСХУ (2010). Закін. Дніпроп. художнє училище (1976; О. Гатило, В. Шпиганович). Працювала 1977–99..."
9510,Костирко Карло Антонович,1888.0,Львів,живописець,"(04. 11. 1888, Львів – ?) – живописець, куль­­турно-громадський діяч. Член Гуртка діячів укр. мистецтва у Львові (від 1920-х рр.). Закін. Львів. приватну художню школу С. Братковського-Качора, Краків. АМ..."
9513,Костишева Олена Петрівна,1906.0,Харків,художниця театру,"(квітень 1906, Харків – ?) – художниця театру, жи­вописець, графік. Закін. Хар­­ків. худож. інститут (1929; викл. О. Хвос­­тенко-Хвостов). Працювала художником-постановником у Хар­­ків. театрі..."
9515,Костів Людмила Борисівна,1951.0,м. Радивилів Рівнен. обл.,живописець,"(13. 02. 1951, м. Радивилів Рівнен. обл.) – живописець. Дружина Михайла, мати Ореста Костівих. На твор. ро­боті. Учасниця мистецьких виставок від 1990-х рр. Персон. – у Калуші (Івано-Фр. обл., 2000),..."
9516,Костів Михайло Семенович,1945.0,"с. Корчунок Рогатин. р-ну Станіслав., нині Івано-Фр. обл.",скульптор,"(13. 06. 1945, с. Корчунок Рогатин. р-ну Станіслав., нині Івано-Фр. обл.) – скульптор. Чоловік Людмили, батько Ореста Костівих. Член НСХУ (2005). Закін. Львів. інститут при­клад. та декор. мистецтва (1972;..."
9517,Костів Орест Михайлович,1971.0,м. Радивилів Рівнен. обл.,живописець,"(29. 07. 1971, м. Радивилів Рівнен. обл.) – живописець, графік. Син Михай­ла та Людмили Костівих. Член НСХУ (2000). Навч. мистецтву у бать­ка. Закін. Інститут мистецтв Прикарп. університету..."
9518,Костів-Гуска Ганна Михайлівна,1947.0,с. Бабинці Борщів. р-ну Терноп. обл.,поетеса,"(18. 04. 1947, с. Бабинці Борщів. р-ну Терноп. обл.) – поетеса, перекладачка. Член НСПУ (1982). Всеукр. літ. пре­мії ім. братів Б. і Л. Лепких (2002), «Благовіст» (2003), міжнар. ім. І. Кошелівця (Мюнхен, 2003). Орден..."
9519,Костін Володимир Володимирович,1942.0,"м. Комсомольськ-на-Амурі Хабаров. краю, РФ",живописець,"(27. 05. 1942, м. Комсомольськ-на-Амурі Хабаров. краю, РФ) – живописець. Син К. Водоп’я­нової та В. Костіна, чоловік Н. Пархоменко, батько Олени Костіної. Член НСХУ (2000). 3-я премія Всеукр. виставки..."
9521,Костіна Ганна Анатоліївна,1966.0,"м. Тюмень, РФ",художниця де­коративного текстилю,"(04. 07. 1966, м. Тюмень, РФ) – художниця де­коративного текстилю. Член НСХУ (1995). Закін. Моск. технол. інститут (1988; викл. М. Болдирева, Б. Бур­містров). Відтоді працювала у Керчі (АР Крим):..."
9522,Костіна Олена Володимирівна,1971.0,Донецьк,дизайнер,"(23. 10. 1971, Донецьк) – дизайнер, гра­фік і живописець. Дочка В. В. Кос­тіна та Н. Пархоменко, онука К. Водоп’янової та В. М. Костіна, І. Пархоменка та О. Черкась­кої. Закін. Моск. академію сфери..."
9523,Косткевич Олег Борисович,1935.0,"м. Любліно, нині у складі Моск­­ви",скульптор,"(06. 11. 1935, м. Любліно, нині у складі Моск­­ви) – скульптор. Батько О. Кост­­кевича. Член НСХУ (1965). Освіта середня. Мистецтву навч. само­­туж­­ки. На творчій роботі. Від 1960-х рр. – учасник всеукр.,..."
9524,Косткевич Олексій Олегович,1963.0,Київ,скульптор,"(14. 09. 1963, Київ) – скульптор, живописець. Син О. Косткевича. Член НСХУ (1992). Закін. Київ. худож.-пром. технікум (1983; викл. І. Волкотруб). На творчій роботі. Учасник мистецьких виставок від кін. 1980-х..."
9530,Костроменко Дмитро Вадимович,1958.0,"м. Артемівськ Сталін., ни­ні Донец. обл.",кінодраматург,"(10. 05. 1958, м. Артемівськ Сталін., ни­ні Донец. обл.) – кінодраматург. Син В. Костроменка. Член НСКінУ (1992). Закін. ВДІК (Москва, 1995; викл. С. Михальченко, А. Усов). Працює в Одесі: від 1993 – викладач..."
9532,Костромітіна Ірина Іванівна,1961.0,м. Гірник Селидов. міськ­ради До­нец. обл.,композитор,"(05. 05. 1961, м. Гірник Селидов. міськ­ради До­нец. обл.) – композитор. Член НСКУ (2006). Навч. в Урал. консерваторії (м. Свердловськ, нині Єкатеринбург, 1980–83), закін. Харків. інститут мистецтв (1992; кл. В...."
9533,Коструба Лілія Олександрівна,1960.0,м. Золочів Львів. обл.,спі­вачка (сопрано),"(01. 10. 1960, м. Золочів Львів. обл.) – спі­вачка (сопрано). Заслужений артист України (2016). Закін. Львів. кон­серваторію (1988; викл. Т. Карпатська, М. Логойда). Відтоді – організаторка і кер...."
9534,Костукевич Світлана Семенівна,1951.0,м. Мелітополь Запоріз. обл.,художниця декоративного розпису,"(02. 11. 1951, м. Мелітополь Запоріз. обл.) – художниця декоративного розпису, живописець. Член НСХУ (1992). Закін. Укр. полігр. інститут у Львові (1979; викл. А. Попов). Працювала у Луцьку: від 1971 – у Волин...."
9535,Костур Леонтій Феофанович,1947.0,с. Теклівка Шаргород. р-ну Вінн. обл.,живописець,"(16. 06. 1947, с. Теклівка Шаргород. р-ну Вінн. обл.) – живописець, кераміст, художник театру. Навч. у Луган. худож. училищі (1961–63), Ленінгр. інституті театру, музики і кі­нематографії (нині..."
9539,Костюк Анатолій Антонович,1960.0,м. Володимир-Волинський Волин. обл.,живописець,"(07. 10. 1960, м. Володимир-Волинський Волин. обл.) – живописець. Закін. Ковел. художнє училище (Волин. обл., 1981; викл. Ю. Корнілов), Моск. заоч. нар. університет мистецтв (1985; викл. І. Русакова). Працював..."
9540,Костюк Василь Іванович,1932.0,"с. Катеринівка Новобасан., нині Бобровиц. р-ну Черніг. обл.",письменник-сатирик,"(18. 03. 1932, с. Катеринівка Новобасан., нині Бобровиц. р-ну Черніг. обл.) – письменник-сатирик, журналіст. Член НСПУ (2005). Учасник 2-ї світової вій­ни. Закін. Київський університет (1969). Працював у..."
9541,Костюк Ірина  Юріївна,1960.0,"м. Надвірна Станіслав., нині Іва­но-Фр. обл.",живописець,"(11. 05. 1960, м. Надвірна Станіслав., нині Іва­но-Фр. обл.) – живописець, графік, поетеса. Дружина З. Ґерен­ди. Закін. Львів. політех. інститут (1982), Прикарп. університет (Івано-Франківськ, 2002; викл. Е...."
9542,Костюк Марта  Тимофіївна,1951.0,"с. Озеряни, нині Борщів. р-ну Терноп. обл.",співачка (колоратурне сопрано),"(05. 01. 1951, с. Озеряни, нині Борщів. р-ну Терноп. обл.) – співачка (колоратурне сопрано). Лауреатка 7-го Всесоюз. конкурсу вокалістів ім. М. Глінки (Тбілісі, 1975, 3-я премія). Закін. Львів. консерваторію..."
9543,Костюк Наталія  Олександрівна,1968.0,Івано-Франківськ,музикознавець,"(22. 01. 1968, Івано-Франківськ) – музикознавець, музичний критик, педагог. Канд. мистецтвознавства (1998), доцент (2003). Член НСКУ (2000). Закін. муз.-пед. факультет При­карп. університету..."
9547,Костюченко Микола Михайлович,1937.0,с. Головки Малин. р-ну Жи­томир. обл.,архітектор,"(19. 01. 1937, с. Головки Малин. р-ну Жи­томир. обл.) – архітектор. Член НСАУ (1970). Закін. Київ. інж.-буд. інститут (1968). Відтоді працював у Херсон. філії інституту «Діпромісто»; 1975–2004 – у Херсон. худож...."
9554,Костяников Борис Гаврилович,1965.0,с. Коноплянівка Білокуракин. р-ну Луган. обл.,живописець,"(24. 10. 1965, с. Коноплянівка Білокуракин. р-ну Луган. обл.) – живописець. Член НСХУ (1995). Закін. Харків. ху­дож.-пром. інститут (1994; викл. Є. Би­ков, О. Хмельницький). На творчій роботі. Створює пейзажі,..."
9555,Костяников Валерій Леонідович,1960.0,с. Коноплянівка Білокура­кин. р-ну Луган. обл.,військовий диригент,"(15. 07. 1960, с. Коноплянівка Білокура­кин. р-ну Луган. обл.) – військовий диригент. Заслужений діяч мистецтв України (2007). Закін. Моск. консерваторію (1988; кл. А. Уманця). Був нач. оркестрів Чорномор...."
9556,Косухіна Ніна Никифорівна,1949.0,"с. Коткіно Архангел. обл., РФ",мистецтвознавець,"(16. 09. 1949, с. Коткіно Архангел. обл., РФ) – мистецтвознавець. Член НСХУ (1995–2002). Закін. Урал. університет (м. Свердловськ, нині Єкатеринбург, РФ, 1982). Працюва­ла у Сімферополі: екскурсоводом Крим...."
9557,Косько Олег Ігорович,1943.0,Ташкент,піаніст,"(26. 05. 1943, Ташкент) – піаніст. Закін. фіз.-тех. факультет Дніпроп. університету (1965), Київ. муз. училище ім. Р. Ґлієра (1979; кл. хор. диригування). 1959–64 грав в естрад. оркестрі Дніпроп. університету..."
9558,Косьяненко Володимир Іванович,1952.0,смт Сосниця Черніг. обл.,архітектор-реставратор,"(17. 09. 1952, смт Сосниця Черніг. обл.) – архітектор-реставратор. Батько К. Косьяненко. Заслужений архітектор Укра­їни (2009). Закін. Київський художній інститут (1976; майстерня П. Костирка). Відтоді..."
9559,Косьяненко Катерина Володимирівна,1978.0,Київ,живописець,"(21. 11. 1978, Київ) – живописець, художниця театру. Дочка Л. Гурської та В. Косьяненка. Заслужений художник України (2019). 1-й приз «Осін. салону» у галузі живопису (Париж, 2003). Член НСХУ (2002). Закін...."
9561,Косяченко Анатолій Олексійович,1952.0,с. Осикувате Бобринец. р-ну Кіровогр. обл.,актор,"(24. 07. 1952, с. Осикувате Бобринец. р-ну Кіровогр. обл.) – актор. Заслужений артист УРСР (1982). Закін. Дніпроп. театр. училище (1972; викл. Т. Бондаренко, А. Туркова). Працював у Кіровогр. муз.-драм. театрі..."
9563,Кот Ірина Миколаївна,1980.0,Київ,живописець,"(15. 06. 1980, Київ) – живописець. Член НСХУ (2012). Закін. Нац. академію образотвор. мистецтва і архітектури (Ки­­їв, 2003; майстерня В. Гуріна). На творчій роботі. 2007–12 – викладач малюнку та живопису у..."
9564,Кот Уляна Петрівна,1936.0,"с. Крупове, нині Дубровиц. р-ну Рівнен. обл.",співачка,"(26. 10. 1936, с. Крупове, нині Дубровиц. р-ну Рівнен. обл.) – співачка, майстри­ня художнього ткацтва. Заслужений майстер народної творчості УРСР (1981). Золота медаль ВДНГ СРСР (Москва, 1984). Лауреатка..."
9565,Кот Юрій Миколайович,1966.0,м. Красноармійськ Донец. обл.,піаніст,"(22. 01. 1966, м. Красноармійськ Донец. обл.) – піаніст, педагог. Чоловік І. Алексійчук. Доц. (2002). Заслужений артист України (1995). Премія ім. Л. Ревуцького (2000). Лауреат Респ. ім. М. Лисенка (Київ, 1988), 1-го..."
9566,Котевич Дмитро Миколайович,1894.0,,актор,"(1894 – ?) – актор, режисер. Заслужений артист УРСР (1951). Закін. Одес. муз.-драм. інститут (1929). Відтоді – актор і реж. Одес. театру Революції, худож. кер., викл. театр. студії при ньому, Одес. театр...."
9570,Котерлін Ростислав Васильович,1966.0,Івано-Франківськ,живописець,"(05. 05. 1966, Івано-Франківськ) – живописець, мистецтвознавець. 2-а премія Міжнар. виставки графіки малих форм «Собор 1596–1996» (Івано-Франківськ, 1996). Закін. Інститут журналістики Київ...."
9573,Котилевська-Сходцева Римма Федорівна,1950.0,"м. Ялта, нині АР Крим",графік,"(10. 01. 1950, м. Ялта, нині АР Крим) – графік. Член НСХУ (2012). Закін. Сімфероп. художнє училище (1970; викл. Л. Бал­кінд), Харків. худож.-пром. інститут (1977; майстерня Б. Косаре­ва). Працювала в Ялті: викл...."
9574,Котко Григорій Романович,1943.0,"с. Мала Лепетиха Великолепетис. р-ну, нині Херсон. обл.",співак (баритон),"(04. 04. 1943, с. Мала Лепетиха Великолепетис. р-ну, нині Херсон. обл.) – співак (баритон). Заслужений артист УРСР (1978). Навч. у Запоріз. муз. училищі (1961–63), Білорус. консерваторії (Мінськ, 1966–67). У 1963–66..."
9576,Котко Микола Мартинович,1928.0,"м. Спаськ Далекосхід. краю, нині Спаськ-Дальній Примор. краю, РФ",скульптор,"(08. 04. 1928, м. Спаськ Далекосхід. краю, нині Спаськ-Дальній Примор. краю, РФ) – скульптор. Член НСХУ (1960). Закін. Київський художній інститут (1957; викл. М. Вронський, М. Ге­ль­ман, О. Олійник). На твор...."
9579,Котляр Анатолій Антонович,1941.0,смт Нова Водолага Харків. обл.,художник декоративно-ужиткового мистецтва,"(11. 06. 1941, смт Нова Водолага Харків. обл.) – художник декоративно-ужиткового мистецтва. Член НСХУ (1995). Закін. Харків. худож. інститут (1970; викл. А. Константинопольський, С. Солодовник). На творчій..."
9581,Котляр Євген Олександрович,1970.0,Харків,мистецтвознавець,"(13. 05. 1970, Харків) – мистецтвознавець, художник-монументаліст, дизайнер. Член-кореспондент НАМУ (2025). Канд. мистецтвознав­ства (2001). Член Спілки дизайне­рів України (2002), НСХУ (2005). Закін. Харків...."
9582,Котляр Олена Романівна,1977.0,Сімферополь,живописець,"(05. 01. 1977, Сімферополь) – живописець, мис­тецтвознавець. Канд. мистецтвознавства (2011). Член НСХУ (2012). Закін. Харків. академію дизайну і мистецтв (2004; майстер­ня В. Гонтарова). Працює у Хар­кові:..."
9592,Котлярова-Прокопенко Ольга Юріївна,1954.0,Одеса,живописець,"(12. 02. 1954, Одеса) – живописець, графік. Дочка Н. Котлярової, дружина М. Прокопенка, мати Т. Бродець­кої. Член НСХУ (1995). Орден княгині Ольги 3-го ступеня (2018). Закін. Одес. художнє училище (1974; викл. З...."
9596,Котова Ольга Олександрівна,1973.0,Одеса,живописець,"(01. 08. 1973, Одеса) – живописець, гра­фік і мистецтвознавець. Канд. мистецтвознавства (2009). Дипломи Львів. салону «Високий Замок» (2000, 2002, 2006). Член НСХУ (2000). Навч. в Одес. міжнар. (1994–96; викл. Ю...."
9597,Котовець Віктор Миколайович,1937.0,Дніпропетровськ,актор,"(04. 01. 1937, Дніпропетровськ) – актор. Заслужений артист УРСР (1984). Закін. Київ. інститут театр. мистецтва (1964; курс О. Фоміна). Відтоді працю­вав до 1990 у Криворіз. театрі драми та муз. комедії ім. Т...."
9599,Котович Іван Іванович,1969.0,м. Лю­бомль Волин. обл.,поет,"(07. 09. 1969, м. Лю­бомль Волин. обл.) – поет. Член НСПУ (2009). Закін. Луцьке культ.-осв. училище (1989), Львів. електротехнікум зв’язку (1997), філол. факультет Волин. університету (Луцьк, 2009). Дебютував у..."
9604,Которович Мирослава Богодарівна,1974.0,Київ,скрипалька,"(01. 11. 1974, Київ) – скрипалька, педагог. Дочка Б. Которовича та Н. Кметь. Заслужений артист України (2019). Ґран-Прі міжнар. конкурсу «Золота осінь» (Хмельни­цький, 1993). Мист. премія «Гло­доський..."
9606,Кофанов Віктор Іванович,1941.0,"м. Маріуполь Сталін., нині Донец. обл.",графік,"(06. 03. 1941, м. Маріуполь Сталін., нині Донец. обл.) – графік, живописець. Заслужений художник України (2016). Член НСХУ (1992). Закін. Саратов. ху­дожнє училище (РФ, 1968; викл. В. Конягін, Р. Лавріненко)...."
9608,Кофман Роман,1936.0,Київ,диригент,"(Аврам Ісакович; 15. 06. 1936, Київ) – диригент, скрипаль, композитор, педагог. Професор (1995). Народний артист України (2003). Міжнародна премія «Echo klassik-2007» за найкращий запис класич. музики. Орден «За..."
9610,Кох Юрій,1936.0,"с-ще Горки, Німеччина",сербо­лужицький письменник,"(Koch Jurij; 15. 09. 1936, с-ще Горки, Німеччина) – сербо­лужицький письменник, драматург, перекладач, журналіст. Літ. премія «Домовіни» (1964, 1969, 1973). Державна премія Я. Барта-Чішінського (1968, 1974). У..."
