id,migration_status,migration_reasoning
10465,non_migrated,Born Margilan Uzbekistan; actor; trained in Kherson and Kyiv; works in Ukraine; no emigration to non-Soviet country indicated.
10468,non_migrated,Born Opоrets Lviv oblast; conductor-composer; career entirely in Ukraine; Zasluzheny artyist Ukrainy.
10469,non_migrated,Born Poltava; art historian; works in Poltava State Museum; career entirely in Ukraine.
10470,non_migrated,Born Drohobych Lviv oblast; pop singer; career entirely in Ukraine.
10472,non_migrated,Born Lviv; graphic artist; career in Poltava and Ukraine; no emigration indicated.
10473,non_migrated,Born Lutsk; decorative arts artist; member NSMНMU; career entirely in Ukraine.
10477,non_migrated,Born Kyiv; graphic-caricaturist; prizes in Nanjing and Baku (competition participations abroad) but based in Ukraine; no emigration indicated.
10480,non_migrated,Born Kyiv; pianist; studied and based in Kyiv; participated in international competitions but no evidence of settling abroad.
10485,non_migrated,Born Kyiv; painter; member NSKHU; career entirely in Kyiv; no emigration indicated.
10486,non_migrated,Born Kyiv; painter; member NSKHU (1982); career entirely in Kyiv; no emigration indicated.
10489,non_migrated,Born Frunze Kherson oblast; mezzo-soprano singer; Zasluzheny artyist Ukrainy; career entirely in Ukraine.
10492,non_migrated,Born Lviv; architect; career entirely in Lviv and Ukraine; no emigration indicated.
10493,non_migrated,Born Pavlohrad Dnipropetrovsk oblast; writer-journalist; member NSPУ; career entirely in Ukraine.
10494,non_migrated,Born Dnipropetrovsk; painter; prize in Florence (competition) but based in Kyiv; member NSKHU; no emigration indicated.
10495,non_migrated,Born Kyiv; graphic artist; career entirely in Kyiv; no emigration indicated.
10496,non_migrated,Born Voroshylovhrad (Luhansk); painter; career entirely in Ukraine; no emigration indicated.
10497,non_migrated,Born Kyiv; painter; member NSKHU (1990); career entirely in Kyiv; no emigration indicated.
10500,migrated,Born Stryi; from 1944 in DP camps Germany; 1949 moved to USA; obtained US education — settled in North America as diaspora.
10501,unknown,Born 1888 Dykanka; studied Moscow; bio has question mark for death date; unclear fate after UNR period; insufficient information on migration.
10503,non_migrated,Born Tsapivka Vinnytsia oblast; decorative arts artist; member NSMНMU; career entirely in Ukraine.
10506,non_migrated,Born Chernivtsi; writer-journalist; member NSPУ; career entirely in Ukraine.
10510,non_migrated,Born Rakhiv Zakarpattia oblast; poet; member NSPУ; career entirely in Ukraine.
10511,non_migrated,Born Kharkiv; painter; career entirely in Kharkiv and Ukraine.
10512,non_migrated,Born Sumy; painter and textile artist; career entirely in Ukraine.
10513,non_migrated,Born Mylashenкove Poltava oblast; ceramic artist; worked at Budyansky factory Kharkiv oblast; career entirely in Ukraine.
10514,non_migrated,Born Kozary Chernihiv oblast; architect; Zasluzheny arkhitektor Ukrainy; career entirely in Ukraine.
10515,non_migrated,Born Kerch Crimea; painter; member NSKHU (1990); career entirely in Ukraine.
10516,non_migrated,Born Sevastopol; theatre artist; works as set designer in Ukraine; no emigration indicated.
10517,non_migrated,Born Stryhantsi Ternopil oblast; literary scholar; professor at Ternopil Pedagogical University; career entirely in Ukraine.
10518,non_migrated,Born Kyiv; painter; member NSKHU; career entirely in Kyiv; no emigration indicated.
10519,non_migrated,Born Kharkiv; architect; Zasluzheny arkhitektor Ukrainy; professor; career entirely in Ukraine.
10522,non_migrated,Born Martove Kharkiv oblast; conductor; studied in Kharkiv and Leningrad; career entirely in Ukraine; Zasluzheny diyach mystetsv Ukrainy.
10524,non_migrated,Born Oster Chernihiv oblast; poet; member NSPУ; career entirely in Ukraine.
10527,non_migrated,Born Karnaukhivka Dnipropetrovsk oblast; sculptor; member NSKHU (1968); career entirely in Ukraine.
10528,non_migrated,Born Holykove Kirovograd oblast; poet-translator; member NSPУ; career entirely in Ukraine.
10530,non_migrated,Born Velykyi Lazuchyn Khmelnytsky oblast; satirical poet; studied military school in Saratov oblast but career entirely in Ukraine.
10531,non_migrated,Born Zvedenivka Vinnytsia oblast; sculptor; Zasluzheny khudozhnyk Ukrainy; career entirely in Ukraine.
10532,non_migrated,Born Drohobych Lviv oblast; director-actor; Zasluzheny artyist Ukrainy; studied in Leningrad and Kharkiv but career entirely in Ukraine.
10537,unknown,Born Kyiv 1907; trained in Kyiv; worked in Odesa and Kyiv film studios; bio ends with question mark — death unknown; insufficient information on fate after 1930s–40s.
10541,non_migrated,Born Vinnytsia; cellist; Narodnyi artyist Ukrainy; career entirely in Ukraine.
10542,non_migrated,Born Kharkiv; pianist; professor at Kharkiv institution; career entirely in Ukraine.
10546,non_migrated,Born Vyshneve Kyiv oblast; painter; works at National Literary Museum Kyiv; career entirely in Ukraine.
10548,non_migrated,Born Novotroitske Kherson oblast; actor; Zasl. artyist Ukrainy; career entirely in Ukraine.
10550,non_migrated,Born Sevastopol; painter; member NSKHU (2000); career entirely in Ukraine.
10551,non_migrated,Born Pohibi Sakhalin oblast RF; art historian; worked in Kyiv institutions; career entirely in Ukraine.
10552,migrated,Born Kyiv; actor; worked 1972–2008 at Dukhnovich Theatre in Pryashiv Slovakia — spent substantial adult career in non-Soviet country (Slovakia).
10553,non_migrated,Born Sumy; decorative textile artist; worked in Kyiv design companies; career entirely in Ukraine.
10554,non_migrated,Born Snihuryvka Mykolayiv oblast; painter; member NSKHU (1973); career entirely in Ukraine.
10557,non_migrated,Born Riga; painter; member NSKHU (1992); career entirely in Kyiv; no emigration indicated.
10558,non_migrated,Born Kyiv; theatre artist; works at National Opera of Ukraine Kyiv; career entirely in Ukraine.
10559,non_migrated,Born Rudnya-Povch Zhytomyr oblast; poet; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10560,non_migrated,Born Kharkiv; actor; career in various Ukrainian theatres; no emigration indicated.
10564,non_migrated,Born Mykolayiv; baritone singer; Zasluzheny artyist Byelorussian SSR (1974) and competed in Moscow — but no evidence of emigration to non-Soviet country; remained in Soviet/Ukrainian sphere.
10565,non_migrated,Born Lviv; director-actor; Narodnyi artyist Ukrainy; career entirely in Ukraine.
10567,unknown,Born 1914 Kyiv oblast; trained Moscow; worked 1940–41; bio ends with question mark — insufficient information on fate.
10568,non_migrated,Born Lutsk; decorative arts artist; member NSKHU; career entirely in Ukraine.
10569,migrated,Born Pidhaitsi Ternopil oblast; graphic artist; from 1944 Germany; from 1949 USA (Philadelphia then Chicago) — settled in North America as diaspora.
10571,non_migrated,Born Mohyliv-Podilsky Vinnytsia oblast; tenor; Zasluzheny artyist URSR; career entirely in Ukraine.
10572,non_migrated,Born Ordzhonikidze Dnipropetrovsk oblast; graphic artist; career entirely in Ukraine; no emigration indicated.
10574,migrated,Born Kyiv; painter-sculptor; studied at International Institute of Foreign Languages Washington 1992–93; career spanning Kyiv and USA — migrated to USA.
10578,non_migrated,Born Rohachov Gomel Belarus; animator-director; trained and worked at Kyivnaykfilm studio; career entirely in Kyiv.
10579,non_migrated,Born Volnovakha Donetsk oblast; graphic artist; worked in Crimea and Ukraine; no emigration indicated.
10580,migrated,Born Regensburg Germany; moved to USA as child; studied law and art in Washington/Alexandria Virginia; from 2002 co-owner of gallery — settled in USA.
10581,migrated,Born Horyci Poland; studied Vienna Conservatory and in Germany; career as conductor and composer in diaspora — settled in non-Soviet country.
10582,migrated,Born Kyiv; violinist; competed internationally (Paris Hamburg etc); based internationally as performing artist — evidence of sustained career outside Ukraine/Soviet sphere.
10586,non_migrated,Born Sevastopol; painter; works at Sevastopol Artists Fund; career entirely in Ukraine.
10588,non_migrated,Born Lviv; pianist; works at Lviv Conservatory; career entirely in Ukraine.
10591,non_migrated,Born Khasavyurt Dagestan RF; painter; member NSKHU (1986); studied Leningrad; career entirely in Ukraine.
10592,non_migrated,Born Horlivka Donetsk oblast; pop singer-composer; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10595,non_migrated,Born stanitsa Chornorіchenska Krasnodar Krai RF; writer; member NSPУ; career entirely in Ukraine.
10597,unknown,Born 1903 Dykanka; graphic artist; member AKhChU 1927–30; bio ends with question mark — death unknown; insufficient information on fate.
10601,non_migrated,Born Pisky Poltava oblast; actor-ballet artist; Zasluzheny artyist Ukrainy; career entirely in Ukraine.
10604,non_migrated,Born Staryi Irzhavets Poltava oblast; literary scholar; doctor of philology; career entirely at Poltava University.
10605,non_migrated,Born Bilohorodka Khmelnytsky oblast; painter; career entirely in Ukraine; no emigration indicated.
10606,non_migrated,Born Lutsk; musicologist; candidate of arts; member NSKU; career entirely in Ukraine.
10607,non_migrated,Born Kysiliv Chernivtsi oblast; painter; career entirely in Chernivtsi; no emigration indicated.
10608,non_migrated,Born Kitsman Chernivtsi oblast; actor; works at Kyiv Operetta Theatre since 1982; career entirely in Ukraine.
10609,migrated,Born Port Arthur Ontario Canada; pianist and civic activist; born and based in Canada — diaspora.
10610,non_migrated,Born Romny Sumy oblast; pianist; studied at Lviv Conservatory; career entirely in Ukraine.
10611,migrated,Born Lviv; mezzo-soprano; 1st prize ARD Competition Munich 2000 and other international prizes; based in Germany/internationally — migrated to non-Soviet country.
10613,migrated,Born Lviv; pianist; 1st prize Pinerolo Italy 2008 with Bonnard trio; laureate of international competitions; based internationally — migrated to non-Soviet country.
10615,non_migrated,Born Kyiv; sculptor; Narodnyi khudozhnyk Ukrainy; career entirely in Kyiv; no emigration indicated.
10617,non_migrated,Born Novi Sanzhary Poltava oblast; cinematographer; member NSKinU; career entirely in Kyiv.
10619,non_migrated,Born Andriivka Zaporizhzhia oblast; humourist-prose writer; member NSPУ; career entirely in Ukraine.
10620,non_migrated,Born Kyiv; graphic artist; career entirely in Kyiv; no emigration indicated.
10621,non_migrated,Born Zaporizhzhia; painter; member NSKHU; career entirely in Ukraine.
10626,non_migrated,Born Berdyansk Zaporizhzhia oblast; painter; studied Leningrad; career entirely in Ukraine.
10629,migrated,Born Vyrava Slovakia; Ukrainian cultural figure in Slovakia throughout career — born and based in non-Soviet country (Czechoslovakia/Slovakia).
10630,non_migrated,Born Serebryanye Prudy Moscow oblast; singer soprano; studied Lviv; lives and works in Lviv; career entirely in Ukraine.
10632,non_migrated,Born Mshanets Ternopil oblast; tenor; Zasluzheny artyist URSR; career entirely in Ukraine.
10633,non_migrated,Born Protva Kaluga oblast RF; literary scholar; studied Lviv; works at Lviv University from 1995; career entirely in Ukraine.
10637,unknown,Born 1865 Odesa; composer; studied St Petersburg; bio ends with question mark — death unknown; insufficient information on fate.
10642,non_migrated,Born Kholmsk Sakhalin oblast RF; writer; member NSPУ; career entirely in Ukraine.
10643,non_migrated,Born Ryasnyky Rivne oblast; graphic artist; career entirely in Ukraine.
10644,non_migrated,Born Savyntsi Poltava oblast; painter; member NSKHU; career entirely in Ukraine.
10647,non_migrated,Born Yermakivka Omsk oblast RF; poet; member SP SRSR (1971); career entirely in Ukraine (Donetsk).
10648,non_migrated,Born Moscow; mezzo-soprano; studied Moscow and Odesa; career entirely in Ukraine (Crimea and Kyiv opera).
10651,non_migrated,Born Kyiv; painter; member NSKHU (1997); career entirely in Kyiv.
10654,non_migrated,Born Pastyrske Cherkasy oblast; decorative arts artist; member NSKHU; career entirely in Ukraine.
10655,non_migrated,Born Novoukrainka Kirovograd oblast; graphic artist; Narodnalna premiya imeni Shevchenka; career entirely in Ukraine.
10656,non_migrated,Born Derhayevo Moscow oblast; animator; studied VGIK Moscow; worked at Ukranimfilm Kyiv from 1960 to 1992 — settled in Ukraine; no emigration to non-Soviet country.
10660,non_migrated,Born Volodarka Kyiv oblast; writer; member NSPУ; career entirely in Ukraine.
10663,non_migrated,Born Stalino (Donetsk); composer; member NSKU; career entirely in Donetsk.
10665,non_migrated,Born Angarsk Irkutsk oblast RF; poet; member NSPУ (1998); studied Kyiv; career entirely in Ukraine.
10666,non_migrated,Born Nova Osota Kirovograd oblast; painter; member NSKHU (1992); career entirely in Ukraine.
10672,non_migrated,Born Villach Austria; Ukrainian; in 1948 moved to Ukraine; Zasluzheny diyach mystetsv Ukrainy (1992); career entirely in Ukraine — returned to Ukraine and stayed.
10673,non_migrated,Born Lviv; pianist; studied and works at Lviv Conservatory; career entirely in Lviv.
10675,non_migrated,Born RF; family moved to Ukraine in early childhood; educated and works in Ukraine; member NSPУ.
10676,non_migrated,Born Bakhchysarai Crimea; soprano; studied Novosibirsk Conservatory; worked in Kyiv and Ukrainian opera; career entirely in Ukraine.
10677,non_migrated,Born Kyiv; musicologist; Zasluzheny pratsivnyk kultury URSR; worked at Kyiv radio 1957–2000; career entirely in Kyiv.
10678,non_migrated,Born Chebarkulʼ Chelyabinsk oblast RF; art historian; doctor of art history; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10682,internal_transfer,Born Kamianets-Podilsky; composer; member SK RF (moved to Russia); trained Kyiv then relocated to Russia — internal Soviet/FSU transfer.
10685,migrated,Born Matysova Slovakia; Rusyn conductor and civic figure; career in Czechoslovakia/Slovakia — born and based in non-Soviet country.
10696,non_migrated,Born Minsk; painter; member NSKHU; graduated Kyiv Academy; career entirely in Ukraine.
10698,non_migrated,Born Kyiv; composer-pianist; career entirely in Kyiv; no emigration indicated.
10701,non_migrated,Born Kyiv; artist-designer; member NSKHU; career entirely in Kyiv.
10704,non_migrated,Born Kharkiv; painter; Zasluzheny khudozhnyk Ukrainy; career entirely in Kharkiv.
10705,migrated,Born Edmonton Alberta Canada; violinist; studied Royal College of Music London; born and based in diaspora — non-Soviet country.
10706,non_migrated,Born Dubova Volyn oblast; writer; member NSPУ; career entirely in Ukraine.
10707,non_migrated,Born Korolivka Ivano-Frankivsk oblast; writer; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10711,migrated,Born Lychkivtsi Ternopil oblast; painter; member of Ukrainian Visual Artists Union of Canada (1996) — settled in Canada.
10713,non_migrated,Born Zhytomyr; writer-composer; member NSPУ; career entirely in Ukraine.
10715,non_migrated,Born Ustynivka Zhytomyr oblast; lyric-dramatic tenor; Zasluzheny artyist Ukrainy; career entirely in Ukraine.
10722,non_migrated,Born Kyiv; writer; member NSPУ; Natsionalna premiya imeni Shevchenka; career entirely in Ukraine.
10728,non_migrated,Born Kyiv; decorative textile artist; career entirely in Kyiv; no emigration indicated.
10729,non_migrated,Born Sevastopol; art historian; works at Kyiv Children's Academy of Arts; career entirely in Kyiv.
10730,non_migrated,Born Rachyn Rivne oblast; ceramic artist; member NSKHU; career entirely in Ukraine.
10733,non_migrated,Born Poltava; pop singer; studied Moscow Gnesin school; career in Ukrainian and Soviet ensembles; no emigration to non-Soviet country.
10735,non_migrated,Born Sumy; actor; career entirely in Ukrainian theatres.
10736,non_migrated,Born Uzhhorod; painter; member NSKHU; studied Leningrad; career entirely in Ukraine.
10738,non_migrated,Born Mariupol Donetsk oblast; painter; member NSKHU; career entirely in Ukraine.
10739,non_migrated,Born Ternopil; literary scholar; doctor of philology; career entirely at Ternopil University.
10742,non_migrated,Born Odesa; painter; prizes in Sofia and Florence (competitions) but based in Odesa; career entirely in Ukraine.
10743,non_migrated,Born Lviv; choreographer; career entirely in Lviv; no emigration indicated.
10745,migrated,Born Lviv; cellist-composer; Zasluzheny diyach kultury Polshchi (Polish honorary title) — sustained career activity in Poland indicating migration to Poland.
10753,non_migrated,Born Okha Sakhalin oblast RF; prose writer; member NSPУ; career entirely in Ukraine.
10754,migrated,Born Uhryniv Lublin voivodeship Poland; musicologist-poet; born in non-Soviet territory (Poland); career in Ukraine — born diaspora but career returned to Ukraine; however born and initial life in Poland classifies as migrated given non-Soviet birth territory.
10756,non_migrated,Born Kyiv; decorative textile artist; member NSKHU; career entirely in Kyiv.
10760,non_migrated,Born Leningrad; violinist; studied Lviv Conservatory; career entirely in Ukraine.
10762,non_migrated,Born Orlove Kherson oblast; painter; member NSKHU; career entirely in Ukraine.
10765,non_migrated,Born Zhovtneve Poltava oblast; painter; career entirely in Ukraine.
10766,non_migrated,Born Kyiv; decorative textile artist; member NSKHU; career entirely in Kyiv.
10769,migrated,Born Kyiv 1910; pianist-composer; from 1943 in Germany — emigrated to non-Soviet country.
10773,non_migrated,Born Zhovtyi Yar Khabarovsk Krai RF; graphic artist; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10774,non_migrated,Born Moshchenka Chernihiv oblast; painter; studied Moscow Architecture Institute; career in Ukraine; no emigration indicated.
10775,non_migrated,Born Sevastopol; composer-cellist; member NSKU; prizes in Italy (competitions) but based in Ukraine; no emigration indicated.
10776,non_migrated,Born Melitopol Zaporizhzhia oblast; monumental art artist; member NSKHU; career entirely in Ukraine.
10777,non_migrated,Born Balakovo Saratov oblast RF; painter; member NSKHU; career entirely in Ukraine.
10782,non_migrated,Born Halych Ivano-Frankivsk oblast; decorative glass artist; Zasluzheny khudozhnyk Ukrainy; career entirely in Ukraine.
10786,non_migrated,Born Uzhhorod; director-actor; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10788,non_migrated,Born Lviv; pop singer-bandurist; Zasluzheny artyist Ukrainy; career entirely in Ukraine.
10789,non_migrated,Born Staromaiorske Donetsk oblast; writer; member NSPУ; career entirely in Ukraine.
10791,non_migrated,Born Dunaivtsi Khmelnytsky oblast; composer; Zasluzheny diyach mystetsv Ukrainy; career entirely in Ukraine.
10793,non_migrated,Born Zaporizhzhia; painter; member NSKHU; career entirely in Ukraine.
10797,migrated,Born Ivanivka Kherson oblast; writer; during WWII emigrated to Germany; settled abroad — migrated to non-Soviet country.
10798,non_migrated,Born Kyiv; poet-translator; worked at Ukrainian Encyclopedia publishing house; career entirely in Kyiv.
10801,migrated,Born Rusky Kerestur Vojvodina Serbia; Rusyn writer; career entirely in Vojvodina/Serbia — born and based in non-Soviet country.
10803,non_migrated,Born Mukacheve Zakarpattia oblast; architect; Derzhavna premiya v haluzi arkhitektury; career entirely in Ukraine.
10804,non_migrated,Born Dnipropetrovsk; painter; member NSKHU; career entirely in Ukraine.
10810,non_migrated,Born Chernylyvka Ternopil oblast; actor; Zasluzheny artyist Ukrainy; career entirely in Ukraine.
10811,non_migrated,Born Kyiv; painter; member NSKHU; career entirely in Kyiv.
10812,non_migrated,Born Sakalivka Poltava oblast; graphic-ceramic artist; member NSKHU; career entirely in Ukraine.
10813,non_migrated,Born Sudiivka Poltava oblast; graphic-sculptor; Zasluzheny maister narodnoi tvorchosti Ukrainy; career entirely in Ukraine.
10818,unknown,Born 1832; 19th-century civic-cultural figure; bio covers late 19th century; predates Soviet era; classification not applicable — insufficient modern migration data.
10820,non_migrated,Born Bila Tserkva Kyiv oblast; director-animator; studied and works in Kyiv; career entirely in Ukraine.
10822,non_migrated,Born Bolhrad Odesa oblast; literary scholar; professor at Izmail University; career entirely in Ukraine.
10828,non_migrated,Born Kemerovo RF; painter; member NSKHU (1973); studied Leningrad; career entirely in Ukraine.
10831,non_migrated,Born Melitopol Zaporizhzhia oblast; painter; member NSKHU; career entirely in Ukraine.
10833,non_migrated,Born Kyiv; translator-literary scholar; member NSPУ; career entirely in Kyiv.
10835,non_migrated,Born Leningrad; pianist; prize in Ragusa Italy (competition); career in Ukraine; no emigration indicated.
10836,non_migrated,Born Kyiv; fashion designer; member NSKHU; career entirely in Kyiv.
10837,non_migrated,Born Kyiv; painter; member NSKHU; career entirely in Kyiv.
10839,non_migrated,Born Skochyshche Zhytomyr oblast; baritone; Zasluzheny artyist RSFSR (1983) — worked in Russian theatre briefly but career returned to Ukraine; no emigration to non-Soviet country.
10842,non_migrated,Born Posyet Primorsky Krai RF; graphic artist; Zasluzheny khudozhnyk Ukrainy; career entirely in Ukraine.
10844,non_migrated,Born Tomsk RF; graphic artist; member NSKHU (1990); career entirely in Ukraine.
10852,non_migrated,Born Dnipropetrovsk; composer; member NSKU; career entirely in Ukraine.
10854,non_migrated,Born Luchany Lviv oblast; draughts composer; career entirely in Ukraine.
10857,non_migrated,Born Kharkiv; actor; Narodnyi artyist Ukrainy; career entirely in Ukraine.
10859,non_migrated,Born Kerch Crimea; poet; studied Lit. Institute Moscow; career entirely in Ukraine.
10861,non_migrated,Born Mamakan Irkutsk oblast RF; painter; member NSKHU; career entirely in Ukraine.
10868,non_migrated,Born Kyiv; theatre and cinema artist; Narodnyi khudozhnyk Ukrainy; career entirely in Ukraine.
10879,non_migrated,Born Lviv; art historian; works at Institute of Ethnology NANU Lviv; career entirely in Ukraine.
10884,migrated,Born Khotivka Ternopil oblast; art historian; studied in Lviv and Rivne; emigrated during WWII — settled in non-Soviet country (details indicate she left Ukraine).
10886,non_migrated,Born Kyiv; writer-literary scholar; member NSPУ; career entirely in Ukraine.
10901,non_migrated,Born Kyiv; graphic artist; member NSKHU; career entirely in Kyiv.
