id,migration_status,migration_reasoning
11205,non_migrated,Architect born in Lviv; studied and career in Ukraine.
11206,internal_transfer,Painter born in Chernihiv region; bio states moved to Vitebsk (Belarus) in 1965 and worked there as decorator — voluntary career move to Belarusian SSR.
11211,non_migrated,Painter born in Volyn; studied in Lviv and career in Ukraine.
11213,non_migrated,Graphic artist born in Chernihiv region; career in Ukraine.
11215,non_migrated,Decorative artist born in Vinnytsia; studied in Lviv and career in Ukraine.
11216,non_migrated,Graphic artist born in Magnitogorsk (Russia); studied in Rivne and career in Ukraine as НСХУ member.
11220,non_migrated,Actor born in Kirovograd region; career in Ukrainian theatre.
11221,non_migrated,Singer born in Chernihiv region; career in Ukrainian folk ensemble and National Opera.
11224,non_migrated,Graphic artist born in Chernihiv region; studied in Lviv and career in Ukraine.
11225,non_migrated,Painter born in Odesa; studied and career in Ukraine.
11226,non_migrated,Translator born in Zaporizhzhia region; studied in Kyiv and career in Ukrainian publishing.
11230,non_migrated,Pianist born in Lida (Belarus); studied at Kyiv Conservatory and career in Kyiv National Opera from 1972.
11231,non_migrated,Painter born in Kyiv; studied and career in Ukraine.
11232,non_migrated,Conductor born in Poltava region; studied and career in Ukraine.
11234,non_migrated,Painter born in Odesa; career in Ukraine.
11237,non_migrated,Poet born in Zhytomyr region; studied in Kyiv and career in Ukrainian literature.
11238,non_migrated,Painter born in Kharkiv; studied and career in Ukraine.
11241,non_migrated,Painter born in Odesa; studied and career in Ukraine.
11242,non_migrated,Graphic artist born in Poltava region; studied and career in Ukraine.
11244,non_migrated,Painter born in Chernivtsi; studied and career in Ukraine.
11245,non_migrated,Graphic artist born in Belgorod region (Russia); studied and НСХУ member in Ukraine — career based in Ukraine.
11247,non_migrated,Painter born in Kharkiv; studied and career in Ukraine.
11248,non_migrated,Actor born in Kharkiv; studied in Kyiv and career in Ivano-Frankivsk theatre — entirely in Ukraine.
11249,non_migrated,Musicologist born in Kyiv; studied and career in Ukrainian music institutions.
11250,non_migrated,Poet born in Kharkiv region; studied in Kharkiv and career in Ukrainian media and writing.
11254,non_migrated,Poet born in Rivne region; spent time in Pochaiv Lavra and career in Ukraine.
11257,non_migrated,Painter born in Zaporizhzhia; studied in Odesa and Kyiv; career in Ukraine.
11258,non_migrated,Writer born in Kyiv region; career in Ukrainian writing.
11261,non_migrated,Architect born in Kyiv region; career in Ukrainian architectural institutes.
11262,non_migrated,Monumental artist born in Kyiv; trained privately and career in Ukraine.
11263,non_migrated,Painter born in Kyiv; studied in Kyiv and career in Ukraine.
11265,non_migrated,Singer born in Lviv; studied and career in Lviv Opera — entirely in Ukraine.
11270,non_migrated,Singer born in Cherkasy region; studied at Kyiv Conservatory and career in Ukrainian opera and pedagogy.
11274,non_migrated,Painter born in Kyiv region; studied in Kyiv and career in Ukraine.
11275,non_migrated,Composer born in Bishkek (Kyrgyzstan); studied in Lviv and career in Ukraine as Народний артист України.
11281,non_migrated,Art scholar born in Kyiv; studied in Leningrad but career based in Kyiv (AICA member 2005 is a professional association).
11282,non_migrated,Graphic artist born in Sevastopol; studied in Moscow but career in Sevastopol art school — Ukraine-based.
11283,non_migrated,Graphic artist born in Sevastopol; studied in Moscow but career in Ukrainian art community.
11286,migrated,Actor born in Kyiv; received title Народний артист РФ (1999) and Russian state award; studied in Leningrad and career permanently based in Russia.
11287,migrated,Actor born in Kyiv; Заслужений артист РФ (2004); studied in Leningrad and career in Russia — settled in Russian Federation.
11290,migrated,Painter born in Odesa; bio states she studied at French Academy of Fashion in Paris (1992) and career involved France — emigrated to Western Europe.
11299,non_migrated,Actor born in Mykolaiv region; studied in Kyiv and career in Ukrainian theatres (Crimea and others in Ukraine).
11300,non_migrated,Architect born in Lviv; studied and career at Lviv Polytechnic — entirely in Ukraine.
11305,non_migrated,Painter born in Donetsk; studied in Lviv and career in Ukraine.
11308,non_migrated,Choral conductor born in Melitopol; studied in Odesa and career in Ukraine.
11309,non_migrated,Belarusian literary scholar born in Gomel region (Belarus); primarily a Belarusian figure — career in Belarus; listed here as associated with Ukrainian literary context.
11312,non_migrated,Literary scholar born in Tashkent; studied at Dnipro University (1970) and career there from 1971 — based in Ukraine.
11313,non_migrated,Singer born in Kyiv; studied and career in Ukrainian opera companies.
11314,non_migrated,Singer born in Luhansk; studied and career in Ukrainian opera institutions.
11317,non_migrated,Director born in Kyiv; studied in Moscow (1987) but career based in Ukraine.
11318,non_migrated,Graphic artist born in Kharkiv region; studied and career in Poltava and Ukraine.
11321,non_migrated,Musicologist born in Lviv region; studied at Kyiv Conservatory and career in Ukrainian music academia.
11322,non_migrated,Graphic artist born in Moscow; studied in Kharkiv and became НСХУ member — career based in Ukraine.
11323,non_migrated,Painter born in Voronezh region (Russia); studied in Kharkiv and НСХУ member (1993) — career based in Ukraine.
11324,non_migrated,Actor born in Ternopil region; studied in Kyiv and career in Rivne Ukrainian theatre.
11327,non_migrated,Poet born in Kyiv; studied in Moscow (Literary Institute 1981) but career as НСПУ member based in Ukraine.
11328,non_migrated,Director born in Kyiv; studied and career in Ukrainian theatre institutions.
11331,non_migrated,Painter born in Zhytomyr region; studied in Kyiv and career in Ukraine.
11334,non_migrated,Pianist born in Odesa; studied and career in Odesa Music Academy — entirely in Ukraine.
11336,migrated,Painter born in Lviv; bio states studied at London and Rome academies; from 1955 in Western diaspora — emigrated to Western Europe.
11339,non_migrated,Graphic artist born in Odesa; studied and career in Ukraine.
11348,non_migrated,Military conductor born in Moldova; career in Ukrainian military music; no emigration to non-Soviet country.
11349,non_migrated,Film director born in Kirovograd region; career in Ukrainian film industry.
11350,non_migrated,Pianist born in Kyiv; studied and career in Ukraine.
11351,non_migrated,Painter born in Rivne region; studied in Lviv and career in Ukraine.
11353,migrated,Composer born in Kyiv; bio states lived in Mexico and Argentina — emigrated to Latin America.
11356,non_migrated,Art scholar born in Kamianske (Dnipro region); career in Ukraine with no emigration noted.
11365,non_migrated,Writer born in Kazakhstan; studied at Zaporizhzhia Medical Institute (1988) and career in Ukraine as pharmacist and writer.
11366,non_migrated,Painter born in Lviv; studied and career in Ukraine (Kyiv-based from then on).
11367,non_migrated,Actor born in Chernihiv region; studied in Kharkiv and career as teacher there — based in Ukraine.
11368,non_migrated,Decorative artist born in Kharkiv; studied in Lviv and career in Ukraine.
11372,non_migrated,Art scholar born in Kyiv; studied and career in Ukrainian art institutions.
11380,non_migrated,Singer born in Dnipropetrovsk; career in Ukrainian philharmonics and ensembles.
11381,non_migrated,Painter born in Magnitogorsk (Russia); bio states from 1981 lives in Lviv — settled in Ukraine; non-migrated.
11382,non_migrated,Painter born in Ivano-Frankivsk; studied in Kyiv and career in Ukraine.
11383,non_migrated,Jewellery artist born in Kharkiv; studied and career in Ukraine.
11384,migrated,Painter born in Nipawa; Manitoba; Canada — born into Ukrainian diaspora and career in Canada (Royal Canadian Academy 1996); lifelong Canadian resident.
11388,non_migrated,Prose writer born in Russia (Krasnodar); studied in Moscow; НСПУ member — career based in Ukraine.
11389,non_migrated,Painter born in Simferopol; studied and career in Ukraine.
11392,non_migrated,Conductor born in Kharkiv; studied and career in Ukraine.
11394,non_migrated,Painter born in Penza region (Russia); studied in Russia but career from 1988 in Ukrainian city (Shostka) — settled in Ukraine.
11395,non_migrated,Painter born in Kharkiv; studied in Odesa and career in Ukraine.
11402,non_migrated,Literary scholar born in Khmelnytskyi; studied and career in Ukraine.
11404,non_migrated,Sculptor born in Zaporizhzhia; studied in Leningrad and career in Ukraine.
11408,non_migrated,Graphic artist born in Kuibyshev (Russia); studied there but collaborates with Ukrainian publishers and career based in Kharkiv — settled in Ukraine.
11410,non_migrated,Painter born in Lviv region; studied at Lviv Academy and career in Ukraine.
11411,non_migrated,Monumental artist born in Odesa region; studied in Kyiv and career in Ukraine.
11414,migrated,Graphic artist and painter born in Montreal; son of Ukrainian emigre; member of Quebec Graphic Artists Association and French Free Art Association — lifelong Canadian/French resident.
11415,non_migrated,Sculptor born in Kharkiv; studied and career in Kharkiv — entirely in Ukraine.
11418,non_migrated,Painter born in Kharkiv; studied in Odesa and career in Ukraine.
11419,non_migrated,Sculptor born in Poland (pre-war Ukrainian territory); studied in Lviv and from 1975 career based in Ukraine.
11420,internal_transfer,Writer born in Donetsk region; joined Russian Writers' Union (СП РФ 1996) and worked in Russia — voluntary move to settle career in Russian Federation.
11421,non_migrated,Decorative artist born in Lviv region; studied and career in Lviv — entirely in Ukraine.
11425,migrated,Film director born in Baranovichi (Belarus); studied in Kyiv and Moscow (VGIK 1997) but career developed internationally in Western European film festivals — emigrated to non-Soviet country.
11426,non_migrated,Sculptor-ceramicist born in Kyiv; studied in Lviv and career in Ukraine.
