id,migration_status,migration_reasoning
3396,non_migrated,Kharkiv-born literary scholar; career at Donetsk universities with no indication of emigration.
3400,migrated,Born in Poltava; settled in Washington DC — explicitly noted "Вашинґтон" as death/residence location; diaspora figure in US.
3405,migrated,Studied in Paris (Ecole de Frank 1945–53); based in diaspora after WWII — settled in non-Soviet country.
3406,non_migrated,Lviv-born actor/journalist; career entirely in Ukraine with no indication of emigration.
3407,non_migrated,Yalta-born poet/playwright; career in Lviv with no indication of emigration beyond Soviet sphere.
3410,non_migrated,Kyiv-born painter; career entirely in Ukraine with no indication of emigration.
3414,non_migrated,Lviv-born actor/director; career in Ukraine with no indication of emigration.
3416,non_migrated,Zakarpattia-born painter; career in Ukraine with no indication of emigration.
3418,non_migrated,Ivano-Frankivsk-born applied arts artist/designer; career in Ukraine with no indication of emigration.
3420,non_migrated,Crimea-born actor; career in Kharkiv/Ukraine with no indication of emigration.
3424,non_migrated,Kyiv-born designer; career entirely in Ukraine with no indication of emigration.
3425,non_migrated,Luhansk-born graphic artist/painter; career in Kyiv/Ukraine with no indication of emigration.
3426,non_migrated,Chernihiv-born painter; career in Ukraine with no indication of emigration.
3427,non_migrated,Donetsk-born writer; career in Ukraine with no indication of emigration.
3428,non_migrated,Born in Amur (RF); career entirely in Kyiv/Ukraine with no indication of emigration.
3429,non_migrated,Kyiv-born monumental artist; career in Ukraine with no indication of emigration.
3430,non_migrated,Kyiv-born art historian; career at National Art Museum Kyiv with no indication of emigration.
3431,non_migrated,Kyiv-born monumental artist; career in Ukraine with no indication of emigration.
3433,non_migrated,Born in Ufa (RF); career as actor/pedagogue in Kyiv (Franko Theatre) with no indication of emigration.
3434,non_migrated,Born in Uzbekistan (Soviet-era); moved to Zhytomyr — still within Soviet/Ukrainian sphere with no emigration signals.
3435,non_migrated,Chernivtsi-born poet/literary scholar; career at Chernivtsi University with no indication of emigration.
3438,non_migrated,Rivne-born poet; career entirely in Ukraine with no indication of emigration.
3439,non_migrated,Simferopol-born soprano singer; career in Kyiv with no indication of emigration.
3443,non_migrated,Zhytomyr-born graphic artist; career in Ukraine with no indication of emigration.
3446,non_migrated,Kyiv-born musicologist/pedagogue; career at Kyiv institutions with no indication of emigration.
3448,non_migrated,Vinnytsia-born composer/singer; career in Ukraine (Kursk studies then back) with no clear emigration.
3449,non_migrated,Rivne-born art historian/writer/painter; career entirely in Ukraine with no indication of emigration.
3453,non_migrated,Kyiv-born monumental artist/graphic; career in Ukraine with no indication of emigration.
3454,non_migrated,Odesa-born mezzo-soprano singer/pedagogue; career in Ukraine with no indication of emigration.
3455,non_migrated,Luhansk-born architect; career in Ukraine with no indication of emigration.
3458,non_migrated,Dnipropetrovsk-born prose writer; career in Ukraine with no indication of emigration.
3459,non_migrated,Poltava-born sculptor/painter; career in Ukraine with no indication of emigration.
3462,non_migrated,Volyn-born choral conductor/pedagogue; career entirely in Lviv/Ukraine with no indication of emigration.
3463,non_migrated,Born in Orenburg (RF); military conductor who worked in Ukraine (Polish service honorary title noted); career centred in Ukrainian SSR.
3471,non_migrated,Lviv-born theatre scholar/director; studied in Leningrad but career based in Ukraine with no indication of emigration.
3474,non_migrated,Poltava-born painter/graphic; career entirely in Ukraine with no indication of emigration.
3478,non_migrated,Crimea-born prose writer; studied in Leningrad; served on Black Sea Fleet; settled in Ukraine post-1991 with no emigration signals.
3479,non_migrated,Ternopil-born prose writer; career entirely in Ukraine with no indication of emigration.
3482,non_migrated,Chernivtsi-born poet; career in Ukraine (Kharkiv/Kyiv) with no indication of emigration.
3483,non_migrated,Donetsk-born pianist/pedagogue; career at Donetsk institutions with no indication of emigration.
3484,non_migrated,Kharkiv-born decorative artist; career entirely in Ukraine with no indication of emigration.
3486,non_migrated,Born in Saratov (RF); animator at Ukranimfilm Kyiv — career in Ukraine with no indication of emigration.
3488,non_migrated,Khmelnytskyi-born choral conductor/pedagogue; career in Ukraine with no indication of emigration.
3489,non_migrated,Born in Yaroslavl (RF); graphic/painter; career in Dnipropetrovsk/Lviv — remained in Ukraine with no emigration signals.
3493,non_migrated,Born in Bryansk (RF); sculptor; career at Poltava artistic organisations — remained in Ukraine with no emigration signals.
3496,non_migrated,Born in Moscow region (RF); literary scholar; career at Uzhhorod/Luhansk universities in Ukraine with no indication of emigration.
3499,non_migrated,Kharkiv-born theatre artist/painter; career in Kyiv theatres with no indication of emigration.
3502,non_migrated,Kyiv-born sculptor; career entirely in Ukraine with no indication of emigration.
3503,non_migrated,Kyiv-born monumental artist; studied in Moscow but career in Ukraine with no indication of emigration beyond Soviet sphere.
3508,non_migrated,Dnipropetrovsk-born monumental artist; career entirely in Ukraine with no indication of emigration.
3510,non_migrated,Kyiv-born sculptor; career entirely in Ukraine with no indication of emigration.
3512,non_migrated,Donetsk-born graphic/monumental artist; career in Ukraine with no indication of emigration.
3513,non_migrated,Kharkiv-born painter/monumental artist; career in Ukraine with no indication of emigration.
3515,non_migrated,Zakarpattia-born choral conductor/composer; career entirely in Ukraine with no indication of emigration.
3517,non_migrated,Zhytomyr-born painter; career in Ukraine (studied in Moscow correspondence course but stayed in Ukraine) with no emigration signals.
3519,non_migrated,Lviv-born painter; career entirely in Ukraine with no indication of emigration.
3522,non_migrated,Lviv-born journalist/writer; career entirely in Ukraine with no indication of emigration.
3523,non_migrated,Crimea-born composer; studied at Moscow Conservatory but career in Yalta/Ukraine with no indication of emigration.
3527,non_migrated,Cherkasy-born playwright/theatre scholar; career entirely in Ukraine with no indication of emigration.
3528,non_migrated,Lviv-born art historian; studied in Leningrad but career at Lviv National Museum in Ukraine with no indication of emigration.
3532,unknown,Kherson-born architect; bio ends with "?" indicating unknown fate — insufficient info to classify migration.
3533,non_migrated,Mykolaiv-born painter; studied in Leningrad but career entirely in Ukraine with no indication of emigration.
3534,non_migrated,Kropyvnytskyi-born theatre artist/painter; career in Ukraine with no indication of emigration.
3537,non_migrated,Lviv-born applied arts artist/painter; career entirely in Ukraine with no indication of emigration.
3538,non_migrated,Ivano-Frankivsk-born violinist/composer; career in Ukraine with no indication of emigration.
3539,non_migrated,Ivano-Frankivsk-born art historian; career in Ivano-Frankivsk region with no indication of emigration.
3541,migrated,Born in Romania and identified as Ukrainian poet in Romania — lived and worked in Romania (non-Soviet country).
3542,non_migrated,Zhytomyr-born literary scholar; career entirely in Ukraine with no indication of emigration.
3544,non_migrated,Born in Vladivostok (RF); painter; career at Kyiv monumental-decorative combine — settled in Ukraine with no emigration signals.
3546,unknown,Kharkiv-born artist/poet; bio is incomplete with unclear career trajectory and no emigration or deportation signals confirmed.
3547,non_migrated,Zaporizhzhia-born poet/prose writer/publicist; career entirely in Ukraine with no indication of emigration.
3548,unknown,Kharkiv-born sculptor; bio ends with "?" — insufficient information to confirm migration status.
3552,non_migrated,Born in Chymkent (Kazakhstan); painter/director; career in Riga then Kyiv area — stayed within Soviet sphere and Ukraine; no emigration signals.
3553,non_migrated,Khmelnytskyi-born applied arts artist; career entirely in Ukraine with no indication of emigration.
3555,unknown,Chortkiv-born literary scholar; studied in Lviv and Warsaw pre-WWII; bio ends with "?" — insufficient info to determine post-war migration.
3560,migrated,Born in Germany (displaced persons era); identified as Ukrainian singer and artist in Canada — confirmed diaspora in non-Soviet country.
3564,non_migrated,Born in Minsk (Belarus); choral conductor; career entirely at Kyiv institutions with no indication of emigration.
3566,non_migrated,Kyiv-born poetess; career in Ukraine with no indication of emigration.
3567,unknown,Born in Ivano-Frankivsk area; publisher/editor; brief bio with limited career info and unclear fate — insufficient to classify.
3569,non_migrated,Cherkasy-born poet/artist; career entirely in Ukraine with no indication of emigration.
3570,non_migrated,Dnipropetrovsk-born graphic/painter; career entirely in Ukraine with no indication of emigration.
3574,non_migrated,Donetsk-born painter/graphic; career in Ukraine with no indication of emigration.
3575,non_migrated,Kyiv-born painter/monumental artist; career entirely in Ukraine with no indication of emigration.
3578,non_migrated,Ivano-Frankivsk-born graphic/painter; career in Ukraine with no indication of emigration.
3579,non_migrated,Kharkiv-born baritone singer/pedagogue; career in Ukraine with no indication of emigration.
3580,non_migrated,Kryvyi Rih-born writer/journalist; career in Ukraine (Sevastopol/Kherson region) with no emigration signals beyond Soviet sphere.
3583,non_migrated,Sevastopol-born writer; studied in Leningrad; career in Crimea/Ukraine with no indication of emigration.
3584,non_migrated,Ternopil-born publicist; career in Ukraine with no indication of emigration.
3585,non_migrated,Ternopil-born painter; career in Ukraine with no indication of emigration.
3587,non_migrated,Vinnytsia-born painter; career in Ukraine with no indication of emigration.
3593,non_migrated,Zakarpattia-born graphic/painter; career in Ukraine with no indication of emigration.
3594,internal_transfer,Dnipropetrovsk-born opera/concert baritone; awarded Народний артист РРФСР (People's Artist of the RSFSR 1982) indicating substantial career in Soviet Russia.
3595,non_migrated,Born in Mogilev (Belarus); choral conductor; career entirely at Kyiv institutions — moved to Ukraine; no emigration signals.
3602,non_migrated,Born in Kazakhstan; actor who studied and worked in Alma-Ata then settled in Chernivtsi (Ukraine) with no emigration signals.
3610,non_migrated,Ternopil-born art historian; career in Ukraine with no indication of emigration.
3612,non_migrated,Zhytomyr-born writer/journalist/publisher; career entirely in Ukraine with no indication of emigration.
3615,non_migrated,Born in Poland (Słupsk); described as choral conductor/civic figure; studied and works in Lviv Ukraine — settled in Ukraine with no emigration signals.
3616,non_migrated,Born in Smolensk (RF); painter/monumental artist; career at Kyiv institutions — settled in Ukraine with no emigration signals.
3626,non_migrated,Uzhhorod-born painter; career in Ukraine with no indication of emigration.
3627,non_migrated,Kharkiv-born art historian; career in Kharkiv museums/institutes with no indication of emigration.
3631,non_migrated,Zakarpattia-born writer/literary scholar/journalist; career in Lviv with no indication of emigration.
3633,non_migrated,Zakarpattia-born painter/sculptor; career in Ukraine with no indication of emigration.
3635,non_migrated,Kirovohrad-born actor; career in Kharkiv/Ukrainian theatres with no indication of emigration.
3636,non_migrated,Ivano-Frankivsk-born painter; career in Ukraine with no indication of emigration.
3637,non_migrated,Odesa-born painter; career in Ukraine with no indication of emigration.
3640,non_migrated,Dnipropetrovsk-born graphic artist; career entirely in Ukraine with no indication of emigration.
3643,non_migrated,Born in Arkhangelsk (RF); coloratura soprano; career at Lviv and Kyiv opera houses in Ukraine with no indication of emigration.
3644,non_migrated,Dnipropetrovsk-born painter; career entirely in Ukraine with no indication of emigration.
3645,non_migrated,Born in Maykop (RF); graphic artist; career in Ukraine (married to V. Isupov) with no indication of emigration.
3647,non_migrated,Ivano-Frankivsk-born writer/translator; career at Lviv University with no indication of emigration.
3648,non_migrated,Born in Semipalatinsk (Kazakhstan); theatre artist; career at Kyiv and Ukrainian theatres with no indication of emigration.
3651,non_migrated,Born in Leningrad (RF); theatre director; career at Lviv Russian Drama Theatre — stayed in Ukraine with no emigration signals.
3652,non_migrated,Khmelnytskyi-born designer; career entirely in Ukraine with no indication of emigration.
3655,non_migrated,Lviv-born decorative artist; career in Ukraine with no indication of emigration.
3656,non_migrated,Ivano-Frankivsk-born poet; career in Ukraine (Prykarpattia press) with no indication of emigration.
3657,non_migrated,Born in Vilnius; painter; studied in Leningrad but career in Ukraine (prize in New York 1993 suggests international exhibitions but no confirmed settlement abroad).
3658,non_migrated,Volyn-born conductor/pedagogue; career at Kyiv Conservatory with no indication of emigration.
3661,non_migrated,Lviv-born actor; career in Ukraine with no indication of emigration.
3665,non_migrated,Kyiv-born pop singer; career in Ukraine with no indication of emigration.
3666,migrated,Born in Kharkiv; studied at Australian Institute of Music Sydney and performed internationally — settled abroad (Australia) for substantial adult life.
3668,non_migrated,Born in Tashkent (Uzbekistan); actor; worked at Tashkent theatre then moved to Ukrainian theatres 1992–2004 — settled in Ukraine post-independence with no emigration signals.
3669,non_migrated,Born in Irkutsk (RF); actor/pedagogue; studied in Leningrad; career entirely in Ukraine with no indication of emigration.
3670,migrated,Born in Poland (Bielsk Podlaski); described as writer/historian; studied at Jagiellonian University Kraków — based in Poland (non-Soviet country).
3673,non_migrated,Ternopil-born lyric-dramatic tenor; studied in Toronto briefly but career centred at Lviv and Ukrainian institutions with no confirmed emigration.
3674,non_migrated,Ternopil-born lyric tenor/pedagogue; career at Ternopil Philharmonic in Ukraine with no indication of emigration.
3675,non_migrated,Chernihiv-born theatre artist; career at Kyiv theatrical institutions with no indication of emigration.
3676,non_migrated,Lviv-born soprano singer/pedagogue; career at Lviv Conservatory with no indication of emigration.
3679,non_migrated,Lviv-born cultural figure/painter; career entirely in Ukraine with no indication of emigration.
3681,non_migrated,Kherson-born sculptor; career in Ukraine with no indication of emigration.
3683,non_migrated,Zakarpattia-born writer/journalist; career in Ukraine with no indication of emigration.
3684,non_migrated,Lviv-born decorative weaver; career in Ukraine with no indication of emigration.
3685,non_migrated,Zakarpattia-born poet; career in Zakarpattia/Odesa region of Ukraine with no indication of emigration.
3687,migrated,Born in Slovakia and career in Pryashiv/Slovakia universities — Ukrainian graphic artist based in non-Soviet country (Slovakia).
3688,migrated,Born in Cleveland Ohio USA; identified as poetess based in North America — confirmed diaspora in non-Soviet country.
3693,migrated,Kyiv-born theatre scholar; member of UVAN and NTSh (diaspora institutions) — bio notes emigration during WWII; settled in non-Soviet country.
3694,non_migrated,Simferopol-born writer; career in Ukraine with no indication of emigration.
3696,unknown,Born ~1878; poet; incomplete bio with "?" — insufficient information to classify.
3702,non_migrated,Lviv-born painter; career in Ukraine with no indication of emigration.
3706,non_migrated,Kharkiv-born poetess; career entirely in Ukraine with no indication of emigration.
3708,non_migrated,Kharkiv-born cellist/pedagogue; career at Kharkiv Institute of Arts with no indication of emigration.
3709,non_migrated,Zaporizhzhia-born theatre scholar; career in Ukraine with no indication of emigration.
3721,non_migrated,Kyiv-born designer/painter; career in Kyiv with no indication of emigration.
3723,non_migrated,Dnipropetrovsk-born cultural figure; career in Ukraine with no indication of emigration.
3724,non_migrated,Dnipropetrovsk-born painter; studied briefly in Warsaw but career centred in Ukraine with no confirmed emigration.
3725,non_migrated,Born in Uzbekistan (Soviet-era); sculptor; career at Kyiv artistic institutions with no indication of emigration.
3726,non_migrated,Kherson-born lyric tenor; career in military ensembles and Ukrainian opera with no indication of emigration.
3727,non_migrated,Kharkiv-born composer/pedagogue; career entirely in Ukraine with no indication of emigration.
3728,unknown,Bio ends abruptly with "?" — insufficient information to classify migration status.
3729,non_migrated,Kharkiv-born composer/pedagogue; career entirely in Ukraine with no indication of emigration.
3733,non_migrated,Zakarpattia-born choral conductor/composer/pedagogue; career in Ukraine with no indication of emigration.
3740,non_migrated,Vinnytsia-born poetess; career in Ukraine with no indication of emigration.
3742,non_migrated,Chernihiv-born writer/journalist; career in Ukraine with no indication of emigration.
3743,non_migrated,Chernihiv-born painter; career in Ukraine with no indication of emigration.
3744,non_migrated,Kyiv-born painter; career in Ukraine (restoration work) with no indication of emigration.
3746,non_migrated,Dnipropetrovsk-born graphic/restorer; career in Ukraine with no indication of emigration.
3750,non_migrated,Chernivtsi-born violinist; career in Ukraine with no indication of emigration.
3752,non_migrated,Crimea-born poetess; career in Ukraine with no indication of emigration.
3753,migrated,Born in Slovakia; Ukrainian writer/pedagogue/artist in Slovakia — settled in non-Soviet country.
3755,non_migrated,Cherkasy-born actor; career in Kharkiv and Ukrainian theatres with no indication of emigration.
3756,non_migrated,Born in Chita (RF); applied arts artist; career at Kyiv institutions — settled in Ukraine with no emigration signals.
3758,non_migrated,Kyiv-born painter; career in Ukraine with no indication of emigration.
3760,non_migrated,Lviv-born poetess/literary scholar; career at Lviv University with no indication of emigration.
3761,non_migrated,Kyiv-born graphic artist; career entirely in Ukraine with no indication of emigration.
3763,non_migrated,Ternopil-born baritone singer; career in Ukrainian opera institutions with no indication of emigration.
3765,non_migrated,Kyiv-born choral conductor/pedagogue; career at Kyiv institutions with no indication of emigration.
3768,non_migrated,Kherson-born graphic artist; career at Zaporizhzhia artistic organisations with no indication of emigration.
3769,non_migrated,Khmelnytskyi-born designer; career in Ukraine with no indication of emigration.
3770,non_migrated,Rivne-born literary scholar; career at Luhansk Pedagogical University in Ukraine with no indication of emigration.
3773,non_migrated,Born in Turkmenistan; painter; career at Kharkiv art institutions in Ukraine — settled in Ukraine with no emigration signals.
3774,non_migrated,Poltava-born painter; career in Ukraine with no indication of emigration.
3775,non_migrated,Poltava-born painter/graphic/applied arts; studied in Leningrad; career in Ukraine with no indication of emigration.
3776,non_migrated,Lviv-born soprano singer/pedagogue; career at Lviv and Odesa conservatories with no indication of emigration.
3777,non_migrated,Poltava-born director/actor; career entirely in Ukrainian theatres with no indication of emigration.
3779,non_migrated,Born in Belgorod region (RF); poet/industrialist; career in Ukraine (Kharkiv) with no indication of emigration.
3780,non_migrated,Born in Altai (RF); painter/theatre artist; career in Ukraine (Kyiv/Crimea) with no indication of emigration.
3785,non_migrated,Kyiv-born painter/graphic/designer/sculptor; career at Kyiv institutions with no indication of emigration.
3789,non_migrated,Zakarpattia-born painter; career in Ukraine with no indication of emigration.
3790,migrated,Born in Slovakia; Ukrainian writer living in Slovak towns — confirmed diaspora in non-Soviet country.
3791,non_migrated,Zaporizhzhia-born graphic/painter; career entirely in Ukraine with no indication of emigration.
3792,non_migrated,Zaporizhzhia-born painter/graphic; career entirely in Ukraine with no indication of emigration.
3794,non_migrated,Odesa-born graphic artist; studied in Moscow; career in Odesa/Ukraine with no indication of emigration.
3799,non_migrated,Kyiv-born literary scholar/archivist; career entirely in Ukraine with no indication of emigration.
3800,non_migrated,Poltava-born writer; career in Ukraine with no indication of emigration.
3801,non_migrated,Ternopil-born poet/cultural figure; career entirely in Ukraine with no indication of emigration.
3802,non_migrated,Chernivtsi-born sculptor; career in Ukraine with no indication of emigration.
3804,non_migrated,Luhansk-born violinist/pedagogue; career at Donetsk Philharmonic in Ukraine with no indication of emigration.
3806,non_migrated,Poltava-born ceramics artist/painter/graphic; career in Ukraine with no indication of emigration.
3807,non_migrated,Lviv-born conductor/musicologist; career entirely in Ukraine with no indication of emigration.
3811,non_migrated,Khmelnytskyi-born painter; career in Ukraine with no indication of emigration.
3815,non_migrated,Kharkiv-born musicologist/composer/pedagogue; career at Kharkiv institutions with no indication of emigration.
3817,non_migrated,Kyiv-born sculptor; career at Kyiv institutions with no indication of emigration.
3820,non_migrated,Donetsk-born actor; career in Ukrainian theatres with no indication of emigration.
3824,non_migrated,Rivne-born director/pedagogue; career at Kyiv institutions with no indication of emigration.
3826,non_migrated,Born in Belarus (Minsk); film artist/painter; career at Ukrainian studios (Kyiv) with no indication of emigration.
3827,non_migrated,Volyn-born writer; career in Ukrainian academic institutions with no indication of emigration.
3828,migrated,Born in Poland (Sianok/Lemkivshchyna); studied and worked in Toronto/Vancouver — confirmed diaspora in Canada.
3829,non_migrated,Khmelnytskyi-born graphic/painter; career in Ukraine with no indication of emigration.
3831,migrated,Born in Slovakia; Ukrainian writer and doctor who lived and worked in Slovak towns — confirmed diaspora in non-Soviet country.
3837,non_migrated,Lviv-born painter; career in Ukraine with no indication of emigration.
