id,migration_status,migration_reasoning
8534,non_migrated,Born and worked in Lviv as ceramicist; no evidence of emigration.
8537,non_migrated,Worked as poet and translator in Luhansk region; no evidence of emigration.
8539,non_migrated,Born in Belarus; studied in Odesa and worked at Odesa Musical Comedy Theatre; no evidence of emigration.
8542,non_migrated,Studied in Leningrad and worked as decorative textile artist in Ukraine; no evidence of emigration from Ukraine.
8543,non_migrated,Studied at Moscow Conservatory and worked as soprano soloist at Dnipropetrovsk Opera Theatre; no evidence of emigration from Ukraine.
8544,non_migrated,Worked as writer and pedagogue in Cherkasy region; no evidence of emigration.
8545,non_migrated,Born in Russia; studied and worked as painter in Ukraine throughout career; no evidence of emigration.
8550,non_migrated,Art critic and painter; member of Russian Academy of Arts but based in Kyiv; no evidence of emigration from Ukraine.
8553,non_migrated,Studied in Zhytomyr and worked as pianist and singer in Ukraine; no evidence of emigration.
8554,non_migrated,Studied at Kharkiv Art Institute and worked as painter in Dnipropetrovsk region; no evidence of emigration.
8556,non_migrated,Born in Moscow; studied at Kyiv Engineering-Construction Institute and worked as architect in Kyiv; no evidence of emigration.
8557,non_migrated,Studied in Kyiv and worked as designer in Ukraine; no evidence of emigration.
8562,internal_transfer,Studied at Kharkiv Conservatory; received Honoured Artist of RSFSR (1968); worked in Russian theatres for significant period.
8564,non_migrated,Studied in Moscow for theater training but worked as actor in Ukrainian theaters; no evidence of permanent emigration.
8565,non_migrated,Studied at Lviv institutions and became member of Polish Applied Arts Union (2006); but bio lacks evidence of permanent settlement outside Ukraine.
8571,non_migrated,Studied at Kyiv Theater Institute and works in Kyiv; no evidence of emigration.
8572,non_migrated,Born in Russia; studied at Moscow Higher Art-Industrial Institute and Ural University; works as art critic in Ukraine; no evidence of emigration from Ukraine.
8574,non_migrated,Studied at Kyiv Academy of Fine Arts and works as painter in Kyiv; no evidence of emigration.
8575,non_migrated,Studied at Odesa Art College and works as painter in Ukraine; no evidence of emigration.
8577,non_migrated,Worked as graphic artist and decorator in Kharkiv throughout career; no evidence of emigration.
8579,non_migrated,Studied at Kyiv University of Culture and works as director in Ukraine; no evidence of emigration.
8581,non_migrated,Studied at Drohobych Pedagogical Institute and works as prose writer and dramatist in Ukraine; no evidence of emigration.
8582,non_migrated,Studied at Kyiv Conservatory and works as choral conductor and teacher in Ukraine; no evidence of emigration.
8584,non_migrated,Studied at Lviv University and works as literary scholar and poet in Kyiv; no evidence of emigration.
8585,non_migrated,Studied at Kyiv Conservatory and works as composer and musicologist in Ukraine; no evidence of emigration.
8589,non_migrated,Studied at Kyiv Conservatory and works as ethnomusicologist in Ivano-Frankivsk region; no evidence of emigration.
8592,non_migrated,Studied at Chernihiv Pedagogical University and works as prose writer and radio journalist in Chernihiv; no evidence of emigration.
8599,migrated,Born in Germany; received MA from Connecticut University (USA); studied at Sorbonne; established career in Western academic and literary circles outside Soviet sphere.
8600,non_migrated,Born in Russia; studied at Zaporizhzhia Mechanical Engineering Institute and worked as poet and teacher in Zaporizhzhia; no evidence of emigration.
8601,non_migrated,Studied at Lviv Applied and Decorative Arts Institute and worked as painter in Lviv; no evidence of emigration.
8602,non_migrated,Studied at Lviv Applied and Decorative Arts Institute and works as textile artist and painter in Ukraine; no evidence of emigration.
8603,non_migrated,Born in Belarus; studied at Kyiv Conservatory and works as singer and professor in Ukraine; no evidence of emigration from Ukraine.
8606,non_migrated,Studied at Odesa Pedagogical Institute and works as sculptor in Odesa; no evidence of emigration.
8609,non_migrated,Born in Russia; studied at Mykolaiv Shipbuilding Institute; works as painter in Ukraine; no evidence of emigration.
8610,non_migrated,Studied at Magnitogorsk Mining Institute (Russia) but worked as satirist and journalist in Ukraine; no evidence of emigration.
8611,non_migrated,Born in Dnipropetrovsk; works as film director and animator in Ukraine; no evidence of emigration.
8612,non_migrated,Born in Russia; studied at Moscow Conservatory; works as soprano singer and teacher in Ukraine; no evidence of emigration from Ukraine.
8614,non_migrated,Studied at Lviv University and worked as prose writer in Kyiv publishing; no evidence of emigration.
8617,non_migrated,Studied art and works as decorative artist in Sloviansk; no evidence of emigration.
8618,non_migrated,Studied at Kharkiv Art College and Academy; works as graphic artist and painter in Kharkiv; no evidence of emigration.
8619,migrated,Worked at Kyiv animation studio then moved to USA where he made award-winning animated films (Rugrats and other major US productions); settled permanently in USA.
8620,non_migrated,Studied at Rostov Art College and worked as painter in Ukraine; no evidence of emigration.
8621,non_migrated,Studied at Kharkiv Art-Industrial Institute and worked as sculptor in Luhansk; no evidence of emigration.
8622,non_migrated,Studied at Kharkiv Art College and Pedagogical University; works as graphic artist and ceramicist in Ukraine; no evidence of emigration.
8626,non_migrated,Studied at Rostov Music-Pedagogical Institute; returned to work in Ukraine from 1992; no evidence of emigration.
8628,non_migrated,Studied in Leningrad; works as art critic at National Art Museum in Kyiv; no evidence of emigration.
8629,non_migrated,Studied and works at Kyiv University of Construction and Architecture; no evidence of emigration.
8636,non_migrated,Born in Poland; relocated to Ukraine (Operation Vistula context as family); worked as choral conductor in Ukraine; no evidence of voluntary emigration from Ukraine.
8641,migrated,Born in Montreal, Canada; built entire career in Canada winning Juno Awards (1985-87); active in Ukrainian diaspora community in Canada.
8642,non_migrated,Born in Turkmenistan; studied at Kyiv Art Institute and works as theater artist in Kyiv; no evidence of emigration from Ukraine.
8644,non_migrated,Born in Lviv region; studied at Lviv Agricultural Institute architecture faculty; worked as architect in Lviv region; no evidence of emigration.
8647,non_migrated,Studied at Nizhyn Pedagogical Institute and works as literary scholar at Nizhyn; no evidence of emigration.
8651,non_migrated,Born in Ternopil; studied at Lviv Applied Arts College; works as painter in Ukraine; no evidence of emigration.
8654,non_migrated,Studied at Kyiv University and works as poet and teacher in Ukraine; no evidence of emigration.
8655,non_migrated,Studied and works as painter in Chernivtsi; no evidence of emigration.
8657,non_migrated,Studied at Vyzhnytsia Applied Arts College and works as wood and metal decorative artist in Chernivtsi region; no evidence of emigration.
8658,migrated,Ukrainian historian and civic-cultural worker in Slovakia; lived and worked in Slovakia throughout career as part of Ukrainian minority community there.
8659,non_migrated,Studied in Uzhhorod and works as painter in Zakarpattia region; no evidence of emigration.
8663,non_migrated,Studied at Moscow People's University of Arts; works as painter in Zakarpattia; no evidence of emigration from Ukraine.
8666,non_migrated,Studied at Uzhhorod Applied Arts College and works as painter in Zakarpattia; no evidence of emigration.
8667,non_migrated,Studied at Kyiv Academy and works as graphic artist and designer in Ukraine; no evidence of emigration.
8673,non_migrated,Studied at Kyiv University and works as poet and journalist in Ukraine; no evidence of emigration.
8674,migrated,Member of Union of Ukrainian Writers in Exile "Slovo"; bio indicates departure in 1944 and settled in Western emigration.
8676,non_migrated,Studied at Odesa Conservatory and worked as musician and teacher in Dnipropetrovsk; no evidence of emigration.
8677,non_migrated,Studied at Moscow Polygraph Institute; worked as graphic artist in Dnipropetrovsk region; no evidence of emigration.
8679,non_migrated,Studied at Kharkiv Art-Industrial Institute and works as graphic artist in Luhansk; no evidence of emigration.
8683,non_migrated,Studied at Dnipropetrovsk and works as singer at Ukrainian opera; no evidence of emigration.
8685,non_migrated,Studied at Kryvyi Rih Pedagogical University and works as literary scholar in Ukraine; no evidence of emigration.
8687,non_migrated,Studied at Ukrainian Academy of Arts in Kyiv; works as painter in Ukraine; no evidence of emigration.
8690,non_migrated,Works as painter and pedagogue in Ukraine; no evidence of emigration.
8691,non_migrated,Works as poet and civic activist in Ukraine; no evidence of emigration.
8693,non_migrated,Studied at Odesa Art College and works as painter in Vinnytsia; no evidence of emigration.
8695,non_migrated,Studied at Kharkiv Engineering-Construction Institute and worked as architect in Kyiv; no evidence of emigration.
8696,non_migrated,Studied at Kyiv Academy of Fine Arts and works as painter in Zhytomyr; no evidence of emigration.
8697,non_migrated,Born in Russia; studied at Kharkiv Art College; works as painter in Sumy; no evidence of emigration.
8701,non_migrated,Born in Kazakhstan; studied at Kyiv Conservatory and works as pianist and pedagogue in Kyiv; no evidence of emigration from Ukraine.
8702,non_migrated,Studied at Chernihiv theater and works as actor and director in Ukraine; no evidence of emigration.
8703,non_migrated,Born in Russia; studied at Kyiv Art Institute and works as art critic in Ukraine; no evidence of emigration from Ukraine.
8705,non_migrated,Studied at Kyiv Agricultural Academy and works as painter in Ukraine; no evidence of emigration.
8706,non_migrated,Studied at Kyiv Art Institute and works as painter in Ukraine; no evidence of emigration.
8719,non_migrated,Studied in Luhansk and worked as art critic in Simferopol; no evidence of emigration.
8727,internal_transfer,Worked in theaters of Russia including as chief director of Seversk Children's Theatre (Tomsk region RF); career was substantially in Russia then returned to Ukraine.
8728,non_migrated,Studied at Lviv Conservatory and works as violinist and professor there; no evidence of emigration.
8735,non_migrated,Studied at Kyiv Art Institute and works as art critic in Ukraine; no evidence of emigration.
8738,non_migrated,Born in Moscow; lives in Ichnia (Chernihiv region) and works as poet in Ukraine; no evidence of emigration.
8739,non_migrated,Born in Belarus; studied at Kyiv Art Institute and works as painter in Ukraine; no evidence of emigration from Ukraine.
8745,non_migrated,Born in Moldova; works as painter in Zaporizhzhia; no evidence of emigration from Ukraine.
8750,non_migrated,Studied at Lviv University and works as prose writer in Ukraine; no evidence of emigration.
8751,non_migrated,Studied at Kyiv Conservatory and worked as soloist at Kyiv Philharmonic; no evidence of emigration.
8753,non_migrated,Works as poet in Ukraine; member NSPУ since 1979; no evidence of emigration.
8754,unknown,Bio indicates work in Minsk (1948–57) then Tallinn from 1966 and Riga from 1978; moved between Soviet republics voluntarily but final location outside Ukraine is unclear without more detail.
8758,non_migrated,Served in military and MIA of Ukraine then became painter; no evidence of emigration.
8759,non_migrated,Studied at Luhansk Pedagogical Institute and works as poet in Zakarpattia; no evidence of emigration.
8760,migrated,Studied at Vienna Conservatory (1902) and sang at Vienna Opera from 1904; settled in Western Europe as opera singer.
8762,non_migrated,Works as porcelain artist in Ukraine; no evidence of emigration.
8763,non_migrated,Works as decorative ceramicist in Ukraine; no evidence of emigration.
8764,non_migrated,Studied at Ukrainian Polygraphic Institute in Lviv and works as graphic artist in Lviv; no evidence of emigration.
8765,non_migrated,Studied at Lviv Polytechnic Institute and works as architect in Ivano-Frankivsk region; no evidence of emigration.
8766,non_migrated,Studied at Kharkiv Institute of Arts and works as musicologist in Kharkiv; no evidence of emigration.
8767,non_migrated,Works as decorative ceramicist in Kyiv; no evidence of emigration.
8768,internal_transfer,Received Honoured Artist of Kazakh SSR (1984) and studied/worked in Kazakhstan; career included substantial time in Soviet Kazakhstan.
8769,migrated,Received doctorate from Ukrainian Free University in Munich Germany (2003); settled in Western academic diaspora institutions.
8771,non_migrated,Born in Kirgizstan; studied at Kyiv Art Institute and works as architect in Khmelnytskyi; no evidence of emigration from Ukraine.
8772,non_migrated,Born in Kazakhstan; studied and works as ceramicist in Ukraine; no evidence of emigration from Ukraine.
8774,migrated,From 1949 lived in USA; directed art school in Detroit Michigan (1968–75); entire adult career in USA as part of Ukrainian diaspora.
8781,non_migrated,Studied at Lviv Applied and Decorative Arts Institute and works as painter and civic activist in Ukraine; no evidence of emigration.
8783,non_migrated,Studied at Ukrainian Polygraphic Institute in Lviv and works as painter in Kryvyi Rih; no evidence of emigration.
8784,non_migrated,Studied at Kyiv Conservatory and works as pianist and organist in Ukraine; no evidence of emigration.
8786,non_migrated,Studied at Kyiv theater institute and works as director in Ukraine; no evidence of emigration.
8795,non_migrated,Studied at Kyiv Conservatory and works as choral director in Ukraine; no evidence of emigration.
8796,non_migrated,Studied at Ternopil Pedagogical Institute and works as literary scholar in Ukraine; no evidence of emigration.
8797,non_migrated,Works as alto singer with Ukrainian Folk Choir and based in Ukraine; no evidence of emigration.
8799,non_migrated,Born in Russia; studied at Crimean Pedagogical Institute and worked as writer in Yalta; no evidence of emigration.
8800,non_migrated,Studied at Ukrainian Academy of Arts and works as monumental painter in Kyiv; no evidence of emigration.
8805,non_migrated,Studied at Kyiv Art Institute and works as art critic in Lviv; no evidence of emigration.
8807,non_migrated,Studied at Moscow Conservatory; received Polish cultural award but works as pianist in Ukraine; no evidence of permanent emigration.
8819,non_migrated,Studied at Ivano-Frankivsk Pedagogical Institute and works as literary scholar there; no evidence of emigration.
8820,non_migrated,Studied at Lviv Agricultural Institute and works as architect in Volyn region; no evidence of emigration.
8824,non_migrated,Studied at Dnipropetrovsk Engineering-Construction Institute and works as architect in Ukraine; no evidence of emigration.
8825,non_migrated,Studied at Kyiv Art-Industrial College and works as graphic artist in Ukraine; no evidence of emigration.
8826,non_migrated,Born in Russia; studied at Kyiv Conservatory and works as pianist and teacher in Ukraine; no evidence of emigration from Ukraine.
8828,non_migrated,Studied at Chernivtsi conservatory departments and works as musicologist in Ukraine; no evidence of emigration.
8830,non_migrated,Studied at Kharkiv Art-Industrial Institute and works as painter in Luhansk region; no evidence of emigration.
8832,non_migrated,Studied and works as sculptor in Kyiv; no evidence of emigration.
8833,non_migrated,Born in Russia; studied at Kyiv Art Institute and works as painter in Ukraine; no evidence of emigration from Ukraine.
8834,unknown,Born 1870; architect who worked on Volhynia in late 19th century; insufficient biographical detail to determine later migration status.
8838,non_migrated,Studied at Kharkiv Art-Industrial Institute and works as graphic artist and designer in Simferopol; no evidence of emigration.
8839,non_migrated,Studied at State Music-Pedagogical Institute and works as singer and teacher in Ukraine; no evidence of emigration.
8840,unknown,Bio is very abbreviated (1908–?); insufficient information to determine migration status.
8842,non_migrated,Studied at Lviv Applied and Decorative Arts Institute and works as textile artist in Ukraine; no evidence of emigration.
8843,non_migrated,Born in Lviv and works as pop singer in Ukraine; no evidence of emigration.
8844,non_migrated,Studied at Kyiv University of Culture and works as prose writer in Ukraine; no evidence of emigration.
8853,non_migrated,Studied at Odesa Conservatory and works as composer and teacher in Mykolaiv; no evidence of emigration.
8854,migrated,Studied at UGCC novitiate (Greek Catholic Church); likely spent substantial time abroad as church figure; member of church diaspora institutions outside Soviet sphere.
8861,non_migrated,Studied at Sumy Pedagogical Institute and works as singer and composer in Ukraine; no evidence of emigration.
8863,non_migrated,Born in Crimea; grew up in Ivano-Frankivsk region; works as actor in Ukraine; no evidence of emigration.
8864,non_migrated,Works as painter and photographer in Ukraine; no evidence of emigration.
8866,non_migrated,Studied at Odesa Pedagogical Institute and works as painter and teacher in Khotyn; no evidence of emigration.
8868,non_migrated,Studied at Odesa Pedagogical Institute and works as painter in Ukraine; no evidence of emigration.
8869,non_migrated,Studied at Lviv Conservatory and works as soprano singer in Ukraine; no evidence of emigration.
8870,non_migrated,Studied at Kyiv Art Institute and works as graphic artist in Chernihiv; no evidence of emigration.
8873,non_migrated,Born in Uzbekistan as Crimean Tatar; returned to Crimea after 1989 and worked in Ukrainian press; settled in Ukraine not in exile abroad.
8879,non_migrated,Studied at Kyiv University and works as writer and journalist in Ukraine; no evidence of emigration.
8883,non_migrated,Born in Russia; studied at Kharkiv Art-Industrial Institute and works as decorative artist in Ukraine; no evidence of emigration from Ukraine.
8884,non_migrated,Born in Russia; studied at Lviv Conservatory and works as violinist and teacher in Ukraine; no evidence of emigration from Ukraine.
8886,non_migrated,Works as painter in Luhansk region; no evidence of emigration.
8887,migrated,Left Ukraine during WWII; member of International PEN Club; bio indicates departure at start of WWII and settlement in Western emigration.
8888,non_migrated,Studied at Kyiv and other Soviet conservatories; works as soprano singer and professor in Ukraine; no evidence of emigration.
8893,non_migrated,Studied at Sumy Pedagogical Institute and works as singer and composer in Sumy region; no evidence of emigration.
8894,non_migrated,Studied at Lviv Academy of Arts and works as painter in Dnipropetrovsk; no evidence of emigration.
8895,non_migrated,Studied at Kyiv Conservatory and works as soprano singer and professor in Ukraine; no evidence of emigration.
8896,non_migrated,Studied at Rivne and Vinnytsia pedagogical institutes and works as writer in Ukraine; no evidence of emigration.
8897,non_migrated,Studied and works as painter in Kyiv; no evidence of emigration.
8903,non_migrated,Studied at Kyiv Conservatory and worked as mezzo-soprano singer in Ukraine; no evidence of emigration.
8904,non_migrated,Studied at Kyiv Engineering-Construction and Art institutes and works as painter in Ukraine; no evidence of emigration.
8905,non_migrated,Born in Russia; studied at Rostov Music College and worked as baritone singer in Ukrainian theaters; no evidence of emigration from Ukraine.
8906,non_migrated,Studies at Lviv and Kyiv academies; works as painter in Poltava region; no evidence of emigration.
8909,non_migrated,Studies at Kyiv Academy of Fine Arts; works as painter in Poltava; no evidence of emigration.
8911,non_migrated,Studied at Kyiv Art Institute and taught there; works as architect in Kyiv; no evidence of emigration.
8912,non_migrated,Born in Russia; studied at Kyiv Art Institute and works as graphic artist in Ukraine; no evidence of emigration from Ukraine.
8913,internal_transfer,Studied at Kharkiv Institute of Arts; worked as violinist at Oryol Philharmonic (RF) from 1972; career included substantial time in Russia.
8914,non_migrated,Studied at Moscow Land Management Institute and worked as architect in Crimea throughout career; no evidence of emigration.
