id,migration_status,migration_reasoning
15014,non_migrated,Choral conductor born in Kursk RF; graduated Kharkiv Institute of Arts 1977; Zasluzhenyi Diyach Mystetstv Ukrainy 1994; settled and worked in Ukraine.
15017,non_migrated,Translator and linguist based in Lviv; NSPU member 2000; Order of the Star of Italy 2017 (award does not indicate emigration); career in Ukraine.
15020,non_migrated,Graphic artist based in Zaporizhzhia; NSHU member 2003; career in Ukraine.
15021,non_migrated,Poet and literary scholar; NSPU member 2005; career in Ukraine.
15022,non_migrated,Painter born Zaporizhzhia; NSHU member 2019; graduated Luhansk Art School; career in Ukraine.
15026,non_migrated,Painter born in Livny RF; NSHU member 1992; graduated Kharkiv Art-Industrial Institute; worked in Ukraine.
15030,non_migrated,Painter born in Tashkent; NSHU member 2019; graduated Kyiv Institute 2013; career in Ukraine.
15032,non_migrated,Literary scholar; Doctor of Philology 2006; NTSh member 2015; career in Donetsk/Ukraine.
15034,non_migrated,Architect; Doctor of Architecture 2002; Diysnyi Chlen of Ukrainian Academy of Architecture; career in Lviv.
15039,non_migrated,Writer; NSPU member 2001; career in Chernihiv region; works in Ukraine.
15041,non_migrated,Ceramics and woodcraft artist; graduated Belarusian Academy of Arts Minsk 1993; works in Ukraine.
15043,unknown,Born 1885; historical architect who worked in Lviv 1910s–1930s; no information on fate after that period.
15045,non_migrated,Writer born in Netishyn; NSPU member 2014; career in Ukraine.
15049,non_migrated,Poet; NSPU member 1992; Simonyenko and other Ukrainian prizes; career in Lviv region.
15051,non_migrated,Writer and literary scholar; NSPU member 1995–2017; candidate of philology; career in Ukraine.
15053,non_migrated,Writer; NSPU member 2010; Zasluzhenyi Zhurnalist Ukrainy 2003; career in Ukraine.
15055,non_migrated,Actor and pedagogue; Narodnyi Artyist Ukrainy 2006; career in Vinnytsia theatre.
15058,non_migrated,Writer; NSPU member 2016; career in Cherkasy region; works in Ukraine.
15059,non_migrated,Sculptor-monumentalist; Narodnyi Khudoznyk Ukrainy 1996; Akademik NAMU 2004; career in Ukraine.
15060,unknown,Born 1859; historical architect; educated in St. Petersburg; date of death unknown; insufficient information.
15065,non_migrated,Painter based in Mukachevo; NSHU member 1993; graduated Uzhhorod School; career in Zakarpattia.
15067,non_migrated,Sculptor based in Kyiv; NSHU member 2002; graduated Kyiv Art Institute 1991; career in Ukraine.
15070,non_migrated,Writer based in Lviv; NSPU member 2015; career in Ukraine.
15072,non_migrated,Graphic artist born Kropyvnytskyi; NSHU member 2000; candidate of pedagogy; career in Ukraine.
15074,non_migrated,Literary scholar based in Poltava; Doctor of Philology 2018; career at Poltava institutions.
15078,non_migrated,Choral conductor born in Leningrad; Zasluzhenyi Diyach Mystetstv URSR 1976 and Latvian SSR 1967; career involved Soviet republics but settled in Ukraine (Ukrainian title).
15079,non_migrated,Writer and journalist; NSPU member 2017; Smoloskyp prizes; career in Ukraine.
15082,migrated,Studied at Bezalel Academy of Arts Jerusalem (2015); bio references work abroad ("Syn..."); settled in Israel/non-Soviet country.
15084,non_migrated,Poet from Luhansk region; NSPU member 2000; career in Ukraine.
15085,non_migrated,Applied geometry specialist; Doctor of Technical Sciences 2006; career at Lutsk institutions.
15087,non_migrated,Monumental decorative artist; daughter of V. Puteyko; NSHU member 1993; career in Ukraine.
15088,non_migrated,Choreographer and pedagogue; Zasluzhenyi Diyach Mystetstv Ukrainy 1999; daughter of M. Putilin; career in Kyiv.
15092,non_migrated,Painter; NSHU member 1990; graduated Kyiv Art Institute 1983; career in Ukraine.
15093,non_migrated,Pianist and musicologist; candidate of art studies 2015; career at Kyiv institutions.
15094,non_migrated,Pianist born Kramatorsk; Zasluzhenyi Diyach Mystetstv Ukrainy 2000; career in Ukraine.
15096,non_migrated,Literary scholar and poet; Doctor of Philology 2019; NSPU and NTSh member; career in Ukraine.
15100,non_migrated,Choral conductor; Zasluzhenyi Diyach Mystetstv Ukrainy 2014; Mozart competition win is a competition result not emigration; career in Ukraine.
15104,non_migrated,Painter from Kryvyi Rih; NSHU member 2005; career in Ukraine.
15105,non_migrated,Conductor and composer; graduated Leningrad Conservatory; NSKU member 1982; career in Ukraine.
15107,non_migrated,Poet and neurologist; NSPU member 2014; career in Ukraine.
15112,non_migrated,Cellist born in Vladivostok RF; graduated Moscow Conservatory 1972; Zasluzhenyi Artyist Ukrainy 2016; settled and worked in Ukraine.
15113,non_migrated,Writer and translator; NSPU member 1990; career in Ukraine.
15114,non_migrated,Actor and pedagogue; Zasluzhenyi Artyist Ukrainy 1997; worked in Kyiv theatres; career in Ukraine.
15120,non_migrated,Painter based in Kharkiv; NSHU member 2000; career in Ukraine.
15122,non_migrated,Documentary prose writer from Chernihiv; NSPU member 1995; career in Ukraine.
15123,non_migrated,Writer from Khmelnytskyi region; NSPU member 2006; career in Ukraine.
15126,non_migrated,Graphic artist; NSHU member; daughter of V. Radko; prizes in Ukraine; career in Ukraine.
15130,non_migrated,Prose writer; NSPU member 1997; graduated Kyiv University; career in Ukraine.
15133,non_migrated,Architect born in Polotsk Belarus; State Prize of Ukraine Shevchenko 1984; graduated Kyiv Engineering Institute; career in Ukraine.
15138,non_migrated,Writer and publisher from Zakarpattia; NSPU member 2020; career in Ukraine.
15139,non_migrated,Literary scholar from Uzhhorod; candidate of philology 2008; career in Ukraine.
15150,non_migrated,Poet and translator; NSPU member 2016; career in Lviv region.
15151,non_migrated,Actor and singer; Zasluzhenyi Artyist Ukrainy 2000; career in Ukraine.
15158,non_migrated,Writer; NSPU member 1996; career in Rivne region.
15159,non_migrated,Architect born in Karaganda Kazakhstan; Zasluzhenyi Arkhitektor Ukrainy 1999; State Prize in Architecture 2006; graduated Lviv; settled and worked in Ukraine.
15164,non_migrated,Painter born in Poland (Liashky now in Subcarpathian Voivodeship); NSHU member; prize Trush 2011; lives and works in Ukraine (Ivano-Frankivsk).
15165,non_migrated,Architect; Doctor of Architecture 2017; graduated Lviv Polytechnic 1994; career in Ukraine.
15166,non_migrated,Prose writer; NSPU member 2018; graduated Leningrad University biology faculty 1971; career in Ukraine.
15170,non_migrated,Designer born in Nadvoitsy Karelia RF; Doctor of Philosophy 2008; Spilka Dyzayneriv Ukrainy member 2014; career in Ukraine.
15173,non_migrated,German-studies literary scholar; Doctor of Philology 2007; career at Chernivtsi University; works in Ukraine.
15175,non_migrated,Architect; Doctor of Architecture 1993; NSAU member 1983; career in Ukraine.
15178,non_migrated,Violinist; Zasluzhenyi Artyist Ukrainy 1994; Grand Prix Paris competition 1990 (competition win not emigration); career in Ukraine.
15181,non_migrated,Singer (alto) and pedagogue; Zasluzhenyi Artyist Ukrainy 2005; career at Kharkiv institutions.
15198,non_migrated,Painter born in Tashkent; graduated Tashkent Art School then Kyiv Art Institute 1986; NSHU member 1992; settled and worked in Ukraine.
15204,non_migrated,Writer; NSPU member 2018; Kyiv Ye. Pluzhnyk prize 2020; career in Ukraine.
15208,non_migrated,Singer born in Penza region RF; graduated Kyiv Conservatory 1957; Zasluzhenyi Artyist URSR 1964; settled and worked in Ukraine.
15212,non_migrated,Writer from Kherson region; NSPU member 1983; Order of Princess Olha 1998; career in Ukraine.
15214,non_migrated,Literary scholar; Doctor of Philology 2006; career at Cherkasy institutions.
15215,non_migrated,Poet from Romny Sumy; NSPU member; SFUZHO prize is diaspora award received but bio shows career in Ukraine; no emigration confirmed.
15217,non_migrated,Conductor; Zasluzhenyi Artyist Ukrainy 2020; graduated Kyiv National Music Academy; career in Ukraine.
15222,non_migrated,Decorative arts artist from Kropyvnytskyi; Zasluzhenyi Khudoznyk Ukrainy 2009; career in Ukraine.
15223,non_migrated,Singer (folk) and folklorist; Narodna Artyistka Ukrainy 2025; candidate of art studies; career in Ukraine.
15224,non_migrated,Prose writer from Chernihiv region; NSPU member 1998; career in Ukraine.
15225,non_migrated,Musician (percussion) and pedagogue; Zasluzhenyi Diyach Mystetstv Ukrainy 2014; career in Ukraine.
15227,non_migrated,Ceramicist; wife of V. Rudyk; graduated Kosiv College; career in Ukraine.
15228,non_migrated,Ceramicist from Khmelnytskyi region; husband of I. Rudyk; career in Ukraine.
15239,non_migrated,Writer and translator; NSPU member 1996; daughter of H. Kyrpa; career in Ukraine.
15243,unknown,Born 1895 in Kolomyia; painter who worked in Kolomyia and Lviv in 1920s–1930s; date of death and fate unknown.
15249,non_migrated,Sound director; Zasluzhenyi Pratsivnyk Kultury Ukrainy 2008; NsKinU member 1977; career in Ukraine.
15254,non_migrated,Pianist born in Tashkent Uzbek SSR; graduated Tashkent Conservatory; Narodnyi Artyist Ukrainy 1994; moved to Ukraine within Soviet sphere then stayed.
15255,non_migrated,Poet and critic; NSPU member 2000; career in Ukraine.
15263,non_migrated,Actor and film director; Narodnyi Artyist Ukrainy 2004; NSHU member 1972; career in Ukraine.
15264,non_migrated,Poet from Lviv; NSPU member 2015; career in Ukraine.
15266,non_migrated,Poet and translator from Stryi; NSPU member 2002; career in Ukraine.
15268,non_migrated,Director and music figure; Zasluzhenyi Diyach Mystetstv Ukrainy 2006; career in Chernivtsi region.
15275,non_migrated,Musicologist from Kremenchuk; candidate of art studies 2007; career at Kharkiv institutions.
15276,non_migrated,Decorative arts artist and art scholar from Borzna; Zasluzhenyi Diyach Mystetstv; career in Ukraine.
15278,non_migrated,Musician (accordion/bandoneon) born in Halle Germany; graduated Chernihiv Music School and Kyiv Academy; Zasluzhenyi Artyist Ukrainy 2010; settled and works in Ukraine.
15279,non_migrated,Writer from Zaporizhzhia; NSPU member 2019; German-Ukrainian prize 2020 (award not emigration); career in Ukraine.
15283,non_migrated,Painter and poet from Ternopil region; career in Ukraine.
15292,non_migrated,Prose-marinist from Kherson; graduated Kyiv University 2005; career in Ukraine.
15295,non_migrated,Architect born in Tyumen RF; studied Novosibirsk; worked 1968–78 then settled in Ukraine; Doctor of Architecture 2000; Zasluzhenyi Arkhitektor Ukrainy; career in Ukraine.
15296,non_migrated,Violinist born in Krasnodar RF; graduated Kyiv Conservatory 1989; Zasluzhenyi Artyist Ukrainy 2002; settled and worked in Ukraine.
15297,non_migrated,Poet; NSPU member 2012; career in Cherkasy region.
15298,non_migrated,Singer (tenor) born in Orsha Belarus; graduated Odesa Conservatory 1980; Zasluzhenyi Artyist Ukrainy 2009; settled and worked in Ukraine.
15299,non_migrated,Painter born in Nakhodka Primorskyi Krai RF; NSHU member 2008; graduated Dnipropetrovsk Art School; career in Ukraine.
15301,non_migrated,Graphic artist from Chernihiv; NSHU member 1994; career in Ukraine.
15302,non_migrated,Actor from Ternopil region; Narodnyi Artyist Ukrainy 2018; career in Ukraine.
15305,non_migrated,Painter from Lutsk; NSHU member 2011; graduated National Academy Kyiv 2011; career in Ukraine.
15314,migrated,Listed as honorary foreign member of Ukrainian Academy of Architecture (2022); inoземний (foreign) status confirms settled abroad; born Kharkiv.
15318,non_migrated,Choral conductor from Kitsmann; Zasluzhenyi Diyach Mystetstv Ukrainy 2018; career in Ukraine.
15326,non_migrated,Literary scholar and translator; candidate of philology 2002; graduated Ternopil and Kyiv; career in Ukraine.
15328,non_migrated,Poet and translator; NSPU member 2003; wife of V. Neborak; career in Ukraine.
15330,non_migrated,Applied geometry specialist; Doctor of Technical Sciences 2009; career in Ukraine.
15331,non_migrated,Singer (baritone) from Dnipro; Zasluzhenyi Artyist Ukrainy 2013; graduated Novosibirsk Conservatory (training only); career in Ukraine.
15332,non_migrated,Graphic artist from Sumy region; 1st prize Artistic Society of St. Luka (competition win not emigration); career in Ukraine.
15333,non_migrated,Singer from Zhytomyr region; Zasluzhenyi Artyist Ukrainy 1997; career in Ukraine.
15335,non_migrated,Prose writer from Khmelnytskyi region; NSPU member 1995; career in Ukraine.
15340,non_migrated,Architect from Lviv; Zasluzhenyi Arkhitektor Ukrainy 2008; State Prize in Architecture 2000 and 2006; career in Ukraine.
15342,non_migrated,Architect born in Losino-Petrovsky Moscow region; son of I. Siedak; Zasluzhenyi Arkhitektor Ukrainy 2007; settled and worked in Ukraine.
15349,non_migrated,Writer; NSPU member 1999; career in Rivne region.
15353,non_migrated,Writer and playwright; 1st prize Koronatsiya Slova; career in Ukraine.
15354,non_migrated,Architect; candidate of architecture 1999; doctor of technical sciences; member-correspondent NAMU; career in Kyiv.
15359,migrated,Profession described as "Ukrainian cultural figure in Poland"; born and works in Poland (non-Soviet country).
15360,non_migrated,Painter from Kyiv region; NSHU member 1990; studied and worked in Ukraine.
15361,non_migrated,Poet from Zaporizhzhia; NSPU member 1997; career in Ukraine.
15364,non_migrated,Actor from Makiivka Donetsk; Zasluzhenyi Artyist Ukrainy 2009; career in Kyiv theatres.
15365,non_migrated,Pianist from Yenakiieve Donetsk; candidate of art studies 2008; career in Ukraine.
15370,non_migrated,Musicologist from Kropyvnytskyi; candidate of art studies 1994; NSKU member 1995; career in Ukraine.
15373,non_migrated,Graphic artist from Mykolaiv; Zasluzhenyi Khudoznyk Ukrainy 2016; career in Ukraine.
15375,non_migrated,Decorative arts artist and painter from Cherkasy region; career in Ukraine.
15377,non_migrated,Graphic designer from Cherkasy region; NSHU member 2007; career in Ukraine.
15382,non_migrated,Conductor and composer; Narodnyi Artyist Ukrainy 2010; career in Ukraine.
15383,non_migrated,Poet and fabulist; NSPU member 1996; career in Sumy region.
15386,non_migrated,Actor born in Bryansk RF; trained at MKHAT studio Moscow 1979; Zasluzhenyi Artyist Ukrainy 2002; eventually settled and career in Ukraine.
15390,non_migrated,Poet from Lviv; NSPU member 1992; career in Ukraine.
15392,non_migrated,Decorative arts artist from Kyiv; NSHU member 1978; career in Ukraine.
15393,non_migrated,Writer from Lviv region; NSPU member 2015; career in Ukraine.
15394,non_migrated,Petrykivka painting artist from Dnipro region; NSHU member; career in Ukraine.
15397,non_migrated,Pianist from Kharkiv; Zasluzhenyi Diyach Mystetstv Ukrainy 1998; career at Kharkiv Academy of Culture.
15400,non_migrated,Architect born in Poland (Lyubachiv); wife of M. Skoryk; candidate of architecture 1972; career in Kyiv.
15401,non_migrated,Literary scholar; Doctor of Philology 2019; NSPU member 2012; career at Cherkasy institutions.
15402,non_migrated,Poet from Cherkasy; NSPU member 2017; career in Ukraine.
15407,non_migrated,Applied geometry specialist from Kyiv; Doctor of Technical Sciences 2021; career in Ukraine.
15408,non_migrated,Graphic artist from Kharkiv region; NSHU member 1989; career in Ukraine.
15409,non_migrated,Graphic designer from Kharkiv region; NSHU member 2018; career in Ukraine.
15410,non_migrated,Writer and critic from Chernihiv region; NSPU member 2000; career in Ukraine.
15416,non_migrated,Art scholar and culturologist from Chernihiv region; candidate of philology; career in Kyiv institutions.
15422,non_migrated,Architect from Kharkiv; Doctor of Architecture 2000; full member Ukrainian Academy of Architecture; career in Ukraine.
15423,non_migrated,Painter born in Alekseyevka Voronezh/Belgorod RF; Narodnyi Khudoznyk Ukrainy 2009; Zasluzhenyi Diyach Mystetstv Ukrainy 1998; settled and career in Ukraine.
15426,non_migrated,Literary scholar from Sumy region; Doctor of Philology 2010; career at Kyiv University.
15432,non_migrated,Poet from Berezhany; NSPU member 2019; career in Ukraine.
15436,non_migrated,Actor born in Krasnogorsk Moscow region; graduated Moscow theatre institute; Zasluzhenyi Artyist Ukrainy 2004; settled in Ukraine since 1981.
15439,non_migrated,Writer from Kaminka-Buzka Lviv region; NSPU member 2003; career in Ukraine.
15442,non_migrated,Musicologist from Vinnytsia; Zasluzhenyi Diyach Mystetstv Ukrainy 2014; career in Ukraine.
15444,non_migrated,Painter from Volyn region; NSHU member 2013; career in Ukraine.
15446,non_migrated,Writer and translator from Berdychiv; NSPU member 2017; career in Ukraine.
15449,non_migrated,Sculptor from Kharkiv; NSHU member 2015; career in Ukraine.
15452,non_migrated,Conductor from Turka Lviv region; Zasluzhenyi Diyach Mystetstv Ukrainy 2010; career in Ukraine.
15456,non_migrated,Architect from Ivano-Frankivsk region; NSAU member 1982; State Prize in Architecture 2002; career in Ukraine.
15459,non_migrated,Literary scholar born in Moldova; Doctor of Philology 1991; NSPU member 1994; career in Ukraine.
15464,non_migrated,Cultural manager from Kryvyi Rih; Zasluzhenyi Diyach Mystetstv Ukrainy 2009; career in Ukraine.
15469,non_migrated,Singer (soprano) from Chernivtsi region; Zasluzhenyi Artyist Ukrainy 2018; career in Ukraine.
15470,non_migrated,Singer (baritone) from Ternopil region; Narodnyi Artyist Ukrainy 2008; career in Ukraine.
15472,non_migrated,Sculptor from Ternopil region; NSHU member 1992; career in Ukraine.
15474,non_migrated,Singer (tenor) born in Novosibirsk RF; graduated Novosibirsk Conservatory; soloist Novosibirsk then Kazakhstan then settled in Ukraine; Zasluzhenyi Artyist URSR 1968; career in Ukraine.
15481,non_migrated,Architect born near Moscow RF; Doctor of Architecture 1992; member-correspondent Ukrainian Academy of Architecture; Zasluzhenyi Diyach Nauky; career in Ukraine.
15488,non_migrated,Choral conductor from Cherkasy region; Zasluzhenyi Diyach Mystetstv Ukrainy 1998; career in Ukraine.
15491,non_migrated,Literary scholar from Zaporizhzhia; NSPU member 2017; career in Ukraine.
15496,non_migrated,Poet and literary scholar from Lviv; NSPU member 1997; career in Ukraine.
15497,non_migrated,Architect and philosopher from Kharkiv; Doctor of Philosophy 2004; NSHU member 2000; career in Ukraine.
15498,non_migrated,Poet from Lviv region; NSPU member 2023; career in Ukraine.
15501,non_migrated,Painter from Lviv; candidate of art studies 2001; Zasluzhenyi Diyach Mystetstv Ukrainy 2016; career in Ukraine.
15502,non_migrated,Prose writer and church figure from Ivano-Frankivsk region; NSPU member 2018; career in Ukraine.
15503,non_migrated,Singer and pedagogue from Vinnytsia region; Doctor of Art Studies 1997; career in Ukraine.
15505,non_migrated,Ethnographer and art scholar from Volyn; Doctor of art studies; career in Lviv institutions.
15511,non_migrated,Musicologist born in Kazan RF; daughter of V. Stepanchenko; Doctor of Philosophy 2006; Zasluzhenyi Diyach Mystetstv Ukrainy; career in Ukraine.
15512,non_migrated,Opera singer (coloratura soprano) from Kyiv region; Zasluzhenyi Artyist Ukrainy 2011; career in Ukraine.
15516,non_migrated,Choirmaster from Khodoriv Lviv region; graduated Lviv Music School and Lviv Conservatory; career in Ukraine.
15521,non_migrated,Monumental painter from Ternopil region; NSHU member; career in Ukraine.
15523,non_migrated,Conductor from Bakhmut Donetsk region; Zasluzhenyi Diyach Mystetstv Ukrainy 1996; NSKU member; career in Ukraine.
15530,non_migrated,Painter born in Omsk RF; Zasluzhenyi Khudoznyk Ukrainy 2013; graduated and career in Ukraine.
15542,non_migrated,Poet and publicist from Kirovograd region; NSPU member 1959; career in Ukraine.
15543,non_migrated,Pianist from Kyiv; Zasluzhenyi Artyist Ukrainy 2002; graduated Kyiv Conservatory; career in Ukraine.
15544,non_migrated,Painter from Novhorod-Siverskyi Chernihiv region; NSHU member 2017; career in Ukraine.
15545,non_migrated,Composer from Tulchyn Vinnytsia region; NSKU member 1996; candidate of art studies; career in Ukraine.
15548,non_migrated,Choral conductor from Kyiv; Narodnyi Artyist Ukrainy 2025; career in Ukraine.
15551,non_migrated,Actor from Chernihiv region; Narodnyi Artyist Ukrainy 2013; career in Ukraine.
15552,non_migrated,Painter from Starobilsk Luhansk region; Zasluzhenyi Khudoznyk Ukrainy 2004; NSHU member 1983; career in Ukraine.
15554,non_migrated,Pianist from Kyiv; Zasluzhenyi Artyist URSR 1973; Liszt-Bartok Budapest competition win is competition result not emigration; career in Ukraine.
15555,non_migrated,Conductor from Chernihiv; Zasluzhenyi Diyach Mystetstv Ukrainy 1996; career in Ukraine.
15559,non_migrated,Literary scholar and prose writer from Kyiv; NSPU member 1990; career in Ukraine.
15560,non_migrated,Pianist and musicologist from Sumy; candidate of art studies 1991; NSKU member 2002; career in Ukraine.
15561,non_migrated,Musicologist born in Stavropol Krai RF; candidate of art studies 1988; NSKU member 2001; settled and career in Ukraine.
15564,non_migrated,Singer (mezzo-soprano) from Dnipro; Narodna Artyistka SRSR 1976; State Prize URSR Shevchenko 1978; career in Ukraine.
15571,non_migrated,Painter born in Primorskyi Krai RF; NSHU member 2014; moved to Ukraine 1993 per bio; career in Ukraine.
15573,non_migrated,Prose writer from Kherson region; NSPU member 2003; career in Ukraine.
15574,non_migrated,Musicologist from Drohobych Lviv region; Doctor of Art Studies 2007; NSKU member 1992; career in Ukraine.
15581,non_migrated,Graphic artist from Kyiv; NSHU member 1990; graduated National Academy Kyiv 2007; career in Ukraine.
