id,migration_status,migration_reasoning
6948,non_migrated,Born Gatchina (Russia); trained in Moscow; worked from 1967 in Zagorsk (Russia) workshops then Crimea/Ukraine; career in Ukrainian SSR/Ukraine; no emigration outside Soviet sphere.
6952,non_migrated,Born Solodar (Donetsk region); monumental artist with career in Kharkiv and eastern Ukraine; no emigration indicated.
6953,non_migrated,Born Lviv; architect with career entirely in Lviv institutions; no emigration indicated.
6955,non_migrated,Born Lutsk; pianist and teacher with career in Lutsk; no emigration indicated.
6958,non_migrated,Born Lviv; composer and guitarist with career in Lviv; no emigration indicated.
6959,non_migrated,Born Cherkasy; graphic artist with career in Kharkiv throughout; no emigration indicated.
6961,non_migrated,Born Amvrosiivka (Donetsk region); architect with career in Chernihiv and Ukraine; no emigration indicated.
6962,migrated,Born in St. Thomas Ontario Canada; of Ukrainian origin; trained in Ontario and Texas; career as sculptor in Canada — lifelong diaspora member.
6964,migrated,Spent WWII in Czechoslovakia/Austria/Germany and emigrated with parents in 1949; settled and built career in Western emigration; classic post-WWII Ukrainian diaspora emigre.
6967,unknown,Born Zinkiv (Poltava region) 1902; studied in Sumy and Kharkiv; member of ARKU; bio ends with '?' indicating death unknown; insufficient info on emigration or later life.
6973,non_migrated,Born Lviv; architect with career entirely at Lviv Mistoproekt institute; no emigration indicated.
6977,non_migrated,Born Horlivka (Donetsk region); baritone singer with career at Donetsk Opera Theatre; no emigration indicated.
6978,non_migrated,Born Lviv; painter and graphic artist with career in Lviv; exhibition in Surgut (Russia) is art show not emigration.
6982,non_migrated,Born Ust-Kamenogorsk (Kazakhstan; Soviet era); studied in Alma-Ata; moved to Yevpatoria (Crimea/Ukraine) and worked there from 2003; settled in Ukraine; no emigration to non-Soviet/non-FSU country.
6987,migrated,Born in New York City; daughter of Ukrainian emigres; studied at Columbia University; worked as journalist in Ukrainian diaspora press in North America — lifelong diaspora member.
6988,migrated,Born in New York City; of Ukrainian origin; studied at NYU; career in Ukrainian diaspora cultural institutions in the US — lifelong diaspora member.
6991,non_migrated,Born Moscow; architect who trained and worked in Kyiv throughout career; no emigration outside Soviet/FSU sphere.
6993,non_migrated,Born Zhytomyr region; painter with career entirely in Ukraine; no emigration indicated.
6994,non_migrated,Born Mykolayiv; writer with career in Kyiv media and literature; no emigration indicated.
6996,non_migrated,Born Khmelnytskyi region; monumental artist and painter with career in Kyiv; no emigration indicated.
7000,non_migrated,Born Kirovograd region; graduated KGB Higher School (Moscow); worked in state security organs then switched to creative work in Ukraine; no emigration.
7001,non_migrated,Born Kharkiv; pianist and art scholar with career entirely at Kharkiv University of Arts; no emigration indicated.
7002,non_migrated,Born Uzhhorod; literary scholar with career at Uzhhorod University and Drohobych institutions; no emigration indicated.
7003,non_migrated,Born Zakarpattia; literary scholar with career at Drohobych pedagogical institute; no emigration outside Ukraine indicated.
7005,non_migrated,Born Vinnytsia region; conductor who studied at Moscow Conservatory (Soviet-era training) but career based in Ukraine; no emigration to non-Soviet country.
7006,non_migrated,Born Vinnytsia region; singer and composer with career entirely in Ukraine; no emigration indicated.
7009,non_migrated,Born Ternopil; graphic artist and painter with career in Ternopil; no emigration indicated.
7011,non_migrated,Born Odesa; sculptor with career in Odesa; no emigration indicated.
7014,non_migrated,Born Kharkiv; musicologist with career at Kharkiv institutions; no emigration indicated.
7016,non_migrated,Born Odesa; musicologist and theatre scholar with career at Kyiv institutions; no emigration indicated.
7017,non_migrated,Born Khmelnytskyi region; estrada singer with career in Ukraine; no emigration indicated.
7019,non_migrated,Born Lviv; musicologist with career at Lviv Conservatory and IMFE; no emigration indicated.
7020,non_migrated,Born Sniatyn (Ivano-Frankivsk region); estrada singer with career in Ukraine; no emigration indicated.
7022,non_migrated,Born Kirovograd region; actor with career in Dnipro and Zaporizhzhia theatres; no emigration indicated.
7023,non_migrated,Born Sievierodonetsk; painter with career in Odesa/southern Ukraine; no emigration indicated.
7024,non_migrated,Born Zhytomyr region; writer with career in Kyiv; no emigration indicated.
7025,non_migrated,Born Zhytomyr region; prose writer with career in Zhytomyr regional press and literature; no emigration indicated.
7026,non_migrated,Born Kharkiv; monumental artist and sculptor with career in Kharkiv; no emigration indicated.
7027,non_migrated,Born Kryvyi Rih; painter and graphic artist with career in Kryvyi Rih; no emigration indicated.
7028,non_migrated,Born Chernihiv region; monumental artist and painter with career in Ukraine; no emigration indicated.
7030,unknown,Born Kherson region 1904; graphic artist; studied at Kyiv Polygraphic Institute; WWII participant; death date unknown; teaching 1931-36 in Kharkiv then unclear; bio ends with '?' suggesting fate unknown.
7031,non_migrated,Born Kharkiv region; decorative painting artist with career in Kharkiv; no emigration indicated.
7032,non_migrated,Born in Russia (Svobodny Amur region); trained at Lviv institute; career as costume designer in Lviv institutions; no emigration outside Soviet/FSU sphere.
7033,migrated,Born Petrivka; explicitly moved to Montreal Canada in 1994 where she has been based — clear post-independence emigration to non-FSU country.
7035,non_migrated,Born Sverdlovsk (Russia); musicologist and music critic with career at Kyiv Conservatory and institutions; no emigration outside Soviet/FSU sphere.
7037,non_migrated,Born Kharkiv; painter and theatre artist with career in Kharkiv; no emigration indicated.
7038,non_migrated,Born Simferopol; graphic artist trained in Kharkiv with career in Crimea/Ukraine; no emigration indicated.
7039,non_migrated,Born in Russia (Bryansk region); linguist and translator with career at Dnipro University; no emigration indicated.
7047,unknown,Born Lokhvytsia (Poltava region) 1925; graphic artist trained at Lviv Polygraphic Institute; death date unknown; bio ends with '?' suggesting fate unclear.
7055,non_migrated,Born Kerch (Crimea); theatre designer with career in Ukrainian institutions; no emigration indicated.
7056,non_migrated,Born Brusyliv (Zhytomyr region); art scholar with career in Kyiv publishing and museums; no emigration indicated.
7059,non_migrated,Born Ternopil region; composer and teacher with career in Ternopil; no emigration indicated.
7060,non_migrated,Born Tarashcha (Kyiv region); composer and pedagogue with career in Ukraine; no emigration indicated.
7063,non_migrated,Born Kamianske (Dnipro region); poet and translator with career in Kamianske local government and press; no emigration indicated.
7065,unknown,Born in Russia (Kaluga region) 1925; studied in Moscow and Odesa; career in Odesa; death date unknown; bio ends with '?' suggesting fate unclear.
7070,non_migrated,Born Kyiv; sculptor with career in Kyiv; no emigration indicated.
7072,non_migrated,Born Melitopol; prose writer and critic with career at Dnipro University and in Ukrainian literature; no emigration indicated.
7075,non_migrated,Born Kyiv; painter and designer with career in Kyiv; no emigration indicated.
7078,non_migrated,Born Ternopil region; poet with career in Ternopil and Lviv; no emigration indicated.
7080,non_migrated,Born Ternopil region; stage director with career in Lviv and western Ukraine; received Polish cultural decoration but based in Ukraine.
7081,non_migrated,Born Irkutsk (Russia); composer who trained and worked at Kyiv Conservatory throughout career; no emigration outside Soviet/FSU sphere.
7083,non_migrated,Born in Russia (Tver region); filmmaker trained at VGIK Moscow; career entirely at Ukrainian film studios; no emigration outside Soviet/FSU sphere.
7084,non_migrated,Born Kyiv; musicologist and professor with career at Kyiv Conservatory throughout; no emigration indicated.
7089,non_migrated,Born Kharkiv; conductor and violinist with career at Kharkiv institutions; no emigration indicated.
7091,non_migrated,Born Kharkiv; pianist with competition wins in Belgium and Austria but career based in Ukraine; no emigration indicated.
7092,unknown,Born Kherson region 1871; soprano singer; trained in Kyiv and Moscow; bio ends with '?' suggesting fate and later emigration unknown.
7094,non_migrated,Born Kyiv; graphic artist and painter with career in Kyiv publishing; no emigration indicated.
7098,non_migrated,Born Homel (Belarus); poet who studied in Odesa and lived in Sevastopol; career in Ukrainian SSR/Ukraine; no emigration to non-Soviet/non-FSU country.
7102,unknown,Born Kharkiv region 1908; graphic artist trained in Kharkiv; exhibition activity from 1955; death date unknown; bio ends with '?' suggesting fate unclear.
7103,non_migrated,Born Mykolayiv; painter and art scholar with career at Kharkiv institutions; no emigration indicated.
7104,non_migrated,Born Simferopol; painter and art scholar with career in Simferopol and Kharkiv; no emigration indicated.
7105,non_migrated,Born Kharkiv; musicologist with career at Kharkiv Conservatory throughout; no emigration indicated.
7106,internal_transfer,Born Samarkand (Uzbekistan); trained in Tashkent; worked for Tajikistan art production workshops before moving to Sumy (Ukraine) from 1993; voluntary movement within Soviet republics before settling in Ukraine.
7111,migrated,Born Lviv; emigrated to Canada after WWII; received Canadian state decorations and UK veterans cross; built music career in Canada — classic Ukrainian diaspora emigre.
7115,non_migrated,Born Donetsk; prose writer with career in Kyiv business and literature; no emigration indicated.
7116,non_migrated,Born in Russia (Buryatia); moved to Ukraine from 1980; painter with career in Kyiv; no emigration outside Soviet/FSU sphere.
7117,non_migrated,Born Chernihiv region; painter with career in Chernihiv; no emigration indicated.
7118,non_migrated,Born in Russia (Primorsky Krai); painter with career in Donetsk/Ukraine; no emigration outside Soviet/FSU sphere.
7119,non_migrated,Born Vinnytsia; painter and graphic artist with career in Kyiv art institutions; no emigration indicated.
7123,non_migrated,Born in Russia (Rostov region); designer trained in Kharkiv; career in Simferopol and Ukraine; no emigration outside Soviet/FSU sphere.
7127,non_migrated,Born Kyiv; cinematographer with career at Kyiv film studios; no emigration indicated.
7131,non_migrated,Born Velyky Bereznyi (Zakarpattia); soprano singer with career in Ukrainian opera; no emigration indicated.
7137,non_migrated,Born Kyiv; choreographer and teacher with career at Kyiv Institute of Culture throughout; no emigration indicated.
7139,non_migrated,Born Mykolayiv region; composer and accordionist with career in Ukraine; no emigration indicated.
7141,non_migrated,Born Ashgabat (Turkmenistan); trained in Ashgabat and Dnipro; career in Dnipro theatre and Ukraine; no emigration to non-Soviet/non-FSU country.
7142,non_migrated,Born in Russia (Stavropol Krai); writer with career in Odesa/Ukraine; no emigration outside Soviet/FSU sphere.
7144,non_migrated,Born Luhansk; painter with career in Dnipro region and Ukraine; no emigration indicated.
7145,non_migrated,Born Kyiv; pianist with international competition wins but career based in Ukraine; no emigration indicated.
7146,non_migrated,Born in Russia (Kursk region); monumental artist trained in Kharkiv; career entirely in Ukrainian institutions; no emigration outside Soviet/FSU sphere.
7149,non_migrated,Born Kyiv; graphic artist and painter with career in Kyiv; no emigration indicated.
7152,non_migrated,Born Zhytomyr region; literary scholar with career at Volyn and other Ukrainian universities; no emigration indicated.
7157,non_migrated,Born Lviv region; literary scholar with career at Lviv University; American scholarly award received but based in Ukraine.
7161,non_migrated,Born Bila Tserkva; architect with career at Kyiv engineering institutions throughout; no emigration indicated.
7165,migrated,Born Novocherkassk (Russia); explicitly stated to be in Milan from the 1920s — emigrated to Western Europe (Italy) and built career there.
7166,unknown,Born 1858; engineer-architect who worked in Bessarabia and Rostov-on-Don; death date unknown; no clear Ukraine connection or emigration data.
7168,non_migrated,Born Kharkiv region; painter with career in Kharkiv institutions; no emigration indicated.
7170,non_migrated,Born Donetsk; mezzo-soprano singer and teacher with career at Kharkiv institutions; no emigration indicated.
7172,non_migrated,Born Poltava; literary scholar with career at Poltava Pedagogical University; no emigration indicated.
7173,non_migrated,Born Odesa region; soprano singer with career at Odesa Opera and in Ukraine; no emigration indicated.
7174,non_migrated,Born in Russia (Bryansk region); baritone singer who trained and worked in Ukraine (Odesa Opera); no emigration outside Soviet/FSU sphere.
7175,migrated,Born Ivano-Frankivsk region; explicitly moved to Prague in 1991 then Toronto in 2000 — post-independence emigration to non-FSU countries (Czech Republic then Canada).
7176,non_migrated,Born Vinnytsia; art scholar with career in Vinnytsia institutions; no emigration indicated.
7178,non_migrated,Born in Belarus (Minsk region); Belarusian poet and scholar who worked at Belarusian University; career in Belarus — not Ukrainian; no emigration outside Soviet/FSU sphere.
7180,migrated,Born in Saskatoon Saskatchewan Canada; of Ukrainian origin; singer and music community figure based in Canada — lifelong diaspora member.
7182,non_migrated,Born Zaporizhzhia region; sculptor and graphic artist trained at Lviv institute; career in Ukraine; no emigration indicated.
7184,non_migrated,Born Yalta (Crimea); painter with career in Yalta/Crimea; no emigration indicated.
7186,non_migrated,Born Zaporizhzhia; decorative artist and teacher with career in Zaporizhzhia; no emigration indicated.
7187,non_migrated,Born Kirovograd region; painter with career in Kyiv institutions; no emigration indicated.
7189,internal_transfer,Born Simferopol; trained in Tashkent (Uzbekistan); worked at Tashkent institute 1967-69 then moved to Crimea/Ukraine; member of Russian Artists Union (RФ) from 1991 suggesting possible relocation to Russia — voluntary Soviet-era transfer.
7191,non_migrated,Born Zaporizhzhia; sculptor trained in Kharkiv with career in Ukraine; no emigration indicated.
7192,non_migrated,Born near Kharkiv; actor with career in Donetsk and Kharkiv theatres; no emigration indicated.
7194,non_migrated,Born Zakarpattia region; painter with career at Zakarpathia Art Fund; no emigration indicated.
7196,non_migrated,Born Luhansk region; painter with career in Rivne/Ukraine since 1975; no emigration indicated.
7197,non_migrated,Born Cherkasy region; lyrico-coloratura soprano with career in Ukrainian music; no emigration indicated.
7199,non_migrated,Born Chernihiv; sculptor with career in Kyiv institutions; no emigration indicated.
7200,non_migrated,Born Kyiv region; poet with career in local press and literary institutions; no emigration indicated.
7203,non_migrated,Born Kyiv; sculptor with career in Kyiv mint and institutions; no emigration indicated.
7204,unknown,Born Kyiv 1910; theatre director; bio ends with '?' and limited information; death date unknown; insufficient info on emigration or later life.
7207,non_migrated,Born in Russia (Novgorod region); choral conductor who trained at Gorky (Nizhny Novgorod) Conservatory and career based in Ukraine; no emigration outside Soviet/FSU sphere.
7208,non_migrated,Born Chernihiv region; prose writer with career in Kyiv press and literature; no emigration indicated.
7210,non_migrated,Born Odesa; composer and musicologist with career at Odesa Conservatory and Ukrainian institutions; no emigration indicated.
7212,non_migrated,Born Lviv; decorative artist and painter with career in Lviv institutions; no emigration indicated.
7213,non_migrated,Born Nikopol; musicologist and folklorist with career at Kyiv institutions including NANU; no emigration indicated.
7214,non_migrated,Born Volyn region; stage director with career in Lutsk and western Ukraine; no emigration indicated.
7219,non_migrated,Born Lviv; actor with career in Lviv theatres; no emigration indicated.
7220,non_migrated,Born Lutsk; prose writer with career in Crimea and Ukrainian publishing; no emigration indicated.
7221,non_migrated,Born Lviv region; translator with career at Lviv medical institutions; no emigration indicated.
7223,non_migrated,Born Zakarpattia; conductor and teacher with career in Zakarpattia; no emigration indicated.
7226,non_migrated,Born Vinnytsia region; decorative artist trained at Lviv institute with career in Vinnytsia; no emigration indicated.
7227,non_migrated,Born Lviv region; literary scholar with career at Drohobych pedagogical institute; no emigration indicated.
7228,non_migrated,Born Ternopil; violinist and journalist with career in Ternopil; no emigration indicated.
7230,non_migrated,Born in Russia (Voronezh region); painter who trained at Kyiv Art Institute and career entirely in Kyiv; no emigration outside Soviet/FSU sphere.
7232,non_migrated,Born Kamianske (Dnipro region); composer with career in Zhovti Vody and Dnipro region; no emigration indicated.
7234,non_migrated,Born Kyiv; cinematographer trained at VGIK Moscow (Soviet) and worked at Dovzhenko studio in Kyiv; no emigration outside Soviet/FSU sphere.
7236,non_migrated,Born Mariupol; sculptor with career in Khmelnytskyi and Ukrainian institutions; no emigration indicated.
7237,non_migrated,Born Odesa; film artist with career at Odesa Film Studio; no emigration indicated.
7239,non_migrated,Born in Russia (Ryazan region); painter who moved to Nova Kakhovka (Ukraine) and career based there; no emigration outside Soviet/FSU sphere.
7243,non_migrated,Born Khmelnytskyi region; graphic artist and sculptor with career entirely in Ukraine; no emigration indicated.
7252,non_migrated,Born Zhytomyr region; painter with career in Kyiv institutions; no emigration indicated.
7253,non_migrated,Born in Russia (Sakhalin); trained at Lviv institute; career based in Ukraine; no emigration outside Soviet/FSU sphere.
7255,non_migrated,Born Kirovograd region; poet with career in Ukrainian literature and local press; no emigration indicated.
7260,non_migrated,Born in Russia (Vladikavkaz); graphic artist trained in Kharkiv; career from 1980 based in Ukraine; no emigration outside Soviet/FSU sphere.
7261,unknown,Born Baku 1925; graphic artist trained at Kyiv Art Institute; exhibition activity from 1965; death date unknown; bio ends with '?' suggesting fate unclear.
7266,non_migrated,Born in Russia (Rostov region); sculptor trained in Kharkiv; career in Kharkiv/Ukraine; no emigration outside Soviet/FSU sphere.
7268,internal_transfer,Born Dnipropetrovsk; singer who became People's Artist of RSFSR (Russia) in 1978 and worked at Moscow Musical Comedy Theatre 1963-89 — voluntary career transfer to Soviet Russia for substantial adult professional life.
7269,non_migrated,Born Dnipropetrovsk; musicologist with career at Kharkiv institutions throughout; no emigration indicated.
7270,non_migrated,Born Dnipropetrovsk region; graphic artist and painter with career in Kyiv institutions; no emigration indicated.
7271,non_migrated,Born Dnipropetrovsk; pianist with career at Odesa Conservatory and Ukrainian institutions; no emigration indicated.
7272,non_migrated,Born Leningrad (Russia); mezzo-soprano who worked in Abkhazia and Odesa; career in Soviet/post-Soviet sphere; no emigration to non-FSU country.
7273,non_migrated,Born Kyiv; soprano singer with career at Kyiv institutions and international festival participation; no emigration indicated.
7274,non_migrated,Born Kerch (Crimea); graphic artist with career in Kerch/Crimea; no emigration indicated.
7275,non_migrated,Born Simferopol; poet with career in Crimea/Ukraine; no emigration indicated.
7276,unknown,Born Donetsk 1923; graphic artist trained in Odesa; career in Kherson; death date unknown; bio ends with '?' suggesting fate unclear.
7277,non_migrated,Born Kherson region; poet active in Ukrainian literary scene; no emigration indicated.
7282,non_migrated,Born Ternopil region; choral conductor with career at Lviv Conservatory; no emigration indicated.
7288,non_migrated,Born Ternopil; poet and translator with career in Ternopil and Ukrainian literature; no emigration indicated.
7292,non_migrated,Born Kyiv; poet with career at Kyiv educational institutions; no emigration indicated.
7295,non_migrated,Born in Russia (Saratov); graphic artist trained at Lviv institute; career in Crimea and Ukraine; no emigration outside Soviet/FSU sphere.
7297,non_migrated,Born Zhytomyr region; art scholar with career in Kyiv publishing and journalism; no emigration indicated.
7298,non_migrated,Born Donetsk region; architect with career in Donetsk/Ukraine; no emigration indicated.
7299,non_migrated,Born Mukachevo (Zakarpattia); painter with career in Zakarpattia; no emigration indicated.
7303,non_migrated,Born Ivano-Frankivsk region; art scholar with career at Kosiv institute in Ivano-Frankivsk region; no emigration indicated.
7304,non_migrated,Born Zhytomyr region; architect with career at Kyiv institutions; no emigration indicated.
7306,non_migrated,Born Chernivtsi; literary scholar with career at Chernivtsi University throughout; no emigration indicated.
7308,non_migrated,Born Rivne region; painter with career in Rivne region; no emigration indicated.
7309,non_migrated,Born Pyriatyn (Poltava region); painter with career in Crimea/Ukraine; no emigration indicated.
